Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2180,0.0839,1.0325,4.2434,8.0684,-0.0785,10.7877,5.7509,3.1834,10.7877,4.2698

1.5740,-0.4305,1.3412,4.8608,9.0974,-0.1402,11.4051,5.7509,3.4133,11.4051,4.5549

2.5240,-0.9449,1.0942,4.2434,7.8112,1.2799,2.8238,6.5227,3.3344,2.8238,3.2615

3.5240,-1.4593,1.0325,4.1199,7.5540,0.1067,3.9350,6.7799,3.0223,3.9350,3.1527

4.5240,-0.9449,1.4029,4.5521,7.2968,0.1685,4.2437,6.2654,3.1235,4.2437,3.2835

5.5230,-0.1733,2.6994,4.2434,9.6118,-0.0167,3.9968,6.2654,3.7717,3.9968,3.8038

6.5240,-0.1733,0.9708,4.5521,8.0684,-0.0167,3.6881,6.0082,3.2349,3.6881,3.2996

7.5240,0.0839,1.1560,4.2434,8.3257,-0.1402,4.1203,6.2654,3.3224,4.1203,3.4363

8.5230,0.5983,1.3412,5.1078,7.8112,0.0450,3.8116,7.0372,3.6568,3.8116,3.6789

9.5230,-0.6877,1.5881,4.4286,7.8112,0.1685,3.9350,6.5227,3.3052,3.9350,3.3952

10.5230,-0.6877,1.1560,4.6139,8.8401,-0.5724,3.9968,5.2364,3.0977,3.9968,3.2261

11.5230,0.3411,1.2177,3.8112,8.0684,-0.0167,3.8733,6.0082,3.2383,3.8733,3.3290

12.5240,-0.4305,1.1560,4.3052,7.5540,0.1067,3.9968,7.0372,3.2881,3.9968,3.3893

13.5230,-0.4305,1.5264,4.7991,8.3257,0.0450,3.7498,6.2654,3.4218,3.7498,3.4687

14.5230,-0.6877,1.0325,4.3669,7.8112,0.2302,3.8733,7.0372,3.2984,3.8733,3.3805

15.5230,0.0839,1.2177,4.7373,7.5540,-0.1402,3.6881,5.7509,3.2006,3.6881,3.2702

16.5230,-0.4305,1.4647,4.4904,7.2968,0.2302,3.6881,6.5227,3.2624,3.6881,3.3232

17.5230,0.3411,1.3412,4.9226,8.0684,0.1685,3.6264,6.0082,3.4750,3.6264,3.4966

18.5240,-0.4305,1.0942,4.6756,8.0684,0.0450,3.4412,7.2944,3.4579,3.4412,3.4555

19.5240,-0.1733,1.2177,4.6756,7.2968,0.1067,3.2560,6.5227,3.2744,3.2560,3.2717

20.5230,-0.1733,1.0942,4.6139,7.5540,0.0450,3.2560,6.5227,3.2761,3.2560,3.2732

21.5230,-0.9449,1.3412,3.8112,8.5829,0.1685,2.7621,6.5227,3.2469,2.7621,3.1777

22.5230,-0.4305,1.0942,4.7373,8.5829,-0.0167,2.7621,6.0082,3.3292,2.7621,3.2482

23.5240,2.3987,0.9090,4.4904,6.7823,0.0450,3.0090,5.7509,3.3960,3.0090,3.3408

24.5230,-0.4305,1.2177,4.5521,8.5829,0.1067,2.7621,5.2364,3.2109,2.7621,3.1468

25.5230,-0.1733,0.9090,4.6756,7.5540,-0.0167,2.7621,7.0372,3.3310,2.7621,3.2497

26.5230,0.0839,1.2177,4.5521,7.8112,-0.0167,3.0090,6.5227,3.3618,3.0090,3.3114

27.5240,0.0839,0.0447,4.7991,7.5540,-0.0167,2.7621,6.5227,3.1646,2.7621,3.1071

28.5230,-0.4305,0.9090,4.3052,11.4124,-0.0785,3.0707,5.7509,3.6448,3.0707,3.5627

29.5230,-0.4305,1.1560,4.7373,8.3257,0.1067,2.8238,5.2364,3.1886,2.8238,3.1365

30.5230,-0.6877,1.0942,4.4904,7.2968,0.1685,2.8238,6.2654,3.1046,2.8238,3.0645

31.5240,-0.1733,1.2794,4.6139,10.8980,0.4772,2.6386,7.2944,4.0649,2.6386,3.8612

32.5230,-2.2309,1.2177,4.6139,8.5829,-0.0785,3.2560,6.2654,3.0617,3.2560,3.0895

33.5240,0.3411,0.8473,4.4286,7.8112,-0.0167,2.9473,5.7509,3.1937,2.9473,3.1585

34.5240,-0.1733,1.2177,4.6756,7.8112,-0.0785,2.9473,2.9211,2.7290,2.9473,2.7602

35.5230,0.5983,1.0325,4.7991,8.0684,0.1067,2.8855,6.7799,3.5642,2.8855,3.4672

36.5240,-0.1733,1.3412,5.0460,6.7823,0.1067,2.8238,6.2654,3.2281,2.8238,3.1703

37.5230,1.1127,1.2794,4.3052,8.5829,-0.1402,3.0090,6.2654,3.5676,3.0090,3.4878

38.5230,-0.1733,1.3412,4.7991,7.5540,0.2302,3.0090,6.2654,3.3361,3.0090,3.2894

39.5230,0.5983,1.2177,4.8608,8.0684,0.0450,2.6386,6.7799,3.5950,2.6386,3.4584

40.5240,-0.6877,1.2177,4.1817,8.0684,-0.0167,3.0090,5.7509,3.0857,3.0090,3.0748

41.5230,-0.4305,1.0325,4.6139,7.2968,0.2920,2.8855,5.7509,3.0926,2.8855,3.0630

42.5230,-0.6877,1.2177,4.4904,8.0684,-0.0167,2.7003,6.5227,3.2658,2.7003,3.1850

43.5230,-0.1733,1.3412,5.2930,8.0684,-0.0167,3.0707,5.4937,3.3344,3.0707,3.2967

44.5230,-0.1733,0.9090,4.5521,7.5540,0.2920,2.8855,6.0082,3.1903,2.8855,3.1468

45.5230,0.5983,1.0325,4.3052,8.3257,-0.0785,2.8238,6.0082,3.3652,2.8238,3.2879

46.5240,0.0839,0.9708,5.1695,8.8401,0.0450,3.0707,5.7509,3.4767,3.0707,3.4187

47.5230,-0.4305,1.0325,4.1199,8.0684,-0.0785,2.8855,6.2654,3.1629,2.8855,3.1233

48.5230,-0.1733,1.0325,4.7373,5.7534,0.1067,2.6386,5.4937,2.8251,2.6386,2.7984

