Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
170.0050,0.2451,0.0501

171.0050,0.2359,0.0399

172.0050,4.7322,5.0357

173.0050,4.7044,5.0049

174.0060,4.6812,4.9792

175.0050,4.6905,4.9894

176.0050,4.6720,4.9689

177.0050,4.6859,4.9843

178.0050,4.6442,4.9380

179.0050,4.6396,4.9328

180.0050,4.6164,4.9071

