Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
0.9470,26.8638,25.5040,24.1178,24.2307,23.9981,25.5856,24.2638,30.7288,24.8297,28.1572,25.6616

1.3000,26.8772,25.5200,24.1258,24.2213,23.9976,25.5811,24.2687,30.7412,24.8351,28.1611,25.6666

2.0050,26.9389,25.5137,24.1214,24.2395,23.9828,25.6003,24.2790,30.7354,24.8459,28.1679,25.6764

3.0050,26.9930,25.5131,24.1217,24.2177,23.9785,25.5846,24.2638,30.7466,24.8480,28.1656,25.6774

4.0060,27.0855,25.5309,24.1372,24.2303,23.9959,25.5706,24.2828,30.7495,24.8771,28.1601,25.6979

5.0050,27.1716,25.5238,24.1697,24.2378,23.9920,25.5666,24.2845,30.7545,24.8966,28.1606,25.7126

6.0060,27.2662,25.5158,24.1542,24.2261,23.9959,25.5730,24.2800,30.7496,24.9064,28.1613,25.7201

7.0050,27.3866,25.5204,24.1758,24.2183,24.0028,25.5865,24.2850,30.7808,24.9315,28.1837,25.7445

8.0050,27.4480,25.5323,24.2000,24.2478,23.9906,25.5881,24.2861,30.7693,24.9508,28.1787,25.7578

9.0050,27.5001,25.5139,24.2067,24.2247,24.0020,25.5840,24.2849,30.7826,24.9554,28.1833,25.7624

10.0050,27.5426,25.5307,24.1994,24.2386,24.0216,25.5790,24.2997,30.7658,24.9721,28.1724,25.7722

11.0050,27.5791,25.5046,24.1964,24.2352,24.0130,25.5872,24.2734,30.7787,24.9669,28.1829,25.7709

12.0050,27.6244,25.5332,24.1854,24.2473,24.0109,25.5788,24.2801,30.7892,24.9802,28.1840,25.7812

13.0050,27.6727,25.5219,24.2280,24.2209,24.0124,25.5865,24.2959,30.7776,24.9920,28.1820,25.7895

14.0050,27.7216,25.5065,24.1803,24.2404,24.0168,25.5982,24.2902,30.7949,24.9926,28.1966,25.7936

15.0050,27.7630,25.5046,24.2006,24.2432,24.0196,25.5987,24.2792,30.8033,25.0017,28.2010,25.8015

16.0050,27.8162,25.5300,24.1939,24.2388,24.0162,25.6004,24.2829,30.8032,25.0130,28.2018,25.8102

17.0050,27.8717,25.5182,24.1736,24.2142,24.0147,25.6047,24.2682,30.8154,25.0101,28.2100,25.8101

18.0050,27.9228,25.5336,24.1692,24.2372,24.0278,25.6243,24.2770,30.8100,25.0279,28.2171,25.8252

19.0060,27.9922,25.5221,24.1860,24.2522,24.0362,25.5956,24.2842,30.7876,25.0455,28.1916,25.8320

