Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2380,26.9564,36.4389,23.5361,23.6595,24.1957,24.0394,23.7670,24.3027,26.9573,24.1710,25.8620

2.2350,26.9618,36.4332,23.5544,23.6793,24.1947,23.9989,23.7592,24.2835,26.9647,24.1412,25.8581

3.2340,26.9876,36.4365,23.5535,23.6911,24.1900,24.0244,23.7809,24.3019,26.9717,24.1631,25.8707

4.2350,26.9995,36.4689,23.5514,23.6762,24.2058,24.0467,23.7720,24.3124,26.9804,24.1796,25.8791

5.2340,27.0058,36.4753,23.5677,23.6807,24.1928,24.0119,23.7863,24.3149,26.9845,24.1634,25.8794

6.2350,27.0233,36.5074,23.5505,23.6995,24.2083,24.0228,23.7769,24.3040,26.9978,24.1634,25.8866

7.2340,27.0381,36.5137,23.5550,23.6738,24.2133,24.0287,23.7937,24.3459,26.9988,24.1873,25.8953

8.2340,27.0442,36.5292,23.5514,23.6914,24.2157,24.0215,23.7804,24.3326,27.0064,24.1771,25.8958

9.2340,27.0789,36.5562,23.5654,23.6940,24.1986,24.0186,23.7916,24.3301,27.0186,24.1743,25.9042

10.2340,27.0777,36.5407,23.5710,23.7115,24.1999,24.0367,23.7847,24.3600,27.0202,24.1984,25.9103

11.2340,27.0959,36.5736,23.5461,23.7159,24.2185,24.0507,23.8200,24.3811,27.0300,24.2159,25.9252

12.2340,27.0961,36.6231,23.5599,23.7051,24.2181,24.0405,23.7861,24.3681,27.0404,24.2043,25.9246

13.2350,27.1322,36.6223,23.5746,23.7103,24.2574,24.0431,23.7973,24.3939,27.0594,24.2185,25.9414

14.2340,27.1379,36.6397,23.5738,23.7147,24.2325,24.0304,23.8011,24.3892,27.0597,24.2098,25.9399

15.2340,27.1532,36.6580,23.5734,23.7120,24.2344,24.0444,23.8174,24.3814,27.0662,24.2129,25.9468

16.2350,27.1663,36.6660,23.5829,23.7173,24.2288,24.0617,23.8007,24.3855,27.0723,24.2236,25.9512

17.2340,27.1788,36.6709,23.5988,23.7071,24.2352,24.0586,23.8094,24.4122,27.0781,24.2354,25.9589

18.2340,27.1932,36.6907,23.5748,23.7295,24.2415,24.0371,23.8107,24.4130,27.0859,24.2250,25.9613

19.2340,27.2239,36.6742,23.6011,23.7175,24.2461,24.0429,23.8367,24.4168,27.0925,24.2298,25.9699

20.2340,27.2295,36.7036,23.5784,23.7132,24.2276,24.0603,23.8078,24.4049,27.0905,24.2326,25.9657

21.2340,27.2384,36.7368,23.5855,23.7075,24.2584,24.0593,23.8144,24.4408,27.1053,24.2500,25.9801

22.2340,27.2590,36.7526,23.5864,23.7259,24.2720,24.0360,23.8143,24.4274,27.1192,24.2317,25.9842

23.2340,27.2751,36.7964,23.6005,23.7239,24.2771,24.0479,23.8171,24.4549,27.1346,24.2514,25.9991

24.2340,27.3217,36.8014,23.5824,23.7309,24.2619,24.0767,23.8408,24.4454,27.1397,24.2611,26.0076

25.2350,27.3201,36.8498,23.5959,23.7515,24.2664,24.0717,23.8131,24.4475,27.1567,24.2596,26.0145

26.2340,27.3344,37.0236,23.5983,23.7543,24.2503,24.0913,23.8128,24.4543,27.1922,24.2728,26.0399

27.2350,27.3641,36.9219,23.6070,23.7347,24.2699,24.0701,23.8157,24.4454,27.1795,24.2577,26.0286

28.2340,27.3623,36.8868,23.6135,23.7274,24.2702,24.0394,23.8446,24.4753,27.1721,24.2574,26.0275

29.2340,27.3809,36.8722,23.6115,23.7217,24.2758,24.0661,23.8349,24.4797,27.1724,24.2729,26.0304

30.2340,27.4350,36.8378,23.5951,23.7492,24.2613,24.0684,23.8405,24.4716,27.1757,24.2700,26.0324

31.2350,27.4332,36.8333,23.6080,23.7362,24.2762,24.0977,23.8230,24.4721,27.1774,24.2849,26.0350

32.2340,27.4480,36.8545,23.6072,23.7638,24.2910,24.0729,23.8299,24.4879,27.1929,24.2804,26.0444

33.2350,27.4769,36.8661,23.6199,23.7330,24.3065,24.0792,23.8342,24.4984,27.2005,24.2888,26.0518

34.2340,27.5212,36.8632,23.6133,23.7495,24.2918,24.0768,23.8158,24.5022,27.2078,24.2895,26.0542

35.2350,27.5106,36.8920,23.6367,23.7469,24.2798,24.0737,23.8416,24.5157,27.2132,24.2947,26.0621

36.2350,27.5322,36.9168,23.6372,23.7337,24.3030,24.0533,23.8344,24.5104,27.2246,24.2819,26.0651

