Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2380,0.3411,0.4151,2.7617,2.9239,2.6382,-0.0160,1.8921,1.8287,-0.0160,1.5651

2.2350,-2.2309,0.1682,2.8851,2.9239,2.7617,-0.0778,1.8921,1.4000,-0.0778,1.1889

3.2340,-0.1733,0.2917,2.8234,3.4383,2.6999,0.1074,1.3776,1.7429,0.1074,1.5093

4.2350,0.5983,-0.5726,3.4408,1.8950,2.6999,-0.3247,1.3776,1.5732,-0.3247,1.3020

5.2340,0.0839,0.2917,2.6382,2.4094,2.5765,-0.0778,1.8921,1.6486,-0.0778,1.4020

6.2350,0.0839,0.2299,2.8234,3.6956,2.5765,-0.0160,1.6349,1.8407,-0.0160,1.5754

7.2340,0.8555,0.1682,3.0086,2.6666,2.6999,-0.2013,1.3776,1.7961,-0.2013,1.5107

8.2340,0.8555,0.2917,2.8851,2.9239,2.6999,-0.0778,1.8921,1.9247,-0.0778,1.6386

9.2340,0.3411,0.2917,2.8851,2.4094,2.5147,-0.0778,1.6349,1.6795,-0.0778,1.4284

10.2340,0.0839,0.0447,2.9469,3.4383,2.6382,-0.2013,1.6349,1.7978,-0.2013,1.5122

11.2340,0.0839,0.2299,2.8234,3.1811,2.6382,0.1692,0.6059,1.5937,0.1692,1.3902

12.2340,0.0839,0.4151,2.7617,2.9239,2.6999,-0.2013,0.6059,1.5817,-0.2013,1.3270

13.2350,0.5983,-0.0788,2.9469,3.1811,2.6382,-0.2013,1.1204,1.7343,-0.2013,1.4578

14.2340,2.1415,0.2917,2.8234,2.9239,2.6382,-0.1395,0.6059,1.9041,-0.1395,1.6121

15.2340,-0.1733,0.2917,2.9469,2.9239,2.6382,-0.2013,1.6349,1.7104,-0.2013,1.4373

16.2350,0.3411,0.2917,2.5764,2.9239,2.6382,-0.0160,1.3776,1.6915,-0.0160,1.4475

17.2340,0.3411,0.4151,2.8851,3.4383,2.5765,-0.2013,1.3776,1.8390,-0.2013,1.5475

18.2340,0.8555,0.2299,2.8851,3.1811,2.6999,-0.2013,1.3776,1.8715,-0.2013,1.5754

19.2340,1.1127,0.3534,2.8234,3.1811,2.5147,-0.1395,0.8631,1.8081,-0.1395,1.5298

20.2340,0.5983,0.1682,2.7617,2.9239,2.6382,-0.3865,1.1204,1.7018,-0.3865,1.4034

21.2340,0.3411,0.5386,2.9469,3.4383,2.6382,-0.1395,1.6349,1.9230,-0.1395,1.6283

22.2340,0.3411,0.1682,2.8851,3.1811,2.6999,-0.0778,0.3486,1.6040,-0.0778,1.3638

23.2340,0.3411,0.4151,2.8234,3.1811,2.6382,-0.0778,1.6349,1.8390,-0.0778,1.5651

24.2340,0.0839,0.2917,2.8851,3.4383,2.6382,-0.1395,1.3776,1.7858,-0.1395,1.5108

25.2350,0.0839,0.3534,3.1321,2.9239,2.6382,-0.0778,1.6349,1.7944,-0.0778,1.5269

26.2340,0.0839,0.2917,2.8851,2.9239,2.4530,-0.0778,1.6349,1.7121,-0.0778,1.4564

27.2350,0.3411,0.4151,2.7617,2.9239,2.6382,0.0457,0.3486,1.5714,0.0457,1.3535

28.2340,-0.1733,0.3534,2.8851,2.6666,2.6999,-0.2013,1.8921,1.7207,-0.2013,1.4461

29.2340,0.0839,0.2917,2.7617,3.1811,2.5765,-0.2013,0.8631,1.6263,-0.2013,1.3652

30.2340,0.3411,0.3534,2.8851,2.9239,2.6999,-0.2013,2.1494,1.8921,-0.2013,1.5931

31.2350,0.5983,0.2917,3.0086,3.1811,2.6382,-0.2630,1.1204,1.8064,-0.2630,1.5107

32.2340,0.5983,0.1682,2.8851,3.1811,2.6382,-0.3865,1.1204,1.7652,-0.3865,1.4578

33.2350,-0.1733,0.4151,2.6999,2.9239,2.6382,-0.0778,0.8631,1.5612,-0.0778,1.3270

34.2340,0.0839,0.3534,2.8851,3.9528,2.6999,-0.0778,1.8921,1.9779,-0.0778,1.6842

35.2350,0.3411,0.4151,2.9469,3.6956,2.6382,-0.0778,1.6349,1.9453,-0.0778,1.6563

36.2350,0.3411,0.2917,2.8851,2.4094,2.6382,-0.0160,1.3776,1.6572,-0.0160,1.4182

