Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8510,2393.2728,29.9492,29.8255,29.5151,2393.3418,2393.3305,28.8639,2393.3182,975.1809,2393.3243,1211.4271

2.2060,2393.2291,29.9610,29.8425,29.5260,2393.3029,2393.2585,28.8616,2393.2925,975.1723,2393.2755,1211.4093

3.1200,2393.2869,29.9654,29.8398,29.5243,2393.2698,2393.3058,28.8566,2393.2859,975.1772,2393.2958,1211.4168

4.1200,2393.3159,29.9629,29.8369,29.5274,2393.3603,2393.3395,28.8564,2393.3301,975.2007,2393.3348,1211.4412

5.1200,2393.3171,29.9625,29.8215,29.5308,2393.3540,2393.3417,28.8627,2393.3398,975.1972,2393.3408,1211.4413

6.1200,2393.3167,29.9679,29.8419,29.5329,2393.3555,2393.3631,28.8436,2393.3678,975.2030,2393.3654,1211.4487

7.1200,2393.3524,29.9745,29.8395,29.5084,2393.3666,2393.3505,28.8454,2393.3514,975.2083,2393.3510,1211.4486

8.1210,2393.3297,29.9673,29.8295,29.5233,2393.3836,2393.3599,28.8345,2393.3656,975.2067,2393.3628,1211.4492

