Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8510,0.1067,0.4769,2.8851,2.8242,2.7617,9.3061,1.4643,1.7531,9.3061,2.8321

2.2060,0.2919,0.4769,2.8234,3.0094,2.6999,9.3061,1.4025,1.7840,9.3061,2.8586

3.1200,0.3536,0.6003,2.7617,2.8242,2.6999,3.4412,1.4025,1.7737,3.4412,2.0119

4.1200,0.3536,0.5386,2.8851,2.8859,2.7617,3.4412,1.4643,1.8149,3.4412,2.0472

5.1200,0.2919,0.4769,2.8851,2.7624,2.7617,3.3177,1.4025,1.7634,3.3177,1.9855

6.1200,0.4153,0.5386,2.8851,2.8242,2.6999,3.3177,1.5260,1.8149,3.3177,2.0296

7.1200,0.2919,0.5386,2.8234,2.7624,2.6999,3.3177,1.5260,1.7737,3.3177,1.9943

8.1210,0.3536,0.4769,2.8851,2.7624,2.6999,3.2560,1.4643,1.7737,3.2560,1.9855

