Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
0.9310,0.8555,1.7116,4.1817,3.6956,4.1200,0.5396,2.9211,2.9142,0.5396,2.5750

1.6270,0.8555,1.6499,4.4286,5.2389,3.7496,-0.2013,4.2074,3.3550,-0.2013,2.8469

2.6270,1.8843,1.7116,4.1817,5.7534,3.6261,-0.1395,4.2074,3.5607,-0.1395,3.0321

3.6270,2.1415,1.5881,4.0582,5.2389,3.9965,-0.2630,3.6929,3.4527,-0.2630,2.9219

4.6270,1.1127,1.9585,3.9347,4.2100,4.1200,-0.0160,3.6929,3.1715,-0.0160,2.7161

5.6270,2.3987,1.5881,4.0582,5.2389,4.7375,-0.0778,3.4356,3.5762,-0.0778,3.0542

6.6270,2.1415,1.7116,3.8730,5.2389,4.2435,-0.1395,3.1784,3.3978,-0.1395,2.8925

7.6280,1.3699,1.8968,4.4286,4.4672,3.9348,-0.0778,3.6929,3.2984,-0.0778,2.8161

8.6270,0.5983,1.8351,4.1817,3.4383,4.3670,0.3544,2.9211,2.8902,0.3544,2.5280

9.6270,1.8843,3.1933,3.9347,4.2100,4.0583,0.1074,3.4356,3.4527,0.1074,2.9748

10.6270,1.6271,1.8968,4.1817,8.8401,3.9965,0.1074,3.6929,4.0392,0.1074,3.4775

11.6270,1.6271,1.7733,4.2434,4.2100,3.9965,0.1074,2.9211,3.1286,0.1074,2.6970

12.6270,1.6271,1.7116,4.1199,4.4672,3.9965,0.1074,5.2364,3.5265,0.1074,3.0380

13.6270,1.1127,1.8968,4.3669,4.4672,4.1200,0.0457,3.6929,3.2761,0.0457,2.8146

14.6270,1.6271,1.7733,3.8730,5.7534,4.4287,0.1074,3.1784,3.4390,0.1074,2.9630

15.6270,1.6271,1.9585,4.3052,4.4672,3.6878,-0.0160,3.9501,3.3327,-0.0160,2.8543

16.6270,2.1415,1.7116,4.1199,4.7245,4.1818,-0.0160,4.4647,3.5573,-0.0160,3.0468

17.6270,2.1415,2.2055,3.9965,3.9528,4.1200,0.1692,2.1494,3.0943,0.1692,2.6764

18.6270,1.8843,1.8351,4.3052,2.9239,4.1818,0.1074,3.1784,3.0514,0.1074,2.6309

19.6270,0.8555,2.0203,4.4904,7.2968,3.7496,0.1692,3.9501,3.7271,0.1692,3.2188

20.6270,1.8843,1.5881,4.1817,5.4962,3.8113,0.2926,4.2074,3.5282,0.2926,3.0659

21.6270,0.5983,2.3907,4.1199,4.4672,3.8113,0.4161,3.4356,3.1372,0.4161,2.7485

22.6270,1.3699,1.6499,4.3052,4.9817,3.9348,0.0457,6.7799,3.8369,0.0457,3.2953

23.6270,1.6271,1.7116,4.1199,3.9528,3.8731,0.1692,3.4356,3.1200,0.1692,2.6985

24.6270,1.1127,1.8968,3.7495,5.2389,3.9348,-0.0778,3.4356,3.2281,-0.0778,2.7558

25.6290,2.1415,1.7733,3.9347,5.7534,4.2435,-0.0778,3.4356,3.5470,-0.0778,3.0292

26.6270,2.9131,1.4647,4.1199,4.2100,4.1818,0.2309,3.6929,3.4304,0.2309,2.9733

27.6270,1.3699,1.4647,4.4286,4.4672,3.9348,0.2926,3.4356,3.1835,0.2926,2.7705

28.6270,2.3987,1.5881,4.1199,4.9817,4.1200,-0.2013,3.6929,3.4836,-0.2013,2.9572

29.6270,1.1127,1.6499,4.3052,3.4383,3.8731,0.0457,4.7219,3.1835,0.0457,2.7352

30.6270,1.3699,1.8351,4.4286,4.2100,4.0583,0.2926,3.4356,3.2229,0.2926,2.8043

31.6270,1.3699,1.8351,4.3052,3.9528,3.9965,0.1074,3.4356,3.1492,0.1074,2.7146

32.6270,1.3699,1.9585,4.1199,3.9528,4.1200,-0.0160,2.9211,3.0737,-0.0160,2.6323

33.6270,1.3699,1.8351,4.1199,3.1811,4.3053,0.6630,2.1494,2.8268,0.6630,2.5177

34.6270,0.3411,1.8351,4.5521,3.9528,3.9348,-0.0160,3.1784,2.9657,-0.0160,2.5397

35.6270,1.1127,1.5264,4.3052,3.6956,4.3670,-0.2013,2.9211,2.9880,-0.2013,2.5324

36.6270,0.8555,1.8968,4.0582,3.6956,4.0583,0.2309,2.6639,2.8714,0.2309,2.4942

