Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
0.9160,31.9592,26.4276,25.2466,24.6722,24.2265,25.8355,24.2767,32.0648,26.1348,28.9501,26.8386

1.9020,31.9640,26.4222,25.2110,24.6796,24.2263,25.8630,24.2991,32.0837,26.1337,28.9734,26.8436

2.9020,31.9467,26.4406,25.2445,24.6927,24.2220,25.8333,24.2953,32.0832,26.1403,28.9583,26.8448

3.9020,31.9417,26.4672,25.2301,24.6972,24.2445,25.8481,24.2889,32.0632,26.1449,28.9557,26.8476

4.9020,31.9393,26.4612,25.2075,24.6883,24.2346,25.8396,24.2822,32.0689,26.1355,28.9542,26.8402

5.9020,31.9298,26.4905,25.2421,24.7211,24.2376,25.8441,24.2929,32.0532,26.1523,28.9487,26.8514

6.9020,31.9389,26.5055,25.2505,24.7110,24.2403,25.8372,24.3021,32.0567,26.1581,28.9470,26.8553

7.9020,31.9311,26.5184,25.2379,24.7183,24.2357,25.8266,24.2952,32.0671,26.1561,28.9469,26.8538

8.9020,31.9141,26.5334,25.2429,24.7323,24.2469,25.8416,24.2894,32.0553,26.1598,28.9485,26.8570

9.9030,31.9394,26.5462,25.2463,24.7196,24.2442,25.8510,24.2885,32.0736,26.1640,28.9623,26.8636

10.9020,31.9557,26.5641,25.2430,24.7404,24.2470,25.8475,24.3081,32.0678,26.1764,28.9577,26.8717

11.9020,31.9583,26.5689,25.2498,24.7334,24.2287,25.8544,24.2919,32.0784,26.1718,28.9664,26.8705

12.9020,31.9651,26.5770,25.2346,24.7301,24.2377,25.8447,24.3087,32.0782,26.1755,28.9615,26.8720

13.9020,31.9509,26.5870,25.2504,24.7360,24.2393,25.8451,24.2811,32.0640,26.1741,28.9545,26.8692

14.9020,31.9530,26.6023,25.2407,24.7508,24.2428,25.8585,24.2828,32.0483,26.1787,28.9534,26.8724

15.9030,31.9625,26.6272,25.2353,24.7459,24.2327,25.8440,24.3098,32.0526,26.1856,28.9483,26.8763

16.9020,31.9715,26.6606,25.2466,24.7379,24.2402,25.8573,24.2868,32.0761,26.1906,28.9667,26.8846

17.9020,31.9449,26.6724,25.2555,24.7487,24.2397,25.8381,24.2817,32.0571,26.1905,28.9476,26.8798

