Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1960,-1.4593,0.1682,4.7373,6.7823,-0.0785,9.4913,4.9792,2.5215,9.4913,3.5172

1.5510,-0.4305,-0.1405,4.6756,6.7823,0.1067,9.4913,5.4937,2.7479,9.4913,3.7112

2.2500,-1.2021,-0.0788,4.5521,7.8112,-0.0167,8.1948,4.7219,2.6313,8.1948,3.4261

3.2500,-0.9449,-0.2022,4.8608,7.2968,-0.0167,6.0341,4.9792,2.6621,6.0341,3.1438

4.2500,-4.0313,0.1682,4.7373,7.0395,0.9094,4.9228,5.7509,2.4290,4.9228,2.7853

5.2510,-1.2021,0.3534,4.8608,7.0395,0.4155,4.2437,5.7509,2.8697,4.2437,3.0660

6.2500,-0.4305,0.2299,4.5521,8.3257,-0.0167,3.9350,4.9792,2.9399,3.9350,3.0821

7.2500,-0.6877,-0.2022,5.1078,5.7534,0.2302,3.4412,5.4937,2.6159,3.4412,2.7338

8.2500,-0.9449,-0.0170,4.8608,6.2678,0.0450,3.2560,8.3234,3.0892,3.2560,3.1130

9.2500,-0.6877,-0.1405,4.7373,7.2968,0.3537,3.1942,5.7509,2.8851,3.1942,2.9292

10.2500,-0.4305,0.2299,4.7373,7.2968,-0.0167,3.1942,5.4937,2.8851,3.1942,2.9292

11.2510,-0.6877,-0.0788,4.9843,7.2968,0.2920,3.0707,4.9792,2.7976,3.0707,2.8366

12.2500,-1.4593,-0.0788,4.9843,6.5251,0.1067,2.7003,4.9792,2.5095,2.7003,2.5368

13.2500,-1.7165,0.2917,4.6139,7.2968,-0.0785,3.0707,4.7219,2.5215,3.0707,2.6000

14.2500,-1.2021,0.0447,4.5521,7.5540,-0.0785,3.1942,4.9792,2.6416,3.1942,2.7205

15.2500,-0.9449,0.3534,4.7991,7.2968,-0.0785,3.1942,4.7219,2.6913,3.1942,2.7631

16.2500,-0.9449,0.1682,4.5521,7.5540,-0.0785,3.1325,3.4356,2.4478,3.1325,2.5456

17.2500,-0.9449,-0.0170,4.9843,6.2678,-0.5724,2.9473,4.4647,2.3637,2.9473,2.4471

18.2500,-0.9449,-0.2022,4.6139,7.8112,0.1067,2.5151,5.7509,2.8559,2.5151,2.8072

19.2510,-0.9449,0.2299,4.1817,7.2968,0.0450,2.8238,4.2074,2.5026,2.8238,2.5485

20.2500,-0.9449,0.0447,4.5521,7.0395,0.1067,2.1447,6.2654,2.8439,2.1447,2.7440

21.2500,-1.4593,0.4151,4.6756,7.8112,0.0450,2.2682,5.4937,2.8302,2.2682,2.7499

22.2500,-0.9449,-0.0170,3.5643,6.5251,0.2302,1.9595,5.4937,2.4752,1.9595,2.4015

23.2500,-0.9449,0.0447,4.6756,-0.4201,0.4155,1.7126,4.7219,1.4154,1.7126,1.4579

24.2500,-1.9737,-0.0788,4.6139,7.0395,-0.2020,2.1447,4.9792,2.3964,2.1447,2.3604

