Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.1960,0.0104,0.0501,0.0000,0.0000

1.5510,0.0030,0.0347,0.0000,0.0000

2.2500,0.0121,0.0707,0.0000,0.3442

3.2500,0.2838,1.1769,60.5809,0.3478

4.2500,0.7580,2.7873,60.7428,0.3354

5.2510,0.9481,2.0053,60.7502,0.3440

6.2500,1.0471,1.7377,60.6580,0.3355

7.2500,1.1008,1.5679,60.3442,0.3074

8.2500,1.1492,1.6297,60.4820,0.3143

9.2500,1.1402,1.1358,60.7862,0.3089

10.2500,1.2450,1.1358,60.7511,0.3485

11.2510,1.3489,1.1100,60.5465,0.3372

12.2500,1.4503,1.1203,60.5686,0.3337

13.2500,1.4453,1.1255,60.6491,0.3425

14.2500,1.2868,1.1461,60.5132,0.3148

15.2500,1.2038,1.1461,60.6502,0.2769

16.2500,1.1466,1.1461,60.5349,0.3443

17.2500,1.1044,1.1306,60.5633,0.3300

18.2500,1.0582,1.1512,60.6895,0.3006

19.2510,1.0601,1.1563,60.6807,0.3422

20.2500,0.9533,0.0296,60.6432,0.3430

21.2500,0.9622,1.2026,60.5833,0.2844

22.2500,0.9294,0.7807,60.6379,0.3019

23.2500,0.9319,1.1512,60.4792,0.3057

24.2500,0.8723,0.5286,60.6703,0.2841

25.2510,0.8434,0.8476,60.3680,0.3232

26.2500,0.8221,0.9248,60.5140,0.3033

27.2500,0.7972,0.8734,60.5495,0.3364

28.2500,0.7818,0.9917,60.6470,0.3408

29.2500,0.7798,1.1358,60.7992,0.3343

30.2500,0.8867,1.1358,60.6448,0.3335

31.2500,0.8762,1.0946,60.5489,0.3419

32.2500,0.9090,1.1203,60.6843,0.3064

33.2500,0.9041,1.0997,60.6567,0.3068

34.2500,0.9796,1.3107,60.5909,0.3192

35.2500,1.0432,1.5062,60.3330,0.3331

36.2500,1.1079,1.5937,60.6064,0.3135

37.2500,1.1665,1.4805,60.5647,0.3439

38.2500,1.1720,1.0483,60.7562,0.2998

39.2500,1.1740,1.1563,60.4199,0.3391

40.2500,1.1730,1.1255,60.5031,0.2974

41.2510,1.1720,1.0843,60.5448,0.3410

42.2500,1.1715,1.1152,60.6201,0.3467

43.2500,1.1695,1.0792,60.5216,0.3360

44.2500,1.1491,1.0997,60.7427,0.3455

45.2500,1.1108,1.1100,60.4921,0.3345

46.2500,1.0646,1.1152,60.7762,0.3459

47.2500,1.0283,1.1049,60.3471,0.2791

48.2500,1.0313,1.0792,60.5510,0.3143

49.2500,1.0253,1.0946,60.7572,0.3329

50.2500,1.0283,1.1563,60.5162,0.3254

51.2500,1.0298,1.0997,60.7169,0.2778

52.2500,1.0283,1.0997,60.5081,0.3405

53.2500,1.0308,1.1049,60.2832,0.2866

54.2500,1.0313,1.1049,60.3530,0.3186

55.2500,1.0313,1.1100,60.5774,0.3376

56.2500,1.0308,1.1100,60.4780,0.3434

57.2500,1.0313,1.1100,60.6144,0.3222

58.2510,1.0348,1.1152,60.4206,0.3226

59.2500,1.0398,1.1461,60.4231,0.3352

60.2500,1.0517,1.2798,60.4259,0.3336

61.2500,1.0795,1.3879,60.4396,0.3290

62.2500,1.1069,1.3827,60.5323,0.3298

63.2500,1.1352,1.3982,60.4263,0.2993

64.2500,1.1610,1.3724,60.7367,0.3463

65.2500,1.1839,1.3467,60.4506,0.3293

66.2500,1.2087,1.3673,60.7441,0.3418

67.2500,1.2341,1.3724,60.8135,0.3355

68.2500,1.2684,1.4702,60.5458,0.2919

69.2500,1.2853,1.3210,60.5768,0.3274

70.2500,1.2883,1.3107,60.6092,0.3439

71.2500,1.2813,1.3158,60.6479,0.3266

72.2510,1.2689,1.2541,60.3628,0.3324

73.2510,1.2619,1.3261,60.5628,0.3467

74.2500,1.2584,1.3364,60.5955,0.3241

75.2500,1.2659,1.4239,60.5274,0.3245

76.2500,1.2599,1.3055,60.3688,0.3007

77.2500,1.2530,1.3004,60.6214,0.3072

78.2510,1.2366,1.3004,60.5305,0.3272

79.2500,1.2346,1.3004,60.4213,0.3311

80.2500,1.2336,1.3004,60.5439,0.3389

81.2520,1.2336,1.3158,60.6915,0.3050

82.2500,1.2391,1.3107,60.6573,0.3103

83.2520,1.2336,1.2695,60.6101,0.3257

84.2500,1.2296,1.2953,60.7022,0.3413

85.2510,1.2167,1.2901,60.6169,0.3457

86.2500,1.2147,1.2850,60.6291,0.3421

87.2500,1.2137,1.2901,60.6270,0.2993

88.2510,1.2157,1.3210,60.3959,0.2731

89.2500,1.2147,1.2901,60.4768,0.3320

90.2500,1.2142,1.2953,60.4850,0.2939

91.2500,1.2117,1.2901,60.6550,0.3360

92.2520,1.2107,1.3004,60.6516,0.3475

93.2500,1.2157,1.3210,60.6569,0.3413

94.2500,1.2162,1.3004,60.5682,0.3162

95.2500,1.2162,1.2901,60.5061,0.3407

96.2500,1.2167,1.2901,60.5675,0.3285

97.2500,1.2167,1.2901,60.5089,0.3318

98.2500,1.2142,1.2953,60.5659,0.3356

99.2510,1.2107,1.2541,60.5992,0.3254

100.2510,1.2058,1.2438,60.7645,0.3217

101.2500,1.2023,1.2541,60.5082,0.3339

102.2500,1.1958,1.2335,60.5818,0.3314

103.2500,1.1869,1.2284,60.5611,0.3404

104.2500,1.1794,1.2232,60.6301,0.3336

105.2500,1.1759,1.2541,60.6301,0.3333

106.2500,1.1730,1.2592,60.4740,0.3384

107.2510,1.1670,1.2284,60.5522,0.3252

108.2500,1.1640,1.2644,60.5400,0.3021

109.2500,1.1630,1.2438,60.3958,0.3180

110.2500,1.1625,1.2387,60.7770,0.3375

111.2500,1.1581,1.2078,60.5464,0.3297

112.2500,1.1600,1.2541,60.6097,0.3448

113.2500,1.1615,1.2438,60.5228,0.3352

114.2500,1.1630,1.2387,60.7455,0.3454

115.2500,1.1640,1.2644,60.6135,0.3425

116.2500,1.1625,1.2438,60.6504,0.2976

117.2500,1.1610,1.2129,60.6211,0.2990

118.2500,1.1590,1.2438,60.5217,0.2947

119.2500,1.1600,1.2541,60.4380,0.3190

120.2510,1.1615,1.2541,60.3086,0.3193

121.2500,1.1655,1.2490,60.3132,0.2981

122.2500,1.1645,1.2438,60.5988,0.3393

123.2500,1.1660,1.2592,60.4191,0.3313

124.2500,1.1660,1.2387,60.5369,0.3396

125.2500,1.1645,1.2490,60.5074,0.3453

126.2510,1.1645,1.2438,60.4107,0.3409

127.2500,1.1650,1.2181,60.6203,0.3422

128.2510,1.1585,1.1769,60.3711,0.3282

129.2500,1.1536,1.2026,60.5613,0.3203

130.2510,1.1436,1.1512,60.4913,0.3398

131.2500,1.1372,1.1821,60.5019,0.3370

132.2510,1.1248,1.1152,60.4815,0.3307

133.2500,1.1188,1.1975,60.4533,0.3354

134.2510,1.1113,1.1615,60.6537,0.3350

135.2500,1.1014,1.1461,60.4787,0.3397

136.2510,1.0875,1.0997,60.5138,0.3379

137.2500,1.0830,1.1718,60.3081,0.3133

138.2500,1.0815,1.1615,60.4100,0.3323

139.2500,1.0770,1.1563,60.4354,0.3264

140.2510,1.0790,1.1718,60.5208,0.3223

