Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2080,0.3411,1.3412,1.8355,8.0684,0.2302,10.6025,6.5227,3.0565,10.6025,4.1345

1.5640,0.5983,1.0942,1.8973,8.0684,-0.0167,10.6025,6.2654,2.9845,10.6025,4.0728

2.3230,-0.4305,1.5881,1.7121,7.8112,0.1067,3.0090,7.0372,2.9708,3.0090,2.9763

3.3230,0.5983,1.0942,1.3416,8.0684,-0.0785,3.8733,6.5227,2.9245,3.8733,3.0600

4.3230,-0.4305,1.5881,1.8973,7.8112,0.0450,3.9350,7.2944,3.0343,3.9350,3.1629

5.3230,0.5983,0.9090,1.7121,7.5540,0.5389,3.4412,6.7799,3.0154,3.4412,3.0762

6.3240,-0.1733,1.2177,1.3416,8.0684,0.1067,3.7498,7.0372,2.9331,3.7498,3.0497

7.3230,0.0839,1.0325,1.8973,8.3257,-0.2637,3.9968,5.4937,2.7615,3.9968,2.9380

8.3230,-1.7165,1.2794,1.5268,8.5829,-0.0167,3.9350,6.5227,2.6964,3.9350,2.8734

9.3240,0.0839,1.2794,1.6503,8.0684,-0.0167,3.9968,6.5227,2.9313,3.9968,3.0835

