Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2520,36.9796,36.7801,36.8974,36.9572,37.1122,30.0131,36.7021,32.7210,36.9453,31.3671,35.5203

1.6090,36.9676,36.7969,36.8819,36.9268,37.0996,30.0208,36.6682,32.7147,36.9346,31.3677,35.5095

2.4780,36.9821,36.7679,36.9114,36.9259,37.1075,30.0377,36.6887,32.7104,36.9390,31.3740,35.5164

3.4780,36.9659,36.7830,36.8974,36.9189,37.0950,30.1469,36.6786,32.2490,36.9320,31.1979,35.4668

4.4790,36.9909,36.7672,36.9195,36.9466,37.0881,30.2511,36.6709,31.5106,36.9425,30.8808,35.3931

5.4780,36.9867,36.7829,36.8815,36.9310,37.0786,30.3146,36.6700,30.9339,36.9321,30.6242,35.3224

6.4780,36.9672,36.7938,36.9143,36.9260,37.0488,30.3622,36.6711,30.5262,36.9300,30.4442,35.2762

7.4780,37.0042,36.7811,36.8881,36.9217,37.0842,30.3900,36.6838,30.2400,36.9359,30.3150,35.2491

8.4780,36.9749,36.7665,36.8496,36.8819,37.0500,30.3882,36.6689,30.0545,36.9046,30.2214,35.2043

9.4780,36.9677,36.7764,36.8651,36.9011,37.0230,30.3998,36.6655,29.9179,36.9067,30.1589,35.1896

10.4790,36.9685,36.7474,36.8394,36.8777,37.0094,30.4142,36.6368,29.8162,36.8885,30.1152,35.1637

11.4780,36.9586,36.7425,36.8523,36.8677,37.0051,30.4315,36.6231,29.7521,36.8852,30.0918,35.1541

12.4780,36.9278,36.7247,36.8312,36.8560,36.9905,30.4249,36.6330,29.6628,36.8660,30.0439,35.1314

13.4780,36.9510,36.7303,36.8153,36.8368,36.9741,30.4389,36.5903,29.6124,36.8615,30.0256,35.1186

14.4790,36.9102,36.7034,36.8052,36.8239,36.9762,30.4246,36.5911,29.5478,36.8438,29.9862,35.0978

15.4780,36.9016,36.7174,36.7856,36.8300,36.9505,30.4376,36.5900,29.4911,36.8370,29.9644,35.0880

16.4780,36.8894,36.6988,36.7582,36.8100,36.9226,30.4248,36.5885,29.4256,36.8158,29.9252,35.0647

17.4780,36.8913,36.6705,36.7509,36.7901,36.9232,30.4329,36.5573,29.3232,36.8052,29.8780,35.0424

18.4790,36.8848,36.6639,36.7162,36.7690,36.9022,30.4159,36.5301,29.2615,36.7872,29.8387,35.0180

19.4780,36.8598,36.6294,36.7200,36.7546,36.8845,30.4317,36.5262,29.1922,36.7696,29.8119,34.9998

20.4780,36.8600,36.6183,36.7090,36.7436,36.8571,30.4291,36.5296,29.1321,36.7576,29.7806,34.9848

21.4790,36.8568,36.5659,36.6855,36.7327,36.8364,30.4170,36.4989,29.0889,36.7355,29.7529,34.9603

22.4780,36.8362,36.5745,36.6684,36.7240,36.8362,30.4216,36.4975,29.0253,36.7279,29.7235,34.9480

23.4780,36.8120,36.5590,36.6319,36.6931,36.8043,30.4123,36.4714,28.9934,36.7000,29.7029,34.9222

24.4790,36.7893,36.5210,36.6046,36.6798,36.7803,30.3847,36.4935,28.9950,36.6750,29.6899,34.9060

25.4790,36.7675,36.5085,36.5776,36.6440,36.7547,30.3976,36.4946,28.9684,36.6505,29.6830,34.8891

26.4780,36.7530,36.4799,36.5706,36.6196,36.7210,30.4159,36.4885,28.9514,36.6288,29.6837,34.8750

27.4780,36.7440,36.4527,36.5312,36.6195,36.7143,30.3886,36.4889,28.9485,36.6124,29.6685,34.8610

28.4780,36.7305,36.4183,36.5197,36.5907,36.6935,30.4050,36.4884,28.9508,36.5906,29.6779,34.8496

29.4790,36.6874,36.4144,36.4905,36.5747,36.6611,30.3711,36.4636,28.9498,36.5656,29.6605,34.8266

30.4780,36.6720,36.3818,36.4533,36.5187,36.6304,30.3936,36.4864,28.9780,36.5312,29.6858,34.8143

31.4780,36.6578,36.3420,36.4565,36.5182,36.5878,30.3771,36.4677,28.9835,36.5125,29.6803,34.7988

32.4780,36.6024,36.3294,36.4266,36.4780,36.6056,30.3810,36.4683,28.9522,36.4884,29.6666,34.7804

33.4780,36.5914,36.3135,36.4028,36.4519,36.5687,30.3794,36.4825,28.9171,36.4657,29.6482,34.7634

34.4780,36.5752,36.2752,36.3752,36.4304,36.5598,30.3804,36.4687,28.9116,36.4432,29.6460,34.7471

35.4780,36.5686,36.2638,36.3442,36.4134,36.5377,30.3639,36.4681,28.9040,36.4256,29.6340,34.7330

36.4790,36.5435,36.2295,36.3272,36.4071,36.5193,30.3457,36.4828,28.9324,36.4053,29.6391,34.7234

37.4780,36.5298,36.1986,36.3047,36.3897,36.4832,30.3502,36.4559,28.9515,36.3812,29.6509,34.7079

38.4780,36.5180,36.1772,36.2758,36.3361,36.4553,30.3341,36.4596,28.9373,36.3525,29.6357,34.6867

39.4780,36.4637,36.1882,36.2429,36.3125,36.4224,30.3520,36.4726,28.9467,36.3260,29.6493,34.6751

40.4780,36.4326,36.1486,36.2267,36.3071,36.3940,30.3254,36.4648,28.9167,36.3018,29.6210,34.6520

41.4780,36.4192,36.1136,36.1870,36.2795,36.3782,30.3067,36.4505,28.8712,36.2755,29.5889,34.6257

42.4790,36.4077,36.0826,36.1860,36.2453,36.3519,30.3121,36.4638,28.8479,36.2547,29.5800,34.6122

43.4780,36.3795,36.0593,36.1331,36.2317,36.3168,30.3095,36.4440,28.8213,36.2241,29.5654,34.5869

44.4790,36.3465,36.0379,36.1132,36.1805,36.3104,30.3032,36.4540,28.8187,36.1977,29.5610,34.5706

45.4780,36.3321,36.0226,36.1058,36.1647,36.2872,30.2830,36.4634,28.8173,36.1825,29.5502,34.5595

46.4780,36.2950,35.9651,36.0609,36.1591,36.2582,30.2903,36.4515,28.8120,36.1476,29.5512,34.5365

47.4790,36.2754,35.9578,36.0424,36.1168,36.2065,30.2815,36.4633,28.8290,36.1198,29.5553,34.5216

48.4780,36.2562,35.9377,36.0041,36.1041,36.1831,30.2820,36.4722,28.8657,36.0971,29.5738,34.5131

49.4780,36.2247,35.9083,35.9743,36.0780,36.1538,30.2658,36.4351,28.9145,36.0678,29.5901,34.4943

50.4790,36.2148,35.8757,35.9481,36.0272,36.1277,30.2581,36.4396,28.9298,36.0387,29.5940,34.4776

51.4790,36.1952,35.8792,35.9423,36.0307,36.1237,30.2403,36.4485,28.9911,36.0342,29.6157,34.4814

52.4780,36.1428,35.8261,35.9140,35.9748,36.1010,30.2563,36.4453,29.0255,35.9918,29.6409,34.4607

53.4780,36.1254,35.8093,35.8677,35.9533,36.0786,30.2505,36.4540,29.0813,35.9669,29.6659,34.4525

54.4780,36.0976,35.7775,35.8630,35.9411,36.0304,30.2456,36.4603,29.1404,35.9419,29.6930,34.4445

55.4790,36.0759,35.7406,35.8271,35.9080,35.9945,30.2313,36.4503,29.1877,35.9093,29.7095,34.4270

56.4790,36.0440,35.7385,35.8162,35.8746,36.0032,30.2043,36.4282,29.2294,35.8953,29.7169,34.4173

57.4780,36.0077,35.7041,35.7682,35.8584,35.9856,30.2125,36.4265,29.2922,35.8648,29.7523,34.4069

58.4790,35.9966,35.6783,35.7396,35.8434,35.9378,30.2037,36.4257,29.3427,35.8391,29.7732,34.3960

59.4780,35.9907,35.6687,35.7155,35.8296,35.9035,30.2363,36.4390,29.3716,35.8216,29.8040,34.3944

60.4790,35.9593,35.6254,35.7161,35.7867,35.8994,30.2080,36.4375,29.4091,35.7974,29.8085,34.3802

61.4780,35.9366,35.5905,35.6892,35.7804,35.8800,30.1942,36.4447,29.4338,35.7753,29.8140,34.3687

62.4780,35.9007,35.5857,35.6666,35.7695,35.8569,30.1853,36.4088,29.4800,35.7559,29.8327,34.3567

63.4780,35.8802,35.5494,35.6322,35.7280,35.8300,30.2127,36.4374,29.5040,35.7240,29.8584,34.3467

64.4780,35.8782,35.5544,35.6241,35.7036,35.8248,30.1754,36.4171,29.5326,35.7170,29.8540,34.3388

65.4780,35.8499,35.5111,35.5995,35.6743,35.7987,30.1615,36.4197,29.5559,35.6867,29.8587,34.3213

66.4780,35.8309,35.5069,35.5957,35.6720,35.7828,30.1612,36.4007,29.5716,35.6777,29.8664,34.3152

67.4780,35.7938,35.4773,35.5671,35.6452,35.7575,30.1757,36.4184,29.6119,35.6482,29.8938,34.3059

68.4790,35.7766,35.4436,35.5348,35.6292,35.7265,30.1588,36.4217,29.6275,35.6221,29.8932,34.2898

69.4780,35.7390,35.4294,35.5159,35.6113,35.6903,30.1558,36.3977,29.6536,35.5972,29.9047,34.2741

70.4780,35.7623,35.4224,35.4907,35.5730,35.6984,30.1317,36.4223,29.6662,35.5894,29.8990,34.2709

71.4790,35.7097,35.4013,35.4921,35.5702,35.6591,30.1452,36.4110,29.6952,35.5665,29.9202,34.2605

72.4780,35.6900,35.3661,35.4480,35.5373,35.6458,30.1277,36.4072,29.7079,35.5374,29.9178,34.2413

73.4780,35.6811,35.3621,35.4191,35.5389,35.6399,30.1253,36.4174,29.7200,35.5282,29.9227,34.2380

74.4780,35.6539,35.3198,35.4016,35.5045,35.6243,30.1201,36.4099,29.7566,35.5008,29.9384,34.2238

75.4780,35.6361,35.3276,35.3874,35.4744,35.6068,30.1309,36.4094,29.7571,35.4865,29.9440,34.2162

