Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2520,0.8555,2.6994,5.4165,5.4962,0.1067,10.9112,3.1784,2.9588,10.9112,4.0948

1.6090,1.1127,2.7611,5.6635,5.4962,0.1685,11.0347,3.1784,3.0634,11.0347,4.2021

2.4780,1.3699,2.7611,5.1078,5.7534,0.0450,3.0707,3.4356,3.0788,3.0707,3.0776

3.4780,0.3411,1.8968,5.3548,4.2100,0.1067,4.0585,3.9501,2.6433,4.0585,2.8454

4.4790,1.6271,2.3907,5.4782,3.6956,-0.0167,3.9968,4.7219,2.9828,3.9968,3.1276

5.4780,0.8555,2.3907,5.3548,5.4962,0.3537,3.6881,3.6929,3.0239,3.6881,3.1188

6.4780,1.1127,2.6376,5.4782,6.2678,-0.0785,3.9350,3.1784,3.0994,3.9350,3.2188

7.4780,1.3699,2.5142,5.5400,4.9817,0.1685,4.4289,2.6639,2.8730,4.4289,3.0953

8.4780,1.1127,2.6994,5.7252,5.7534,0.3537,3.9350,3.4356,3.1800,3.9350,3.2879

9.4780,0.8555,2.8846,5.6017,5.4962,0.0450,3.8733,4.7219,3.2675,3.8733,3.3540

10.4790,1.6271,2.5759,5.5400,5.2389,-0.3872,3.8733,3.9501,3.0908,3.8733,3.2026

11.4780,1.1127,3.0698,5.1695,5.4962,0.2920,3.9350,3.1784,3.0531,3.9350,3.1791

12.4780,0.8555,2.4524,5.6635,5.4962,0.0450,3.8733,1.6349,2.6912,3.8733,2.8601

13.4780,0.8555,2.2055,5.5400,4.9817,-0.0785,4.0585,3.4356,2.8233,4.0585,2.9998

14.4790,0.5983,2.3290,4.9226,5.2389,-0.0167,3.8733,2.9211,2.6655,3.8733,2.8381

15.4780,1.1127,2.6994,5.4782,5.4962,-0.0167,4.0585,2.9211,2.9485,4.0585,3.1070

16.4780,1.3699,2.3907,4.9843,4.7245,0.1685,3.6881,4.2074,2.9742,3.6881,3.0762

17.4780,3.4275,2.8846,5.3548,5.4962,-0.0785,3.4412,3.1784,3.3771,3.4412,3.3863

18.4790,0.8555,2.5759,5.3548,3.6956,-0.5724,3.7498,2.1494,2.3431,3.7498,2.5441

19.4780,1.8843,2.4524,5.4165,5.7534,-0.6342,3.4412,3.6929,3.0942,3.4412,3.1438

20.4780,0.5983,2.2672,6.4043,10.3835,-0.0785,3.2560,7.5517,4.5211,3.2560,4.3404

21.4790,3.6847,2.2672,6.8365,8.5829,0.2920,2.8238,7.2944,4.8263,2.8238,4.5402

22.4780,1.1127,2.4524,6.5896,9.0974,0.0450,3.0707,7.2944,4.4319,3.0707,4.2375

23.4780,0.3411,2.0820,6.4043,8.0684,0.1685,2.7621,9.0952,4.3599,2.7621,4.1317

24.4790,0.5983,2.3290,6.4661,9.0974,-0.0785,3.0707,6.5227,4.1558,3.0707,4.0008

25.4790,0.8555,2.4524,6.0339,8.8401,-0.2637,3.1942,6.5227,4.0735,3.1942,3.9479

26.4780,0.3411,1.7733,6.2809,8.3257,0.1685,2.9473,7.8089,4.1164,2.9473,3.9494

27.4780,-3.0025,1.7116,6.0339,10.1263,-0.0167,3.0707,7.0372,3.6483,3.0707,3.5658

