Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2410,-57.2714,-10.9443,-9.9569,-54.6952,-8.8460,-0.0778,-58.0479,-33.2936,-0.0778,-28.5485

1.8140,-59.8434,-10.9443,-8.7221,-55.9814,-9.1547,-0.0778,-55.7326,-33.3964,-0.0778,-28.6366

2.8140,-59.0718,-11.5000,-8.7838,-56.2386,-8.6608,-0.2013,-58.0479,-33.7171,-0.2013,-28.9291

3.8140,-30.5227,-2.9186,-2.6098,-27.4290,-1.9308,0.1074,-28.9783,-15.7315,0.1074,-13.4688

4.8150,-30.2655,-4.3386,-2.0541,-27.1718,-0.5724,0.1074,-30.0073,-15.7350,0.1074,-13.4718

5.8140,-32.5803,-3.5977,-1.7454,-26.9146,-1.9925,-0.0160,-28.7210,-15.9253,-0.0160,-13.6525

6.8140,-30.5227,-4.0299,-1.8689,-26.6574,-1.4986,0.4778,-30.2645,-15.8070,0.4778,-13.4806

7.8150,-30.5227,-4.3386,-2.0541,-26.9146,-1.9925,-0.0160,-30.2645,-16.0145,-0.0160,-13.7290

8.8140,-30.2655,-4.1533,-1.8071,-27.9435,-1.8690,-0.0160,-27.6920,-15.6218,-0.0160,-13.3924

9.8150,-32.0659,-4.2151,-1.9924,-28.2007,-2.2395,0.2309,-30.0073,-16.4535,0.2309,-14.0700

10.8140,-30.2655,-4.2151,-1.9924,-36.4320,-1.1899,-0.3247,-28.7210,-17.1360,-0.3247,-14.7344

11.8140,-29.7511,-4.1533,-1.9306,-27.9435,-1.8690,-0.0160,-28.2065,-15.6424,-0.0160,-13.4100

12.8150,-30.5227,-4.4620,-2.0541,-27.6863,-1.9925,-0.0778,-28.2065,-15.8207,-0.0778,-13.5717

13.8140,-28.2080,-4.0916,-1.9306,-26.9146,-1.5603,-0.0778,-28.9783,-15.2806,-0.0778,-13.1087

14.8150,-30.2655,-4.2768,-1.9924,-26.1429,-2.6717,0.4778,-30.0073,-15.8928,0.4778,-13.5541

15.8150,-72.4461,-14.0311,-11.8708,-66.7850,-15.1438,0.7865,-72.9686,-42.2076,0.7865,-36.0656

16.8140,-71.6745,-14.0311,-11.6239,-67.8139,-11.9331,-0.0160,-70.3960,-41.2454,-0.0160,-35.3555

17.8150,-71.4173,-13.9694,-11.7474,-63.1838,-11.5627,0.1692,-68.0808,-39.9935,0.1692,-34.2560

18.8140,-70.6457,-13.6607,-11.6239,-67.5566,-11.9331,0.1074,-68.3380,-40.6264,0.1074,-34.8072

19.8140,-70.6457,-13.7842,-11.5621,-66.7850,-11.7479,0.0457,-69.8815,-40.7344,0.0457,-34.9087

20.8140,-65.5017,-12.9199,-10.3273,-62.9265,-10.4513,-0.1395,-65.2510,-37.8963,-0.1395,-32.5025

21.8140,-66.0161,-12.7347,-10.3891,-61.8976,-10.3896,-0.0778,-63.9647,-37.5653,-0.0778,-32.2099

22.8140,-63.7013,-12.3025,-9.2160,-64.4699,-9.4017,-0.1395,-61.1349,-36.7044,-0.1395,-31.4808

23.8140,-62.4154,-11.5617,-9.2160,-59.8398,-9.5252,0.1074,-60.8777,-35.5726,0.1074,-30.4755

24.8140,-62.4154,-11.8704,-9.5864,-59.3253,-9.5252,0.2309,-60.6204,-35.5572,0.2309,-30.4446

25.8150,-63.7013,-11.9321,-9.6482,-58.5537,-9.6487,0.1692,-61.6494,-35.8556,0.1692,-30.7092

26.8140,-61.1294,-11.0061,-9.4630,-58.5537,-9.5869,-0.0160,-58.5624,-34.7169,-0.0160,-29.7596

27.8140,-61.3866,-11.8704,-9.5247,-58.5537,-9.4017,-0.0160,-60.6204,-35.2262,-0.0160,-30.1962

28.8140,-60.6150,-11.4382,-9.0925,-63.9555,-9.4634,0.1692,-58.5624,-35.5212,0.1692,-30.4225

29.8140,-59.3290,-14.2781,-8.4751,-58.5537,-9.0312,0.2926,-59.0769,-34.7907,0.2926,-29.7788

30.8140,-59.5862,-11.1295,-9.5864,-57.2675,-9.2782,0.1692,-58.8196,-34.2779,0.1692,-29.3569

31.8140,-58.8146,-11.4382,-9.0308,-57.2675,-8.7225,-0.1395,-58.5624,-33.9727,-0.1395,-29.1394

32.8150,-60.1006,-11.3148,-9.0308,-56.4958,-9.0930,0.0457,-59.3341,-34.2282,0.0457,-29.3319

33.8140,-58.8146,-11.3765,-9.0308,-57.2675,-9.0312,0.1074,-59.0769,-34.0996,0.1074,-29.2129

34.8150,-60.6150,-11.3765,-8.7221,-57.5247,-9.2165,0.0457,-58.0479,-34.2504,0.0457,-29.3510

35.8140,-61.1294,-11.5000,-9.0925,-56.7531,-9.4017,-0.0160,-59.8486,-34.6209,-0.0160,-29.6773

36.8140,-61.1294,-11.6234,-9.4012,-56.7531,-9.2165,0.1692,-60.1059,-34.7049,0.1692,-29.7229

37.8140,-60.8722,-11.7469,-9.2777,-57.7820,-8.9695,-0.0778,-59.8486,-34.7495,-0.0778,-29.7964

38.8150,-59.8434,-11.1913,-9.2160,-67.5566,-10.4513,0.6013,-59.8486,-36.3512,0.6013,-31.0723

39.8140,-59.0718,-11.3765,-8.9073,-57.2675,-8.6608,-0.0160,-58.3051,-33.9315,-0.0160,-29.0864

40.8150,-59.8434,-11.2530,-8.9690,-55.7242,-8.9695,0.1074,-58.8196,-33.9298,0.1074,-29.0673

41.8140,-60.3578,-11.2530,-8.9690,-56.7531,-9.1547,-0.1395,-59.8486,-34.3894,-0.1395,-29.4965

