Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2300,41.1587,41.2455,41.3390,41.1231,41.1925,28.6763,26.4336,34.6928,41.2118,31.6846,36.9827

1.9100,41.1591,41.2595,41.3260,41.1124,41.1980,28.6857,26.4392,34.6830,41.2110,31.6843,36.9829

2.9100,41.1613,41.2497,41.3256,41.0957,41.1855,28.6836,26.4301,34.7043,41.2036,31.6939,36.9795

3.9100,41.1477,41.2428,41.3437,41.1315,41.1906,28.6802,26.4361,34.7010,41.2113,31.6906,36.9842

4.9100,41.1532,41.2574,41.3337,41.1113,41.1904,28.6882,26.4450,34.6962,41.2092,31.6922,36.9844

5.9100,41.1732,41.2602,41.3523,41.0941,41.2193,28.6829,26.4492,34.6849,41.2198,31.6839,36.9895

6.9110,41.1605,41.2508,41.3323,41.1154,41.2155,28.6809,26.4401,34.6914,41.2149,31.6861,36.9859

7.9110,41.1567,41.2615,41.3323,41.1075,41.2094,28.6978,26.4368,34.6857,41.2135,31.6917,36.9860

8.9110,41.1612,41.2677,41.3287,41.1239,41.1872,28.6699,26.4507,34.6967,41.2137,31.6833,36.9858

9.9110,41.1670,41.2540,41.3308,41.1060,41.1968,28.6795,26.4486,34.6862,41.2109,31.6829,36.9836

10.9110,41.1636,41.2470,41.3438,41.1195,41.2023,28.6775,26.4311,34.6931,41.2153,31.6853,36.9848

11.9100,41.1675,41.2697,41.3343,41.1063,41.1966,28.6796,26.4317,34.6914,41.2149,31.6855,36.9847

12.9100,41.1637,41.2481,41.3272,41.1262,41.1997,28.6706,26.4269,34.6740,41.2130,31.6723,36.9796

13.9100,41.1665,41.2592,41.3439,41.1299,41.1922,28.6762,26.4312,34.6857,41.2184,31.6810,36.9856

14.9100,41.1602,41.2533,41.3394,41.0993,41.2044,28.6962,26.4215,34.6916,41.2113,31.6939,36.9832

15.9100,41.1751,41.2413,41.3335,41.1003,41.1892,28.6717,26.4271,34.6840,41.2079,31.6779,36.9778

16.9100,41.1621,41.2711,41.3404,41.1082,41.2134,28.6765,26.4201,34.6921,41.2191,31.6843,36.9855

17.9100,41.1770,41.2392,41.3495,41.1071,41.2192,28.6839,26.4158,34.6944,41.2184,31.6892,36.9858

18.9100,41.1613,41.2470,41.3433,41.1125,41.1963,28.6709,26.4287,34.6894,41.2121,31.6802,36.9812

19.9100,41.1535,41.2471,41.3365,41.1261,41.2122,28.6843,26.4232,34.6848,41.2151,31.6845,36.9835

20.9100,41.1538,41.2393,41.3403,41.1127,41.2077,28.6732,26.4013,34.6921,41.2108,31.6827,36.9776

21.9110,41.1692,41.2631,41.3361,41.1137,41.2105,28.6860,26.4159,34.6978,41.2185,31.6919,36.9865

22.9100,41.1439,41.2699,41.3350,41.1205,41.1824,28.6721,26.4276,34.6999,41.2103,31.6860,36.9814

23.9100,41.1559,41.2547,41.3556,41.1202,41.1886,28.6683,26.4284,34.6774,41.2150,31.6728,36.9811

24.9100,41.1857,41.2421,41.3267,41.1285,41.1830,28.6693,26.4346,34.6718,41.2132,31.6706,36.9802

25.9110,41.1609,41.2678,41.3376,41.1123,41.1984,28.6866,26.4316,34.7016,41.2154,31.6941,36.9871

26.9110,41.1592,41.2670,41.3540,41.0990,41.2120,28.7041,26.4289,34.6919,41.2182,31.6980,36.9895

27.9100,41.1601,41.2508,41.3480,41.1037,41.1893,28.6914,26.4463,34.6961,41.2104,31.6937,36.9857

28.9110,41.1444,41.2461,41.3350,41.1116,41.2084,28.6816,26.4290,34.6803,41.2091,31.6809,36.9795

29.9100,41.1516,41.2412,41.3543,41.1248,41.2044,28.6686,26.4283,34.7007,41.2153,31.6846,36.9842

30.9100,41.1403,41.2484,41.3205,41.1046,41.2149,28.6911,26.4163,34.6954,41.2057,31.6932,36.9789

31.9100,41.1608,41.2546,41.3365,41.1285,41.1922,28.6686,26.4504,34.6898,41.2145,31.6792,36.9852

32.9100,41.1465,41.2462,41.3230,41.1201,41.2067,28.6597,26.4203,34.6970,41.2085,31.6784,36.9774

33.9100,41.1471,41.2726,41.3442,41.1064,41.1907,28.6651,26.4459,34.6934,41.2122,31.6792,36.9832

34.9100,41.1568,41.2543,41.3376,41.1114,41.1980,28.6791,26.4350,34.6882,41.2116,31.6837,36.9826

35.9100,41.1653,41.2568,41.3363,41.1223,41.1921,28.6528,26.4313,34.6971,41.2145,31.6750,36.9817

36.9100,41.1444,41.2694,41.3457,41.1233,41.2099,28.6906,26.4323,34.6864,41.2186,31.6885,36.9878

37.9100,41.1628,41.2724,41.3496,41.1067,41.1821,28.6837,26.4316,34.6787,41.2147,31.6812,36.9834

38.9100,41.1496,41.2475,41.3350,41.1214,41.1996,28.6624,26.4333,34.6827,41.2106,31.6726,36.9789

39.9110,41.1623,41.2532,41.3500,41.1238,41.1839,28.6743,26.4260,34.6904,41.2146,31.6824,36.9830

40.9100,41.1539,41.2665,41.3242,41.1144,41.1930,28.6752,26.4425,34.6890,41.2104,31.6821,36.9823

41.9100,41.1364,41.2460,41.3404,41.1273,41.1948,28.6655,26.4261,34.7107,41.2090,31.6881,36.9809

42.9110,41.1478,41.2616,41.3202,41.1164,41.2025,28.6554,26.4287,34.7058,41.2097,31.6806,36.9798

43.9100,41.1594,41.2638,41.3388,41.1075,41.2038,28.6939,26.4159,34.6902,41.2146,31.6921,36.9842

44.9100,41.1676,41.2569,41.3430,41.1117,41.1796,28.6533,26.4134,34.6882,41.2118,31.6708,36.9767

45.9100,41.1676,41.2490,41.3407,41.1150,41.2141,28.6646,26.4347,34.6756,41.2173,31.6701,36.9827

46.9100,41.1450,41.2529,41.3534,41.1147,41.2166,28.6652,26.4013,34.6963,41.2165,31.6808,36.9807

47.9100,41.1519,41.2737,41.3347,41.1034,41.2127,28.6783,26.4073,34.6916,41.2153,31.6850,36.9817

48.9100,41.1604,41.2525,41.3344,41.0975,41.2045,28.6577,26.3994,34.6725,41.2098,31.6651,36.9724

49.9100,41.1554,41.2607,41.3468,41.1173,41.2058,28.6588,26.4373,34.6914,41.2172,31.6751,36.9842

50.9100,41.1430,41.2695,41.3361,41.0946,41.1942,28.6524,26.4201,34.6883,41.2075,31.6704,36.9748

51.9100,41.1763,41.2582,41.3443,41.1004,41.1893,28.6447,26.4085,34.6894,41.2137,31.6671,36.9764

52.9100,41.1304,41.2580,41.3208,41.1170,41.1887,28.6543,26.4323,34.6756,41.2030,31.6650,36.9721

53.9100,41.1475,41.2704,41.3486,41.1061,41.1820,28.6866,26.4284,34.6876,41.2109,31.6871,36.9821

54.9100,41.1483,41.2605,41.3303,41.1097,41.1883,28.6583,26.4287,34.6791,41.2074,31.6687,36.9754

55.9100,41.1458,41.2711,41.3232,41.1087,41.1715,28.6628,26.4163,34.6892,41.2041,31.6760,36.9736

56.9100,41.1338,41.2641,41.3255,41.1040,41.1827,28.6497,26.4353,34.6781,41.2020,31.6639,36.9717

57.9100,41.1328,41.2530,41.3279,41.1050,41.1999,28.6675,26.4111,34.6846,41.2037,31.6761,36.9727

58.9100,41.1639,41.2553,41.3260,41.1194,41.2004,28.6594,26.4299,34.6634,41.2130,31.6614,36.9772

59.9100,41.1633,41.2540,41.3266,41.1261,41.1735,28.6640,26.3963,34.6675,41.2087,31.6657,36.9714

60.9100,41.1630,41.2590,41.3446,41.1148,41.1832,28.6557,26.4092,34.6700,41.2129,31.6629,36.9750

61.9100,41.1338,41.2584,41.3329,41.1049,41.1970,28.6399,26.4027,34.6744,41.2054,31.6571,36.9680

62.9100,41.1708,41.2555,41.3374,41.1005,41.1783,28.6429,26.4067,34.6971,41.2085,31.6700,36.9737

63.9100,41.1608,41.2679,41.3354,41.0957,41.2028,28.6539,26.4107,34.6795,41.2125,31.6667,36.9758

64.9100,41.1500,41.2420,41.3379,41.1117,41.1857,28.6581,26.3885,34.6724,41.2055,31.6653,36.9683

65.9110,41.1337,41.2388,41.3510,41.1146,41.2012,28.6392,26.3842,34.6681,41.2079,31.6537,36.9663

66.9100,41.1645,41.2477,41.3375,41.1030,41.2068,28.6511,26.4013,34.6622,41.2119,31.6567,36.9718

67.9110,41.1453,41.2635,41.3123,41.1029,41.1974,28.6500,26.4167,34.6854,41.2043,31.6677,36.9717

68.9100,41.1519,41.2470,41.3285,41.0921,41.1893,28.6624,26.4206,34.6785,41.2018,31.6705,36.9713
