Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9410,0.1067,0.1065,4.3669,6.3430,-0.3255,9.7999,4.6130,2.5351,9.7999,3.5729

2.4750,-0.1402,-0.2640,4.4904,6.0344,-0.0167,9.3061,4.7365,2.4734,9.3061,3.4495

3.4760,-0.0785,0.1065,4.4286,6.1578,-0.5724,9.8617,4.7983,2.4734,9.8617,3.5289

4.4750,-0.1402,0.1065,4.1199,5.9109,0.3537,10.6642,4.1808,2.4219,10.6642,3.5994

5.4750,0.3536,-0.2640,4.4904,6.0344,0.1067,9.1208,4.6130,2.5557,9.1208,3.4936

6.4760,-0.5106,0.6003,4.1199,5.9726,-0.0785,9.6765,4.7365,2.4734,9.6765,3.5024

7.4760,1.2178,0.2299,4.3669,6.0344,0.2302,9.4913,4.7365,2.8026,9.4913,3.7581

8.4750,-0.2019,-0.3257,4.5521,6.5283,-0.2637,9.7999,4.7365,2.5043,9.7999,3.5465

9.4750,-0.3254,-0.0788,4.5521,6.5283,0.1067,9.4913,4.9217,2.6175,9.4913,3.5994

10.4750,0.0450,-0.5109,4.6139,7.3308,0.1685,9.6765,3.6252,2.5454,9.6765,3.5641

11.4760,0.0450,-0.0170,4.9226,6.0344,-0.1402,9.6147,4.6130,2.5763,9.6147,3.5818

12.4750,-0.3254,-0.0170,4.1817,5.9109,0.0450,9.6147,4.7983,2.4322,9.6147,3.4583

13.4750,0.2919,0.2917,3.9965,5.9109,-0.2020,9.6147,4.4895,2.4631,9.6147,3.4847

14.4750,0.0450,-0.3257,4.5521,6.0961,-0.0785,9.8617,4.6748,2.4940,9.8617,3.5465

15.4750,-0.1402,-0.1405,4.6139,6.1578,-0.5724,9.7382,4.9835,2.4837,9.7382,3.5200

16.4760,-0.0785,0.0447,4.3669,6.5283,0.3537,9.6147,4.4895,2.6174,9.6147,3.6171

17.4750,0.4771,0.1682,4.5521,6.2813,-0.1402,9.7382,4.6748,2.6689,9.7382,3.6788

18.4760,0.1067,0.0447,4.2434,5.8492,-0.2020,9.7999,4.4278,2.4116,9.7999,3.4671

19.4750,-0.3254,0.1682,4.7991,6.2813,-0.0785,9.5530,4.8600,2.6175,9.5530,3.6082

20.4750,0.1067,0.7238,4.4904,5.4170,0.3537,9.7382,4.4895,2.5969,9.7382,3.6171

21.4760,-0.0168,0.1065,4.2434,6.7135,0.1067,9.6765,4.4278,2.5969,9.6765,3.6082

22.4750,-0.2019,0.1065,4.7373,6.3430,0.1067,9.5530,4.9217,2.6689,9.5530,3.6523

23.4750,-0.2637,-0.0170,4.7373,5.7874,-0.1402,9.9851,5.0452,2.5248,9.9851,3.5906

24.4750,0.0450,-0.0788,4.1817,6.2813,0.1685,9.9851,4.7365,2.5557,9.9851,3.6171

25.4750,0.1067,-0.0170,4.6756,6.0961,0.5389,9.8617,4.6130,2.6689,9.8617,3.6964

26.4760,-0.0168,0.2299,4.7373,6.2813,-0.1402,10.1086,4.3661,2.5763,10.1086,3.6523

27.4760,-0.0785,0.2299,4.6139,6.5900,0.0450,9.6765,4.3043,2.6174,9.6765,3.6259

28.4760,0.1067,-0.1405,4.9843,6.1578,-0.1402,9.7382,4.4895,2.5763,9.7382,3.5994

29.4760,-0.0168,-0.3257,4.1817,6.1578,-0.0167,9.6147,4.7365,2.4528,9.6147,3.4759

30.4750,-0.0168,0.2917,4.2434,6.4048,0.1685,10.3556,5.1070,2.6998,10.3556,3.7934

31.4750,-0.3254,-0.1405,4.5521,6.4048,0.1685,9.5530,4.9217,2.5969,9.5530,3.5906

32.4750,0.0450,0.3534,4.3052,5.8492,-0.6342,9.6765,4.8600,2.4631,9.6765,3.4936

33.4750,0.1067,-0.5109,4.7991,6.1578,-0.1402,9.7999,4.6130,2.5043,9.7999,3.5465

34.4750,-0.4489,0.4151,4.3669,6.3430,-0.0167,9.6765,4.7365,2.5660,9.6765,3.5818

