Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.9410,29.9681,30.1947,30.2850,30.2417,29.9704,29.6206,24.3955,24.4692,30.1320,27.0449,28.6432

2.4750,29.9740,30.1742,30.2583,30.2343,29.9603,29.6232,24.3961,24.4524,30.1202,27.0378,28.6341

3.4760,29.9691,30.2054,30.2792,30.2730,29.9884,29.6037,24.4034,24.4948,30.1430,27.0492,28.6521

4.4750,29.9670,30.2006,30.2631,30.2312,29.9858,29.6195,24.3962,24.4969,30.1295,27.0582,28.6450

5.4750,29.9497,30.2001,30.2692,30.2640,29.9779,29.6313,24.3933,24.4796,30.1322,27.0554,28.6456

6.4760,29.9579,30.1864,30.2541,30.2611,29.9791,29.5892,24.4283,24.4661,30.1277,27.0277,28.6403

7.4760,29.9507,30.1800,30.2618,30.2496,29.9644,29.5858,24.4290,24.4787,30.1213,27.0322,28.6375

8.4750,29.9432,30.1943,30.2540,30.2662,29.9808,29.5919,24.4098,24.4835,30.1277,27.0377,28.6405

9.4750,29.9734,30.1958,30.2550,30.2781,29.9889,29.5887,24.4065,24.4949,30.1382,27.0418,28.6477

10.4750,29.9591,30.2124,30.2669,30.2697,29.9770,29.5754,24.3915,24.4838,30.1370,27.0296,28.6420

11.4760,29.9562,30.2396,30.2668,30.2809,30.0013,29.5833,24.4231,24.4856,30.1490,27.0345,28.6546

12.4750,29.9681,30.3115,30.2753,30.2523,29.9897,29.5609,24.4042,24.4891,30.1594,27.0250,28.6564

13.4750,29.9925,30.3073,30.2706,30.2659,30.0052,29.5994,24.3792,24.4848,30.1683,27.0421,28.6631

14.4750,30.0127,30.3162,30.2903,30.2588,30.0442,29.5504,24.4184,24.4975,30.1845,27.0240,28.6736

