Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2140,25.7934,26.8338,23.8276,23.9113,24.1973,24.3130,24.0048,24.3466,24.9127,24.3298,24.6535

2.0200,25.8144,26.8383,23.8273,23.9247,24.1952,24.3232,24.0140,24.3497,24.9200,24.3364,24.6609

3.0200,25.8264,26.8164,23.8437,23.9207,24.2243,24.3012,24.0076,24.3385,24.9263,24.3198,24.6598

4.0200,25.8088,26.7938,23.8376,23.8863,24.2111,24.3072,23.9971,24.3389,24.9075,24.3230,24.6476

5.0200,25.8307,26.7745,23.8277,23.9109,24.2239,24.3140,24.0053,24.3443,24.9136,24.3292,24.6539

6.0210,25.8396,26.7744,23.8224,23.9231,24.2016,24.3120,23.9995,24.3338,24.9122,24.3229,24.6508

7.0200,25.8320,26.7445,23.8350,23.9282,24.2199,24.3248,24.0260,24.3597,24.9119,24.3422,24.6588

8.0200,25.8469,26.7375,23.8181,23.9235,24.2280,24.3198,24.0177,24.3472,24.9108,24.3335,24.6548

9.0210,25.8490,26.7382,23.8168,23.9152,24.2050,24.3285,24.0146,24.3701,24.9048,24.3493,24.6547

10.0210,25.8555,26.6983,23.8387,23.8969,24.2354,24.3175,24.0074,24.3459,24.9049,24.3317,24.6495

11.0200,25.8699,26.6840,23.8245,23.9105,24.2141,24.3055,24.0119,24.3641,24.9006,24.3348,24.6481

12.0200,25.8737,26.6745,23.8281,23.9203,24.2135,24.3169,24.0077,24.3466,24.9020,24.3318,24.6477

13.0210,25.8913,26.6959,23.8425,23.9102,24.2170,24.3137,24.0046,24.3553,24.9114,24.3345,24.6538

14.0200,25.8666,26.6881,23.8290,23.8862,24.2375,24.3197,24.0181,24.3570,24.9015,24.3383,24.6503

