Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2140,-0.6877,0.1682,2.0825,2.4094,1.9590,0.0457,0.8631,1.1324,0.0457,0.9772

2.0200,-0.9449,-0.0170,2.1442,2.4094,1.7738,1.3421,2.1494,1.2525,1.3421,1.2653

3.0200,-0.1733,0.1065,2.2060,2.9239,1.9590,0.1692,0.0913,1.1856,0.1692,1.0404

4.0200,-0.1733,0.0447,2.0825,2.1522,1.9590,0.2309,0.6059,1.1118,0.2309,0.9860

5.0200,-0.4305,-0.2022,2.0825,2.9239,1.9590,0.0457,0.8631,1.1993,0.0457,1.0345

6.0210,-0.9449,0.1065,1.8355,1.3805,2.1443,-0.0160,1.1204,0.9404,-0.0160,0.8037

7.0200,-0.6877,0.0447,2.0825,2.6666,1.8355,0.1074,0.6059,1.0913,0.1074,0.9507

8.0200,-0.1733,-0.0788,2.1442,2.6666,1.9590,0.0457,0.6059,1.1873,0.0457,1.0242

9.0210,-0.6877,0.0447,1.8355,3.1811,2.0825,0.1692,0.8631,1.2199,0.1692,1.0698

10.0210,-0.1733,0.1065,2.2677,2.4094,2.0825,0.1692,0.8631,1.2593,0.1692,1.1036

11.0200,-0.4305,-0.0170,2.0825,2.1522,2.0208,0.2309,0.8631,1.1118,0.2309,0.9860

12.0200,-0.9449,0.4769,2.1442,3.1811,2.0208,0.0457,1.1204,1.3331,0.0457,1.1492

13.0210,-0.1733,0.0447,2.5147,2.1522,2.0208,0.0457,1.1204,1.2799,0.0457,1.1036

14.0200,0.3411,0.0447,1.2799,0.8661,2.2677,0.0457,0.8631,0.9438,0.0457,0.8155

