Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9040,0.7283,1.9075,0.0000,0.0000

2.2600,0.7273,1.9024,0.0000,0.0000

3.0840,0.7270,1.9024,0.0000,0.0001

4.0840,0.7278,1.9127,0.0000,0.0001

5.0840,0.7263,1.8869,0.0000,0.0001

6.0840,0.7233,1.8561,0.0000,0.0001

7.0830,0.7226,1.8818,0.0000,0.0001

8.0830,0.7221,1.8818,0.0000,0.0001

9.0840,0.7217,1.8818,0.0000,0.0001

10.0840,0.7214,1.8818,0.0000,0.0001

11.0830,0.7198,1.8664,0.0000,0.0001

12.0830,0.7198,1.9024,0.0000,0.0001

13.0830,0.7190,1.8818,0.0000,0.0001

14.0830,0.7186,1.9024,0.0000,0.0001

15.0830,0.7190,1.8972,0.0000,0.0001

16.0830,0.7214,1.9178,0.0000,0.0001

17.0830,0.7216,1.8869,0.0000,0.0000

18.0830,0.7223,1.9024,0.0000,0.0001

19.0840,0.7231,1.9024,0.0000,0.0000

20.0830,0.7231,1.8818,0.0000,0.0001

21.0830,0.7235,1.8767,0.0000,0.0001

22.0830,0.7218,1.8561,0.0000,0.0001

23.0830,0.7225,1.9024,0.0000,0.0006

24.0830,0.7231,1.9178,0.0000,0.0007

25.0830,0.7241,1.9230,0.0000,0.0007

26.0840,0.7223,1.8715,0.0000,0.0153

27.0840,0.7223,1.8869,60.5690,0.3393

28.0840,0.7237,1.9384,60.4199,0.3100

29.0840,0.7221,1.8612,58.6979,0.2312

30.0830,0.7223,1.8869,60.5159,0.2416

31.0830,0.7237,1.9127,60.6222,0.3204

32.0840,0.7243,1.8715,60.1860,0.2073

33.0830,0.7227,1.8612,59.1160,0.2897

34.0840,0.7216,1.8869,60.0424,0.3169

35.0830,0.7202,1.8869,60.5489,0.2998

36.0830,0.7216,1.9075,60.2296,0.3320

37.0830,0.7227,1.9178,60.0078,0.2886

38.0830,0.7218,1.9127,60.1727,0.3128

39.0830,0.7225,1.8818,60.4117,0.3359

40.0830,0.7225,1.8869,60.5388,0.3335

41.0840,0.7227,1.9178,60.2413,0.3330

42.0830,0.7239,1.9024,60.4940,0.3417

43.0830,0.7255,1.9024,60.6399,0.3293

44.0830,0.7249,1.8715,60.5886,0.3276

45.0830,0.7257,1.9075,60.4949,0.2994

46.0830,0.7249,1.8869,60.3286,0.2993

47.0840,0.7233,1.8767,60.4916,0.3397

48.0830,0.7218,1.8715,60.5459,0.3332

49.0840,0.7210,1.8612,60.2579,0.3044

50.0840,0.7212,1.8921,60.5299,0.3427

51.0830,0.7196,1.8767,60.6130,0.3393

52.0830,0.7208,1.9333,60.4251,0.3315

53.0840,0.7202,1.8869,60.3591,0.3222

54.0830,0.7206,1.8818,60.4000,0.3237

55.0830,0.7190,1.8664,60.4939,0.3059

56.0830,0.7192,1.8921,60.5640,0.3272

57.0830,0.7198,1.8921,60.3036,0.2695

58.0830,0.7210,1.9024,60.4260,0.3408

59.0840,0.7229,1.9127,60.4549,0.3257

60.0830,0.7243,1.9281,60.3667,0.2780

61.0830,0.7239,1.8664,60.3980,0.3056

62.0830,0.7231,1.9127,60.5644,0.3128

63.0830,0.7229,1.8818,60.6075,0.3384

64.0830,0.7243,1.9178,60.5402,0.3127

65.0830,0.7257,1.9024,60.4620,0.3340

66.0830,0.7269,1.9230,60.3850,0.3280

67.0840,0.7273,1.9024,60.5205,0.3357

68.0830,0.7265,1.8818,60.3641,0.3011

69.0830,0.7267,1.9178,60.4392,0.3191

70.0830,0.7257,1.9024,60.3614,0.3009

71.0830,0.7279,1.9230,60.5478,0.3208

72.0840,0.7265,1.8767,60.4164,0.3130

73.0830,0.7263,1.8767,60.4092,0.3102

74.0830,0.7247,1.8767,60.5891,0.3350

75.0830,0.7245,1.8972,60.5353,0.2834

76.0830,0.7247,1.9281,60.3908,0.2727

77.0840,0.7247,1.9024,60.3041,0.3275

78.0840,0.7237,1.8561,60.5603,0.3252

79.0830,0.7221,1.8767,60.6649,0.3183

80.0830,0.7223,1.9075,60.4608,0.3121

81.0830,0.7219,1.9127,60.8426,0.2778

82.0830,0.7223,1.8869,60.8061,0.3000

83.0830,0.7235,1.9075,60.5096,0.3377

84.0830,0.7245,1.9024,60.6921,0.3186

85.0830,0.7253,1.9178,60.4964,0.3397

86.0830,0.7241,1.8972,60.4927,0.2612

87.0840,0.7245,1.9127,60.4792,0.3049

88.0840,0.7253,1.8767,60.5058,0.3192

89.0830,0.7263,1.9024,60.7391,0.2755

90.0830,0.7263,1.9075,60.6985,0.3336

91.0830,0.7259,1.9024,60.5386,0.3288

92.0830,0.7257,1.8818,60.9127,0.3144

93.0840,0.7235,1.8509,60.6746,0.3440

94.0830,0.7249,1.9384,60.6521,0.3394

95.0830,0.7255,1.9333,60.7045,0.3128

96.0830,0.7253,1.8921,60.3985,0.3410

97.0830,0.7251,1.9075,60.5282,0.3149

98.0830,0.7267,1.9178,60.5481,0.3353

99.0830,0.7269,1.9075,60.5245,0.3356

100.0830,0.7255,1.8715,60.6908,0.3428

101.0830,0.7247,1.8818,60.6662,0.3194

102.0830,0.7265,1.9281,60.6030,0.3360

103.0830,0.7269,1.8612,60.5447,0.3276

104.0830,0.7247,1.8818,60.6666,0.3374

105.0830,0.7219,1.8612,60.6354,0.3091

106.0830,0.7223,1.9024,60.4688,0.2518

107.0830,0.7206,1.8612,60.6312,0.3277

108.0830,0.7202,1.9075,60.5236,0.3383

109.0830,0.7200,1.9024,60.5761,0.3175

110.0830,0.7210,1.8972,60.5030,0.3106

111.0830,0.7192,1.8355,60.6669,0.3063

112.0830,0.7186,1.9127,60.5645,0.3318

113.0830,0.7198,1.8921,60.4145,0.3397

114.0830,0.7200,1.8869,60.6934,0.3413

115.0840,0.7251,1.9950,60.4852,0.3336

116.0830,0.7259,1.9230,60.6153,0.3445

117.0840,0.7289,1.9384,60.6046,0.3404

118.0830,0.7293,1.9178,60.7257,0.3236

119.0830,0.7283,1.8767,60.5170,0.2515

120.0830,0.7281,1.8921,60.9681,0.3222

121.0830,0.7301,1.8869,60.9663,0.2790

122.0840,0.7279,1.8561,60.3061,0.3109

123.0840,0.7279,1.8921,60.8117,0.3400

124.0830,0.7281,1.8921,60.6857,0.3398

125.0830,0.7237,1.8818,60.6005,0.3348

126.0830,0.7219,1.8767,60.6187,0.3410

127.0830,0.7200,1.8869,60.7764,0.3130

128.0830,0.7194,1.9024,60.4519,0.3268

129.0830,0.7202,1.8972,60.5650,0.2505

130.0830,0.7198,1.8818,60.7186,0.3307

131.0830,0.7200,1.8921,60.7486,0.3357

132.0830,0.7229,1.9333,60.5191,0.3217

133.0840,0.7229,1.8921,60.5997,0.3437

134.0830,0.7241,1.9230,60.5246,0.3103

135.0830,0.7283,1.9898,60.8401,0.3399

136.0840,0.7303,1.9281,60.3734,0.3225

137.0830,0.7303,1.8869,60.5790,0.3147

138.0840,0.7317,1.9384,60.6659,0.3340

139.0830,0.7319,1.9024,60.5545,0.3167

140.0840,0.7317,1.8767,60.8092,0.3438

141.0830,0.7313,1.8818,60.5650,0.3248

142.0830,0.7301,1.9024,60.5951,0.3378

143.0830,0.7299,1.8869,60.6496,0.3378

144.0830,0.7293,1.9075,60.5657,0.3331

145.0830,0.7265,1.9178,60.5179,0.3377

146.0840,0.7257,1.9075,60.7023,0.3228

147.0830,0.7267,1.9127,60.7087,0.3341

148.0830,0.7261,1.9230,60.6631,0.3234

