Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.9040,25.7131,29.7191,23.5749,23.8137,23.8393,25.4591,24.2543,27.0996,25.3320,26.2794,25.4341

2.2600,25.7278,29.7123,23.5765,23.8026,23.8309,25.4672,24.2664,27.0894,25.3300,26.2783,25.4341

3.0840,25.7327,29.7032,23.5750,23.8034,23.8527,25.4787,24.2649,27.1409,25.3334,26.3098,25.4439

4.0840,25.7338,29.7127,23.5633,23.8050,23.8094,25.4769,24.2641,27.1542,25.3248,26.3156,25.4399

5.0840,25.7069,29.6958,23.5481,23.8206,23.8302,25.4916,24.2503,27.1745,25.3203,26.3331,25.4397

6.0840,25.7325,29.7079,23.5627,23.8034,23.8389,25.5059,24.2615,27.1893,25.3291,26.3476,25.4503

7.0830,25.7123,29.6941,23.5853,23.8284,23.8233,25.5461,24.2643,27.1997,25.3287,26.3729,25.4567

8.0830,25.7240,29.7130,23.5692,23.8095,23.8426,25.5583,24.2714,27.2354,25.3316,26.3968,25.4654

9.0840,25.6990,29.7021,23.5564,23.8099,23.8260,25.5753,24.2737,27.2472,25.3187,26.4112,25.4612

10.0840,25.7096,29.7193,23.5732,23.8258,23.8178,25.5533,24.2489,27.2762,25.3291,26.4148,25.4655

11.0830,25.7016,29.7049,23.5677,23.8146,23.8316,25.5775,24.2699,27.2932,25.3241,26.4354,25.4701

12.0830,25.7038,29.6996,23.5926,23.8083,23.8177,25.6217,24.2731,27.3081,25.3244,26.4649,25.4781

13.0830,25.6719,29.6959,23.5705,23.8202,23.8448,25.6106,24.2580,27.3380,25.3207,26.4743,25.4763

14.0830,25.6787,29.6911,23.5756,23.8168,23.8266,25.6329,24.2692,27.3528,25.3177,26.4929,25.4804

15.0830,25.6799,29.6840,23.5864,23.7950,23.8249,25.6379,24.2706,27.3771,25.3140,26.5075,25.4820

16.0830,25.6874,29.7073,23.6004,23.8151,23.8254,25.6685,24.2799,27.3865,25.3271,26.5275,25.4963

17.0830,25.6797,29.7085,23.5922,23.8206,23.8404,25.6877,24.2599,27.4123,25.3283,26.5500,25.5002

18.0830,25.6733,29.6758,23.5801,23.8028,23.8159,25.6827,24.2988,27.4162,25.3096,26.5495,25.4932

19.0840,25.6924,29.6872,23.5736,23.8110,23.8446,25.6830,24.2909,27.4504,25.3218,26.5667,25.5041

20.0830,25.6442,29.6901,23.5817,23.8243,23.8393,25.7150,24.2810,27.4522,25.3159,26.5836,25.5035

21.0830,25.6689,29.6736,23.5665,23.8271,23.8403,25.7099,24.2848,27.5018,25.3153,26.6059,25.5091

22.0830,25.6413,29.6838,23.5767,23.8085,23.8459,25.7556,24.2766,27.5139,25.3112,26.6347,25.5128

23.0830,25.6580,29.6699,23.5765,23.8272,23.8545,25.7458,24.2674,27.5249,25.3172,26.6353,25.5155

24.0830,25.6540,29.6101,23.5746,23.8214,23.8775,25.7805,24.2621,27.5450,25.3075,26.6627,25.5156

25.0830,26.8478,24.4161,23.6889,23.8800,25.1483,25.7834,24.2923,27.5695,24.7962,26.6765,25.2033

26.0840,25.7905,23.9617,24.6429,24.4671,26.1275,25.8146,24.2638,27.5799,24.9979,26.6972,25.3310

27.0840,25.0287,24.8288,26.8292,25.6907,25.3687,25.8064,24.2702,27.6099,25.5492,26.7081,25.6791

28.0840,24.9205,26.6381,26.0423,25.7884,24.8818,25.8909,24.2659,27.6179,25.6542,26.7544,25.7557

29.0840,25.6025,25.9053,25.0294,25.3548,25.1151,25.9367,24.2871,27.6391,25.4014,26.7879,25.6087

30.0830,25.7119,25.1589,25.0068,25.2515,25.6595,25.9125,24.2607,27.6555,25.3577,26.7840,25.5772

31.0830,25.3973,25.2175,25.8639,25.6415,25.6433,25.8703,24.2669,27.6780,25.5527,26.7742,25.6973

