Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2020,49.7732,50.1275,50.1673,49.7638,49.8386,30.1585,49.5943,47.3969,49.9341,38.7777,47.1025

1.6320,49.7871,50.1289,50.1612,49.7637,49.8141,30.1581,49.5902,47.3924,49.9310,38.7752,47.0995

2.6320,49.7853,50.1500,50.1523,49.7705,49.8139,30.2516,49.6050,44.3051,49.9344,37.2784,46.7292

3.6330,49.7926,50.1625,50.1468,49.7788,49.8237,30.3460,49.6141,40.2768,49.9409,35.3114,46.2426

4.6320,49.7902,50.1655,50.1480,49.7592,49.8073,30.4061,49.6168,38.3922,49.9340,34.3992,46.0107

5.6330,49.8085,50.1608,50.1441,49.7716,49.8076,30.4144,49.5921,37.4436,49.9385,33.9290,45.8928

6.6320,49.7895,50.1690,50.1523,49.7747,49.8112,30.4383,49.5930,36.9247,49.9393,33.6815,45.8316

7.6320,49.8069,50.1225,50.1812,49.7642,49.8493,30.4386,49.6011,36.5970,49.9448,33.5178,45.7951

8.6320,49.7941,50.1621,50.1681,49.7577,49.8242,30.4567,49.6111,36.3374,49.9413,33.3971,45.7639

9.6320,49.7979,50.1594,50.1719,49.7661,49.8410,30.4408,49.6190,36.1426,49.9473,33.2917,45.7423

10.6330,49.8095,50.1428,50.1562,49.7694,49.8401,30.4479,49.6038,35.9912,49.9436,33.2195,45.7201

11.6320,49.7796,50.1755,50.1658,49.7858,49.8334,30.4466,49.6164,35.9511,49.9480,33.1989,45.7193

12.6320,49.8089,50.1498,50.1785,49.7939,49.8591,30.4482,49.6124,36.0457,49.9581,33.2469,45.7371

13.6320,49.8010,50.1573,50.1688,49.7829,49.8749,30.4415,49.6110,36.1480,49.9570,33.2948,45.7482

14.6320,49.8107,50.1647,50.1828,49.8074,49.8652,30.4359,49.6271,36.3429,49.9662,33.3894,45.7796

15.6320,49.8014,50.1888,50.1809,49.7751,49.8514,30.4359,49.6350,36.5471,49.9595,33.4915,45.8019

16.6320,49.8287,50.1739,50.1804,49.7861,49.8656,30.4453,49.6244,36.8822,49.9670,33.6637,45.8483

17.6320,49.8118,50.1630,50.1718,49.7830,49.8704,30.4286,49.6149,37.2168,49.9600,33.8227,45.8825

18.6320,49.8206,50.1862,50.1788,49.8095,49.8612,30.4202,49.6297,37.5974,49.9713,34.0088,45.9379

