Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2020,3.9418,5.4775,8.9357,9.3546,0.6624,-0.0778,7.0372,5.9015,-0.0778,5.0474

1.6320,4.4562,5.6627,8.3800,8.3257,0.8477,-0.0160,7.2944,5.8278,-0.0160,4.9930

2.6320,3.6847,5.5392,8.1331,8.8401,1.1564,-0.0160,7.5517,5.8175,-0.0160,4.9842

3.6330,4.1990,5.2923,8.0713,8.8401,0.6624,-0.0778,7.0372,5.6837,-0.0778,4.8607

4.6320,4.9706,5.4775,8.4418,9.3546,0.7242,-0.2013,6.5227,5.9152,-0.2013,5.0414

5.6330,4.4562,5.7245,8.2566,9.3546,0.6007,0.0457,7.2944,5.9478,0.0457,5.1047

6.6320,4.4562,5.7862,8.2566,8.8401,0.8477,-0.1395,7.0372,5.8707,-0.1395,5.0121

7.6320,4.7134,5.6010,8.0713,9.3546,0.9094,-0.0778,7.0372,5.9478,-0.0778,5.0870

8.6320,4.7134,5.6010,8.1331,8.5829,1.4033,0.2309,6.5227,5.8261,0.2309,5.0268

9.6320,3.6847,5.3540,8.1331,9.3546,0.5389,-0.1395,6.7799,5.6409,-0.1395,4.8151

10.6330,3.9418,5.4775,8.0096,8.8401,0.6624,-0.2013,7.0372,5.6614,-0.2013,4.8239

11.6320,4.7134,5.4158,8.1331,7.2968,0.9711,-0.4482,7.2944,5.6374,-0.4482,4.7681

12.6320,4.7134,5.6627,8.0096,8.8401,0.5389,-0.1395,7.0372,5.8003,-0.1395,4.9518

13.6320,4.4562,5.6010,7.9478,9.0974,0.8477,-0.0778,6.7799,5.7883,-0.0778,4.9503

14.6320,4.7134,5.4775,8.1948,8.5829,0.9094,-0.0778,7.2944,5.8621,-0.0778,5.0135

15.6320,4.1990,5.6010,8.2566,8.5829,0.6624,-0.0160,6.5227,5.6374,-0.0160,4.8298

16.6320,1.1127,5.1688,8.3183,8.0684,0.4155,-0.0778,7.0372,5.0201,-0.0778,4.2919

17.6320,4.4562,5.4775,8.2566,9.0974,0.9094,-0.0160,7.2944,5.9152,-0.0160,5.0679

18.6320,4.4562,5.7862,8.2566,9.0974,0.3537,-0.0778,7.0372,5.8312,-0.0778,4.9871

19.6320,4.7134,5.5392,8.1948,9.0974,0.9094,-0.0160,7.2944,5.9581,-0.0160,5.1047

20.6320,4.9706,5.2923,8.5653,7.8112,1.0329,-0.1395,7.2944,5.8278,-0.1395,4.9753

21.6330,4.1990,5.6010,8.1948,7.0395,1.2799,-0.2013,7.2944,5.6014,-0.2013,4.7725

22.6320,4.4562,5.6627,8.2566,8.5829,0.8477,-0.1395,6.7799,5.7643,-0.1395,4.9209

23.6330,4.4562,5.7245,8.3183,8.8401,0.9094,-0.0778,7.2944,5.9238,-0.0778,5.0665

24.6330,4.4562,5.6627,8.3183,9.0974,0.8477,-0.0778,7.0372,5.9032,-0.0778,5.0488

25.6320,4.1990,5.6010,8.3183,7.8112,0.8477,0.0457,7.0372,5.6357,0.0457,4.8372

26.6320,4.1990,5.7245,8.2566,9.0974,0.8477,0.1074,7.0372,5.8604,0.1074,5.0385

27.6320,4.7134,5.8479,8.5653,9.0974,0.9711,-0.3865,8.0662,6.2102,-0.3865,5.2678

28.6320,4.4562,5.6627,8.1948,8.8401,0.8477,-0.0778,7.0372,5.8398,-0.0778,4.9944

29.6330,5.9994,5.4158,8.3183,8.3257,0.9711,-0.0778,7.0372,6.0112,-0.0778,5.1414

30.6320,4.4562,5.3540,8.0713,8.8401,0.7859,0.9100,8.8380,6.0576,0.9100,5.3222

31.6330,4.7134,5.6627,8.3800,8.8401,0.8477,-0.0160,7.2944,5.9564,-0.0160,5.1032

32.6320,4.1990,4.4897,7.8244,9.6118,0.6624,-0.1395,7.0372,5.6374,-0.1395,4.8122

