Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
81.6320,0.2359,0.0399

82.6330,0.2498,0.0553

83.6320,0.2451,0.0501

84.6320,0.2359,0.0399

85.6320,0.2590,0.0656

86.6320,0.2405,0.0450

87.6320,0.2359,0.0399

88.6320,0.2405,0.0450

89.6320,0.2498,0.0553

90.6320,0.2405,0.0450

91.6320,0.2498,0.0553

92.6320,0.2312,0.0347

93.6320,0.2405,0.0450

94.6320,0.2498,0.0553

95.6320,0.2451,0.0501

96.6320,0.2405,0.0450

97.6320,0.2359,0.0399

98.6320,0.2729,0.0810

99.6330,0.2359,0.0399

100.6330,0.2405,0.0450

101.6320,0.2451,0.0501

102.6320,0.2405,0.0450

103.6320,0.2590,0.0656

104.6320,0.2266,0.0296

105.6320,0.2451,0.0501

106.6320,0.2405,0.0450

107.6330,0.2405,0.0450

108.6330,0.2405,0.0450

109.6320,0.2312,0.0347

110.6320,0.2498,0.0553

111.6320,0.2359,0.0399

112.6320,0.2451,0.0501

113.6320,0.2451,0.0501

114.6320,0.2405,0.0450

115.6320,0.2405,0.0450

116.6320,0.2359,0.0399

117.6320,0.2359,0.0399

118.6320,0.2359,0.0399

119.6320,0.2359,0.0399

120.6320,0.2312,0.0347

121.6320,0.2359,0.0399

122.6330,0.2498,0.0553

123.6320,0.2266,0.0296

124.6320,0.2451,0.0501

125.6320,0.2312,0.0347

126.6330,0.2359,0.0399

127.6320,0.2405,0.0450

128.6320,0.2405,0.0450

129.6330,0.2405,0.0450

130.6320,0.2498,0.0553

131.6320,0.2451,0.0501

132.6320,0.2451,0.0501

133.6330,0.2405,0.0450

134.6330,0.2405,0.0450

135.6320,0.2451,0.0501

136.6320,0.2498,0.0553

137.6330,0.2405,0.0450

138.6320,0.2405,0.0450

139.6330,0.2359,0.0399

140.6320,0.2173,0.0193

141.6320,0.2451,0.0501

142.6320,0.2498,0.0553

143.6320,0.2359,0.0399

144.6320,0.2359,0.0399

145.6320,0.2266,0.0296

146.6320,0.2451,0.0501

147.6320,0.2312,0.0347

148.6320,0.2405,0.0450

149.6320,0.2405,0.0450

150.6320,0.2405,0.0450

151.6330,0.2359,0.0399

152.6320,0.2359,0.0399

153.6330,0.2451,0.0501

154.6320,0.2405,0.0450

155.6330,0.2451,0.0501

156.6330,0.2451,0.0501

157.6330,0.2451,0.0501

158.6320,0.2451,0.0501

159.6320,0.2405,0.0450

160.6320,0.2405,0.0450

161.6330,0.2498,0.0553

162.6320,0.2405,0.0450

163.6320,0.2405,0.0450

164.6320,0.2266,0.0296

165.6320,0.2451,0.0501

166.6320,0.2405,0.0450

167.6320,0.2266,0.0296

168.6330,0.2405,0.0450

169.6320,0.2405,0.0450

170.6330,0.2359,0.0399

171.6320,0.2544,0.0604

172.6320,0.2312,0.0347

173.6320,0.2451,0.0501

174.6320,0.2359,0.0399

175.6320,0.2359,0.0399

176.6330,0.2312,0.0347

177.6330,0.2498,0.0553

178.6320,0.2359,0.0399

179.6320,0.2405,0.0450

180.6320,0.2359,0.0399

181.6320,0.2544,0.0604

182.6330,0.2451,0.0501

183.6330,0.2405,0.0450

184.6320,0.2822,0.0913

185.6320,0.2405,0.0450

186.6320,0.2405,0.0450

187.6320,0.2451,0.0501

188.6320,0.2405,0.0450

189.6320,0.2451,0.0501

190.6320,0.2266,0.0296

191.6320,0.2359,0.0399

192.6320,0.2451,0.0501

193.6330,0.2359,0.0399

194.6330,0.2637,0.0707

195.6320,0.2359,0.0399

196.6330,0.2498,0.0553

197.6320,0.2220,0.0244

198.6320,0.2405,0.0450

199.6330,0.3239,0.1376

200.6320,0.2405,0.0450

201.6320,0.2220,0.0244

202.6320,0.2359,0.0399

203.6320,0.2451,0.0501

204.6330,0.2359,0.0399

205.6320,0.2451,0.0501

206.6320,0.2359,0.0399

207.6320,0.2451,0.0501

208.6320,0.2451,0.0501

209.6330,0.2405,0.0450

210.6320,0.2359,0.0399

211.6320,0.2359,0.0399

212.6320,0.2451,0.0501

213.6330,0.2590,0.0656

214.6320,0.2451,0.0501

215.6320,0.2451,0.0501

216.6320,0.2405,0.0450

217.6330,0.2359,0.0399

218.6320,0.2405,0.0450

219.6320,0.2359,0.0399

220.6320,0.2359,0.0399

