Elapsed Time (s), Rod voltage (V)
1.9660,NaN

2.8780,0.0015

3.8780,0.0015

4.8780,0.0015

5.8780,0.0015

6.8790,0.0015

7.8780,0.0015

8.8780,0.0015

9.8780,0.0015

10.8780,0.0015

11.8780,0.0015

12.8780,0.0015

13.8780,0.0015

14.8790,0.0015

15.8780,0.0015

16.8780,0.0015

17.8790,0.0015

18.8780,0.0015

19.8790,0.0015

20.8780,0.0015

21.8790,0.0015

22.8790,0.0015

23.8790,0.0015

24.8780,0.0015

25.8790,0.0015

26.8790,0.0015

27.8780,0.0015

28.8790,0.0015

29.8780,0.0015

30.8780,0.0015

31.8780,0.0015

32.8780,0.0015

33.8790,0.0015

34.8780,0.0015

35.8780,0.0015

36.8780,0.0015

37.8780,0.0015

38.8790,0.0015

39.8780,0.0015

40.8780,0.0015

41.8780,0.0015

42.8790,0.0015

43.8790,0.0015

44.8790,0.0015

45.8780,0.0015

46.8780,0.0015

47.8780,0.0015

48.8780,0.0015

49.8790,0.0015

50.8780,0.0015

51.8780,0.0015

52.8790,0.0015

53.8780,0.0015

54.8780,0.0015

55.8780,0.0015

56.8790,0.0015

57.8780,0.0015

58.8780,0.0015

59.8780,0.0015

60.8780,0.0015

61.8780,0.0015

62.8780,0.0015

63.8780,0.0015

64.8780,0.0015

65.8780,0.0015

66.8780,0.0015

67.8780,0.0015

68.8780,0.0015

69.8780,0.0015

70.8780,0.0015

71.8780,0.0015

72.8780,0.0015

73.8780,0.0015

74.8780,0.0015

75.8780,0.0015

76.8780,0.0015

77.8780,0.0015

78.8780,0.0015

79.8790,0.0015

80.8780,0.0015

81.8780,0.0015

82.8780,0.0015

83.8780,0.0015

84.8780,0.0015

85.8790,0.0015

86.8780,0.0015

87.8790,0.0015

88.8780,0.0015

89.8780,0.0015

90.8780,0.0015

91.8780,0.0015

92.8780,0.0015

93.8780,0.0015

94.8790,0.0015

95.8790,0.0015

96.8780,0.0015

97.8790,0.0015

98.8780,0.0015

99.8780,0.0015

100.8780,0.0015

101.8780,0.0015

102.8780,0.0015

103.8780,0.0015

104.8780,0.0015

105.8780,0.0015

106.8790,0.0015

107.8780,0.0015

108.8780,0.0015

109.8780,0.0015

110.8790,0.0015

111.8780,0.0015

112.8790,0.0015

113.8780,0.0015

114.8780,0.0015

115.8780,0.0015

116.8780,0.0015

117.8780,0.0015

118.8780,0.0015

119.8780,0.0015

120.8790,0.0015

121.8860,0.0015

122.8780,0.0014

123.8780,0.0015

124.8780,0.0015

125.8780,0.0015

126.8780,0.0015

127.8780,0.0015

128.8780,0.0015

129.8780,0.0015

130.8780,0.0015

131.8780,0.0015

132.8780,0.0015

133.8780,0.0015

134.8780,0.0015

135.8780,0.0015

136.8780,0.0015

137.8790,0.0015

138.8780,0.0015

139.8780,0.0015

140.8780,0.0015

141.8780,0.0015

142.8780,0.0015

143.8790,0.0015

144.8790,0.0015

145.8780,0.0014

146.8780,0.0015

147.8780,0.0015

148.8780,0.0014

149.8780,0.0014

150.8780,0.0014

151.8780,0.0014

152.8790,0.0014

153.8780,0.0015

154.8790,0.0015

155.8780,0.0015

156.8780,0.0015

157.8780,0.0015

158.8780,0.0015

159.8780,0.0015

160.8780,0.0015

161.8780,0.0015

162.8780,0.0015

163.8780,0.0015

164.8780,0.0015

