Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9660,0.0055,0.0450,0.0000,0.0000

2.8780,0.0154,0.0656,0.0000,0.0000

3.8780,0.0121,0.0450,0.0000,0.0001

4.8780,0.0042,0.0193,0.0000,0.0001

5.8780,0.0045,0.0450,0.0000,0.0001

6.8790,0.0030,0.0347,0.0000,0.0000

7.8780,0.0019,0.0347,0.0000,0.0001

8.8780,0.0024,0.0450,0.0000,0.0001

9.8780,0.0027,0.0450,0.0000,0.0001

10.8780,0.0020,0.0347,0.0000,0.0001

11.8780,0.0010,0.0347,0.0000,0.0001

12.8780,-0.0010,0.0450,0.0000,0.0001

13.8780,-0.0020,0.0347,0.0000,0.0001

14.8790,0.0000,0.0399,0.0000,0.0001

15.8780,-0.0005,0.0399,0.0000,0.0001

16.8780,0.0000,0.0399,0.0000,0.0001

17.8790,-0.0079,-0.0476,0.0000,0.0001

18.8780,-0.0089,0.0347,0.0000,0.0001

19.8790,-0.0070,0.0656,0.0000,0.0001

20.8780,-0.0084,0.0193,0.0000,0.0001

21.8790,-0.0114,0.0038,0.0000,0.0001

22.8790,-0.0139,0.0193,0.0000,0.0001

23.8790,-0.0099,0.0759,0.0000,0.0001

24.8780,-0.0099,0.0399,0.0000,0.0001

25.8790,-0.0079,0.0604,0.0000,0.0001

26.8790,-0.0070,0.0501,0.0000,0.0001

27.8780,0.0030,0.0553,0.0000,0.0001

28.8790,0.0025,0.0296,0.0000,0.0001

29.8780,0.0005,0.0450,0.0000,0.0001

30.8780,0.0025,0.0399,0.0000,0.0001

31.8780,0.0065,0.0450,0.0000,0.0001

32.8780,0.0085,0.0399,0.0000,0.0001

33.8790,0.0035,0.0244,0.0000,0.0001

34.8780,0.0030,0.0347,0.0000,0.0001

35.8780,0.0005,0.0347,0.0000,0.0001

36.8780,-0.0010,0.0347,0.0000,0.0001

37.8780,-0.0015,0.0501,0.0000,0.0001

38.8790,-0.0094,-0.0528,0.0000,0.0001

39.8780,-0.0124,0.0141,0.0000,0.0001

40.8780,-0.0065,0.1016,0.0000,0.0001

41.8780,-0.0045,0.0656,0.0000,0.0001

42.8790,-0.0050,0.0347,0.0000,0.0001

43.8790,-0.0025,0.0501,0.0000,0.0001

44.8790,-0.0015,0.0450,0.0000,0.0001

45.8780,-0.0040,0.0090,0.0000,0.0001

46.8780,-0.0050,0.0244,0.0000,0.0001

47.8780,-0.0075,0.0244,0.0000,0.0001

48.8780,0.0045,0.0707,0.0000,0.0001

49.8790,0.0045,0.0141,0.0000,0.0001

50.8780,0.0035,0.0913,0.0000,0.0001

51.8780,0.0010,0.0399,0.0000,0.0001

52.8790,0.0010,0.0347,0.0000,0.0001

53.8780,-0.0015,0.0244,0.0000,0.0001

54.8780,-0.0010,0.0501,0.0000,0.0001

55.8780,0.0030,0.0501,0.0000,0.0001

56.8790,0.0040,0.0347,0.0000,0.0001

57.8780,0.0080,0.0656,0.0000,0.0001

58.8780,0.0045,0.0347,0.0000,0.0001

59.8780,0.0060,0.0296,0.0000,0.0001

60.8780,0.0020,0.0501,0.0000,0.0001

61.8780,0.0015,0.0347,0.0000,0.0001

62.8780,0.0005,0.0244,0.0000,0.0001

63.8780,0.0020,0.0399,0.0000,0.0001

64.8780,0.0025,0.0553,0.0000,0.0001

65.8780,0.0015,0.0399,0.0000,0.0001

66.8780,0.0040,0.0604,0.0000,0.0001

67.8780,0.0040,0.0656,0.0000,0.0001

68.8780,0.0020,0.0141,0.0000,0.0001

69.8780,0.0025,0.0347,0.0000,0.0001

70.8780,-0.0005,0.0193,0.0000,0.0001

71.8780,-0.0035,0.0038,0.0000,0.0001

72.8780,-0.0030,0.0296,0.0000,0.0001

73.8780,-0.0050,0.0193,0.0000,0.0001

74.8780,-0.0070,0.0347,0.0000,0.0001

75.8780,-0.0050,0.0604,0.0000,0.0001

76.8780,-0.0079,0.0296,0.0000,0.0001

