Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
0.8940,24.7379,24.4867,23.8736,24.0949,23.9554,24.1972,24.0861,24.1249,24.2058,24.1611,24.1946

1.2470,24.7428,24.4766,23.8711,24.0706,23.9566,24.1785,24.0854,24.1284,24.2005,24.1535,24.1888

2.2260,24.7447,24.4905,23.8684,24.0674,23.9696,24.1945,24.0877,24.1359,24.2047,24.1652,24.1948

3.2270,24.7500,24.4770,23.8587,24.0852,23.9457,24.1885,24.0878,24.1342,24.2007,24.1613,24.1909

4.2260,24.7260,24.4811,23.8542,24.0959,23.9342,24.1868,24.0927,24.1390,24.1974,24.1629,24.1887

5.2260,24.7230,24.4706,23.8783,24.0726,23.9662,24.1965,24.1015,24.1185,24.2020,24.1575,24.1909

6.2260,24.7460,24.4692,23.8731,24.0801,23.9383,24.1751,24.0687,24.1387,24.1959,24.1569,24.1861

7.2260,24.7324,24.4758,23.8574,24.0707,23.9539,24.2040,24.1009,24.1336,24.1985,24.1688,24.1911

8.2270,24.7291,24.4826,23.8719,24.0837,23.9437,24.1832,24.0830,24.1374,24.1990,24.1603,24.1893

9.2260,24.7128,24.4900,23.8693,24.0689,23.9478,24.2033,24.0832,24.1456,24.1953,24.1744,24.1901

10.2260,24.7380,24.4840,23.8576,24.0813,23.9484,24.1846,24.0905,24.1321,24.2000,24.1584,24.1896

11.2270,24.7507,24.4814,23.8659,24.0796,23.9415,24.1954,24.0928,24.1250,24.2020,24.1602,24.1916

12.2260,24.7448,24.4846,23.8592,24.0743,23.9490,24.1928,24.0859,24.1332,24.1996,24.1630,24.1905

13.2260,24.7357,24.4846,23.8583,24.0795,23.9642,24.1936,24.0735,24.1189,24.1993,24.1562,24.1885

14.2260,24.7268,24.4754,23.8609,24.0751,23.9465,24.1947,24.0897,24.1252,24.1957,24.1599,24.1868

15.2270,24.7586,24.4696,23.8626,24.0740,23.9515,24.1910,24.0898,24.1139,24.2010,24.1524,24.1889

16.2260,24.7319,24.4808,23.8515,24.0908,23.9466,24.1922,24.0985,24.1392,24.2000,24.1657,24.1914

17.2260,24.7251,24.4901,23.8774,24.0775,23.9843,24.2038,24.0847,24.1523,24.2065,24.1781,24.1994

