Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.1860,25.3436,25.1041,24.4369,24.6524,24.7493,24.7806,24.7891,24.8349,24.8573,24.8078,24.8364

2.1130,25.3332,25.0965,24.4407,24.6184,24.7479,24.7735,24.7810,24.8212,24.8473,24.7973,24.8266

3.1130,25.3396,25.0996,24.4589,24.6333,24.7533,24.7841,24.7902,24.7992,24.8569,24.7917,24.8323

4.1120,25.3258,25.1035,24.4477,24.6419,24.7501,24.7840,24.7722,24.7991,24.8538,24.7916,24.8280

5.1130,25.3472,25.1020,24.4301,24.6305,24.7425,24.7658,24.7903,24.8055,24.8505,24.7856,24.8267

6.1120,25.3256,25.0899,24.4539,24.6250,24.7644,24.7900,24.7838,24.8164,24.8517,24.8032,24.8311

7.1130,25.3573,25.0956,24.4398,24.6227,24.7422,24.7810,24.7985,24.8273,24.8515,24.8042,24.8331

8.1130,25.3417,25.1031,24.4444,24.6217,24.7535,24.7701,24.8046,24.8249,24.8529,24.7975,24.8330

9.1120,25.3406,25.0976,24.4569,24.6251,24.7584,24.7747,24.7875,24.8163,24.8557,24.7955,24.8321

10.1120,25.3402,25.0845,24.4637,24.6216,24.7425,24.7832,24.8012,24.8036,24.8505,24.7934,24.8301

11.1120,25.3304,25.0883,24.4424,24.6367,24.7515,24.7725,24.7805,24.7923,24.8498,24.7824,24.8243

12.1120,25.3374,25.0991,24.4556,24.6248,24.7580,24.7380,24.7810,24.8278,24.8550,24.7829,24.8277

13.1120,25.3257,25.1030,24.4746,24.6178,24.7619,24.7669,24.7763,24.8052,24.8566,24.7860,24.8289

14.1120,25.3574,25.0770,24.4415,24.6164,24.7496,24.7565,24.7835,24.8028,24.8484,24.7797,24.8231

15.1130,25.3378,25.1095,24.4580,24.6248,24.7519,24.7592,24.7800,24.7937,24.8564,24.7764,24.8268

16.1120,25.3347,25.0775,24.4345,24.6443,24.7624,24.7617,24.7740,24.8094,24.8507,24.7855,24.8248

17.1120,25.3271,25.1111,24.4378,24.6221,24.7601,24.7489,24.7801,24.7801,24.8517,24.7645,24.8209

