Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.1860,-0.0045,0.0347,60.5794,0.3431

2.1130,-0.0020,0.0399,Inf,0.0000

3.1130,-0.0177,-0.0116,0.0000,0.0001

4.1120,-0.0132,0.0399,0.0000,0.0001

5.1130,-0.0075,0.0553,0.0000,0.0001

6.1120,-0.0078,0.0296,0.0000,0.0001

7.1130,-0.0059,0.0450,0.0000,0.0001

8.1130,-0.0032,0.0553,0.0000,0.0001

9.1120,-0.0012,0.0553,0.0000,0.0001

10.1120,-0.0010,0.0399,0.0000,0.0001

11.1120,0.0000,0.0450,0.0000,0.0001

12.1120,-0.0010,0.0296,0.0000,0.0001

13.1120,0.0040,0.0399,0.0000,0.0001

14.1120,0.0045,0.0450,0.0000,0.0000

15.1130,0.0015,0.0244,0.0000,0.0001

16.1120,0.0035,0.0501,0.0000,0.0001

17.1120,0.0040,0.0501,0.0000,0.0001

18.1120,-0.0045,-0.0322,0.0000,0.0001

19.1120,-0.0050,0.0501,0.0000,0.0001

20.1120,-0.0035,0.0553,0.0000,0.0001

21.1130,-0.0040,0.0399,0.0000,0.0001

22.1130,-0.0005,0.0656,0.0000,0.0001

23.1120,0.0000,0.0450,0.0000,0.0001

24.1120,-0.0015,0.0296,0.0000,0.0001

25.1120,0.0000,0.0399,0.0000,0.0001

26.1120,0.0000,0.0501,0.0000,0.0001

27.1120,-0.0040,0.0090,0.0000,0.0001

28.1120,0.0085,0.0965,0.0000,0.0000

29.1120,0.0114,0.0810,0.0000,0.0001

30.1120,0.0099,0.0399,0.0000,0.0001

31.1120,0.0119,0.0604,0.0000,0.0001

32.1130,0.0094,0.0399,0.0000,0.0004

33.1130,0.0085,0.0347,0.0000,0.0004

34.1120,0.0139,0.0862,0.0000,0.0004

35.1120,0.0139,0.0399,0.0000,0.0004

36.1130,0.0144,0.0553,0.0000,0.0004

37.1130,0.0234,0.1016,0.0000,0.0003

38.1120,0.0189,0.0501,0.0000,0.0004

39.1120,0.0139,0.0296,0.0000,0.0004

40.1130,0.0139,0.0399,0.0000,0.0004

41.1130,0.0119,0.0399,0.0000,0.0004

42.1120,0.0119,0.0399,0.0000,0.0004

43.1130,0.0169,0.0862,0.0000,0.0004

44.1130,0.0114,0.0296,0.0000,0.0004

45.1120,0.0119,0.0450,0.0000,0.0003

46.1120,0.0085,0.0193,0.0000,0.0004

47.1120,0.0030,0.0450,0.0000,0.0004

48.1120,0.0045,0.0656,0.0000,0.0004

49.1120,0.0055,0.0399,0.0000,0.0004

50.1120,0.0070,0.0553,0.0000,0.0004

51.1120,0.0065,0.0347,0.0000,0.0004

52.1120,0.0060,0.0347,0.0000,0.0004

53.1120,0.0015,0.0399,0.0000,0.0004

54.1120,0.0035,0.0501,0.0000,0.0004

55.1120,0.0020,0.0296,0.0000,0.0004

56.1120,0.0035,0.0347,0.0000,0.0004

57.1120,0.0060,0.0707,0.0000,0.0004

58.1120,0.0040,0.0450,0.0000,0.0004

59.1120,0.0040,0.0399,0.0000,0.0004

60.1120,0.0030,0.0450,0.0000,0.0004

61.1120,0.0040,0.0450,0.0000,0.0004

62.1120,0.0045,0.0399,0.0000,0.0004

63.1120,0.0055,0.0501,0.0000,0.0004

64.1120,0.0030,0.0244,0.0000,0.0004

65.1120,0.0060,0.0604,0.0000,0.0004

66.1120,0.0070,0.0450,0.0000,0.0004

67.1120,0.0045,0.0450,0.0000,0.0004

68.1120,0.0055,0.0553,0.0000,0.0004

69.1120,0.0065,0.0501,0.0000,0.0004

70.1120,0.0065,0.0450,0.0000,0.0004

71.1130,0.0040,0.0193,0.0000,0.0004

72.1130,0.0075,0.0759,0.0000,0.0004

73.1130,0.0094,0.0707,0.0000,0.0004

74.1120,0.0109,0.0399,0.0000,0.0004

75.1120,0.0104,0.0553,0.0000,0.0004

76.1130,0.0099,0.0399,0.0000,0.0004

77.1120,0.0114,0.0604,0.0000,0.0004

78.1120,0.0109,0.0501,0.0000,0.0004

79.1120,0.0104,0.0450,0.0000,0.0297

80.1120,0.0114,0.0553,60.5087,0.3325

81.1120,0.0109,0.0141,61.0941,0.3015

82.1120,0.0085,0.0501,60.6542,0.2823

83.1120,0.0070,0.0553,60.8310,0.3189

84.1120,0.0075,0.0450,60.6886,0.3274

85.1120,0.0070,0.0501,60.8495,0.3220

86.1130,0.0065,0.0347,60.9492,0.3370

87.1120,0.0025,0.0193,60.7436,0.3452

88.1140,0.0020,0.0450,60.7281,0.2949

89.1120,0.0025,0.0501,60.5208,0.2585

90.1130,-0.0005,0.0244,60.7792,0.3328

91.1120,0.0020,0.0399,60.7384,0.3320

92.1130,0.0010,0.0399,60.5529,0.3419

93.1120,0.0010,0.0553,60.7189,0.3438

94.1130,0.0010,0.0450,60.8990,0.3025

95.1130,0.0015,0.0553,60.5559,0.3138

96.1120,0.0025,0.0450,60.6278,0.3208

97.1130,0.0045,0.0399,60.6993,0.3214

98.1130,0.0040,0.0399,60.6473,0.3385

99.1120,0.0040,0.0501,60.6603,0.3320

100.1120,0.0055,0.0399,60.6949,0.3344

101.1120,0.0060,0.0450,60.9426,0.3431

102.1120,0.0060,0.0399,60.6797,0.3290

103.1120,0.0040,0.0347,60.5135,0.3211

104.1130,0.0040,0.0450,60.6385,0.2874

105.1120,0.0020,0.0347,60.5902,0.3462

106.1120,0.0075,0.1016,60.4752,0.3380

107.1120,0.0075,0.0399,60.7574,0.3323

108.1120,0.0075,0.0399,60.5284,0.3048

109.1120,0.0075,0.0501,60.5587,0.3420

110.1120,0.0075,0.0399,60.7959,0.3392

111.1120,0.0075,0.0450,60.4786,0.3078

112.1130,0.0065,0.0296,60.8498,0.3246

113.1120,0.0094,0.0656,60.6990,0.2676

114.1120,0.0099,0.0501,60.7412,0.3457

115.1120,0.0104,0.0399,60.6054,0.3270

116.1130,0.0035,0.0296,60.6307,0.3227

117.1120,0.0045,0.0501,60.5338,0.3191

118.1130,0.0045,0.0399,60.6084,0.3305

119.1120,0.0025,0.0296,60.7824,0.3436

120.1120,0.0030,0.0450,60.6125,0.3403

121.1130,0.0055,0.0707,60.7554,0.3383

122.1120,0.0060,0.0347,60.4854,0.3417

123.1120,0.0020,0.0244,60.5930,0.2953

124.1120,0.0015,0.0450,60.7300,0.3265

125.1120,-0.0055,-0.0322,60.5512,0.3255

126.1120,-0.0040,0.0450,60.6826,0.2747

127.1130,-0.0060,0.0296,60.6407,0.3088

128.1120,-0.0070,0.0296,60.7418,0.3291

129.1120,-0.0060,0.0399,60.6150,0.3276

130.1120,-0.0055,0.0501,60.5943,0.3424

131.1130,-0.0079,0.0450,60.9042,0.3158

132.1130,-0.0075,0.0399,60.7483,0.3450

133.1120,-0.0055,0.0450,60.7300,0.3347

134.1120,-0.0060,0.0399,60.7383,0.3407

135.1120,0.0010,0.0399,60.7554,0.3427

136.1120,0.0010,0.0450,60.8419,0.3458

137.1120,0.0025,0.0450,60.8736,0.3244

138.1130,0.0040,0.0450,60.6919,0.2728

139.1130,0.0035,0.0347,60.5258,0.3166

140.1120,0.0035,0.0501,60.6851,0.3297

141.1120,0.0050,0.0604,60.5571,0.3033

142.1120,0.0085,0.0759,60.6867,0.3333

143.1120,0.0089,0.0501,60.5889,0.3310

144.1120,0.0085,0.0347,60.6747,0.3341

145.1120,0.0080,0.0347,60.5490,0.3058

146.1120,0.0065,0.0296,15.5482,0.0206

147.1120,0.0060,0.0399,4.1223,0.0089

148.1130,0.0050,0.0347,0.0000,0.0030

149.1120,0.0060,0.0450,0.0000,0.0001

150.1120,0.0060,0.0501,0.0000,0.0001

151.1120,0.0045,0.0450,0.0000,0.0001

152.1130,0.0020,0.0501,0.0000,0.0001

153.1120,0.0030,0.0604,0.0000,0.0001

154.1120,0.0035,0.0399,0.0000,0.0001

155.1120,0.0050,0.0501,0.0000,0.0001

156.1120,0.0040,0.0193,0.0000,0.0001

157.1120,0.0050,0.0501,0.0000,0.0000

158.1120,0.0060,0.0450,0.0000,0.0001

159.1120,0.0060,0.0450,0.0000,0.0001

160.1120,0.0050,0.0399,0.0000,0.0001

161.1120,0.0099,0.0965,0.0000,0.0001

162.1130,0.0089,0.0399,0.0000,0.0001

163.1120,0.0045,0.0141,0.0000,0.0001

164.1120,0.0050,0.0450,0.0000,0.0001

165.1120,0.0109,0.1119,0.0000,0.0001

166.1120,0.0134,0.0450,0.0000,0.0001

167.1120,0.0124,0.0399,0.0000,0.0001

168.1120,0.0114,0.0347,0.0000,0.0001

169.1120,0.0144,0.0759,0.0000,0.0001

170.1130,0.0154,0.0501,0.0000,0.0001

171.1130,0.0099,0.0399,0.0000,0.0001

172.1120,0.0124,0.0656,0.0000,0.0001

173.1120,0.0164,0.0553,0.0000,0.0001

174.1120,0.0189,0.0707,0.0000,0.0001

175.1120,0.0109,0.0296,0.0000,0.0001

176.1120,0.0085,0.0193,0.0000,0.0001

