Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2240,0.0839,0.7238,5.0460,7.8112,-0.0785,10.6642,5.7509,3.2229,10.6642,4.2859

1.5790,0.0839,0.3534,5.2930,6.5251,0.0450,10.6025,4.9792,2.8799,10.6025,3.9831

2.3250,-0.4305,1.2794,4.9843,7.2968,-0.0167,10.5408,6.5227,3.2727,10.5408,4.3110

3.3250,0.0839,0.7238,4.8608,7.5540,0.3537,10.6025,5.7509,3.2212,10.6025,4.2757

4.3250,-0.6877,0.6003,5.1078,7.2968,-0.0785,10.6025,5.7509,2.9983,10.6025,4.0846

5.3260,-0.6877,0.4151,5.0460,7.5540,-0.0167,11.0347,4.4647,2.7959,11.0347,3.9729

6.3250,-0.4305,1.2794,4.9226,7.5540,0.0450,10.9729,6.0082,3.2298,10.9729,4.3359

7.3250,-0.4305,0.7238,5.3548,7.8112,-0.1402,10.7877,6.0082,3.2212,10.7877,4.3021

8.3250,-0.6877,0.7238,4.6756,8.0684,-0.0785,10.7260,4.9792,2.9468,10.7260,4.0581

9.3260,-0.6877,0.5386,5.2313,7.5540,0.2920,10.6642,6.2654,3.1989,10.6642,4.2654

10.3250,-0.9449,0.8473,5.3548,7.2968,0.1067,10.7877,5.4937,3.0257,10.7877,4.1346

11.3260,-0.4305,0.7238,5.1695,7.0395,0.0450,10.7877,5.4937,3.0068,10.7877,4.1184

12.3250,-0.1733,0.6003,5.4165,7.8112,-0.0785,10.7877,6.0082,3.2641,10.7877,4.3389

13.3250,0.8555,0.4151,5.0460,7.2968,0.0450,10.7260,5.7509,3.2349,10.7260,4.3050

14.3250,-0.6877,0.8473,5.2930,7.0395,0.1685,10.5408,6.0082,3.1115,10.5408,4.1728

15.3250,-0.4305,0.6003,5.6635,7.8112,-0.1402,10.7877,6.0082,3.2521,10.7877,4.3286

16.3250,0.5983,0.6621,5.1695,8.0684,0.2302,10.7260,6.0082,3.4561,10.7260,4.4947

17.3250,-0.9449,0.9090,5.3548,7.8112,0.1685,10.8495,4.9792,3.0463,10.8495,4.1610

18.3250,-1.4593,0.7856,5.4165,7.5540,-0.0785,10.8495,4.7219,2.8234,10.8495,3.9699

19.3250,-0.1733,0.6621,5.4782,8.0684,-0.2020,10.7877,5.4937,3.2212,10.7877,4.3021

20.3250,-0.4305,0.9090,5.2930,7.8112,-0.0167,10.5408,5.7509,3.2195,10.5408,4.2654

21.3250,-0.1733,0.7238,5.0460,7.5540,-0.0167,10.7260,7.0372,3.3618,10.7260,4.4138

22.3260,-0.4305,0.8473,5.1078,7.0395,0.0450,10.5408,5.7509,3.0600,10.5408,4.1287

23.3250,-0.4305,0.6621,5.1078,7.2968,0.1067,10.6025,4.9792,2.9537,10.6025,4.0464

24.3250,0.3411,0.6003,4.9226,7.8112,0.0450,10.6642,6.2654,3.3309,10.6642,4.3786

25.3250,0.5983,0.4769,4.9226,7.8112,-0.2020,10.6025,6.0082,3.2692,10.6025,4.3168

26.3250,-0.1733,0.5386,4.4904,7.8112,0.1067,10.4173,6.0082,3.1303,10.4173,4.1713

27.3250,-0.9449,0.6621,5.0460,8.3257,-0.0785,10.8495,6.0082,3.1698,10.8495,4.2669

28.3250,-0.6877,0.7238,5.0460,7.5540,0.0450,10.7260,5.7509,3.0720,10.7260,4.1654

29.3250,1.1127,0.6621,4.8608,7.2968,-0.1402,10.6025,7.2944,3.5144,10.6025,4.5270

30.3250,-1.2021,0.7856,5.2313,7.2968,0.0450,11.1581,6.0082,3.0274,11.1581,4.1890

31.3250,-0.6877,0.9708,5.2930,6.7823,-0.0167,10.3556,6.0082,3.0583,10.3556,4.1008

32.3260,0.8555,0.6003,5.2313,7.5540,0.1685,10.9112,6.0082,3.4030,10.9112,4.4756

33.3260,0.0839,0.8473,5.1695,7.5540,0.1685,10.7260,5.7509,3.2623,10.7260,4.3286

34.3250,-0.9449,1.0942,4.9843,7.5540,0.1067,10.6642,5.7509,3.0909,10.6642,4.1728

35.3250,-1.4593,0.7238,5.3548,7.8112,0.0450,10.6642,6.0082,3.0806,10.6642,4.1640

36.3250,-0.9449,0.7238,4.9843,7.5540,0.1067,10.8495,4.9792,2.9005,10.8495,4.0361

37.3250,-0.6877,0.7238,5.4782,7.2968,0.0450,10.6642,5.4937,3.0583,10.6642,4.1449

38.3260,-0.9449,0.8473,5.0460,5.4962,0.2920,10.6642,5.7509,2.7479,10.6642,3.8788

39.3250,-0.4305,0.5386,4.9843,7.5540,-0.0785,10.6642,5.2364,2.9674,10.6642,4.0669

40.3250,2.1415,0.5386,4.7991,7.5540,-0.0785,10.6025,6.0082,3.4938,10.6025,4.5093

41.3260,-0.9449,0.5386,5.1078,7.5540,-0.0785,10.6642,6.2654,3.0737,10.6642,4.1581

42.3250,-0.9449,0.7238,5.2313,8.0684,-0.0785,10.7877,10.3815,3.8969,10.7877,4.8813

43.3250,-0.9449,0.7856,5.1078,6.7823,0.1067,10.7260,5.7509,2.9314,10.7260,4.0449

44.3250,0.0839,0.6621,5.4165,7.2968,-0.1402,10.4790,6.2654,3.2641,10.4790,4.2948

45.3250,-0.6877,0.7856,4.8608,7.2968,0.1067,10.5408,5.7509,3.0188,10.5408,4.0934

46.3250,-0.6877,0.7238,5.5400,7.2968,-0.3872,10.7877,5.4937,2.9965,10.7877,4.1096

47.3250,-0.9449,0.9090,5.4782,7.0395,0.1685,10.7260,5.7509,3.0669,10.7260,4.1610

48.3250,-0.4305,0.4151,4.8608,8.5829,-0.0167,10.6025,6.2654,3.2795,10.6025,4.3256

49.3250,-0.6877,0.7856,4.9226,7.8112,0.0450,10.6025,5.7509,3.1046,10.6025,4.1757

50.3250,-0.4305,0.6003,5.2930,7.2968,-0.0167,10.7877,6.0082,3.1252,10.7877,4.2198

51.3260,-0.4305,0.7856,4.9226,7.2968,0.1067,10.9112,5.2364,2.9863,10.9112,4.1184

52.3250,-0.1733,0.7856,4.8608,8.0684,0.2302,10.6025,5.7509,3.2538,10.6025,4.3036

53.3250,0.0839,0.8473,5.1695,7.8112,0.1067,10.4790,6.0082,3.3378,10.4790,4.3580

54.3260,-0.1733,0.6621,5.4165,7.8112,0.0450,10.9729,5.4937,3.2092,10.9729,4.3183

55.3250,-0.6877,0.5386,4.7373,7.8112,0.1067,10.8495,6.5227,3.1715,10.8495,4.2683

56.3260,-0.9449,0.8473,4.7373,7.8112,0.1685,10.7260,6.5227,3.1903,10.7260,4.2669

57.3250,-0.4305,0.7856,5.4165,8.3257,0.1067,10.6642,6.2654,3.4116,10.6642,4.4477

58.3250,0.0839,0.9090,4.9843,7.5540,-0.1402,10.7877,6.0082,3.2332,10.7877,4.3124

59.3250,1.1127,0.9090,5.2313,8.5829,-0.0785,10.9729,6.0082,3.6276,10.9729,4.6769

60.3260,0.8555,0.9090,5.5400,7.5540,0.0450,10.8495,6.0082,3.4853,10.8495,4.5373

61.3250,-0.4305,0.6621,4.7991,7.5540,-0.1402,10.7877,5.7509,3.0326,10.7877,4.1404

62.3250,-2.7453,0.9090,5.0460,7.0395,-0.2020,10.6642,6.0082,2.6759,10.6642,3.8171

63.3250,-1.2021,0.7856,4.9226,7.5540,0.1685,10.7260,6.0082,3.0394,10.7260,4.1375

64.3250,-0.4305,0.8473,5.1078,7.2968,0.1067,10.7260,5.7509,3.1132,10.7260,4.2007

65.3250,0.0839,0.7856,5.2313,8.0684,0.0450,10.7260,6.2654,3.4133,10.7260,4.4579

66.3250,-0.6877,0.4151,4.9843,6.5251,-0.2637,10.9729,5.7509,2.7873,10.9729,3.9567

67.3250,2.6559,0.8473,5.1695,7.2968,0.0450,10.8495,5.7509,3.6276,10.8495,4.6593

68.3250,-0.9449,0.4151,5.5400,7.2968,-0.0167,10.7260,4.9792,2.8782,10.7260,3.9993

69.3250,-1.4593,0.7238,5.1078,7.0395,0.1685,10.9112,4.4647,2.6742,10.9112,3.8509

70.3250,-0.4305,0.7856,5.0460,11.1552,0.0450,10.6642,5.2364,3.6396,10.6642,4.6431

71.3250,-0.6877,0.6621,5.2313,7.5540,0.2302,10.8495,5.2364,3.0377,10.8495,4.1537

72.3250,-0.9449,0.7238,4.7373,7.2968,0.1067,10.6642,5.7509,2.9451,10.6642,4.0478

73.3250,-1.2021,0.9090,4.7991,8.3257,-0.0785,10.7260,6.2654,3.1698,10.7260,4.2492

74.3250,1.3699,-0.0170,5.1695,6.2678,0.0450,10.6025,5.7509,3.0977,10.6025,4.1698

75.3250,-1.2021,0.7856,4.9843,7.0395,-0.2020,10.7260,5.4937,2.8165,10.7260,3.9464

76.3260,-0.1733,0.7856,5.0460,8.3257,-0.1402,10.4790,6.0082,3.3086,10.4790,4.3330

77.3260,0.0839,0.9090,4.7991,7.8112,0.0450,10.6642,6.0082,3.2761,10.6642,4.3315

78.3250,-0.6877,1.0325,4.9843,7.2968,0.2302,10.6642,5.7509,3.1012,10.6642,4.1816

79.3250,-1.2021,0.7238,5.2313,7.0395,-0.1402,10.7877,6.0082,2.9434,10.7877,4.0640

80.3250,-0.9449,1.2177,5.4165,7.0395,0.0450,10.7260,6.0082,3.1303,10.7260,4.2154

81.3250,-0.6877,0.8473,4.7373,8.8401,-0.0167,10.6025,5.7509,3.2452,10.6025,4.2962

82.3260,-0.4305,0.8473,4.6139,7.2968,-0.0785,10.7260,6.2654,3.0857,10.7260,4.1772

83.3250,-0.6877,0.5386,5.1695,7.5540,0.0450,10.7877,6.5227,3.1903,10.7877,4.2757

84.3250,0.5983,0.6621,5.1078,8.8401,-0.0785,10.8495,6.0082,3.5230,10.8495,4.5696

85.3250,-0.6877,0.6003,5.5400,6.7823,0.1067,10.9112,4.9792,2.8868,10.9112,4.0331

86.3250,-0.9449,0.7856,4.9226,7.5540,-0.0785,10.8495,5.2364,2.9125,10.8495,4.0464

87.3250,-0.1733,0.9090,5.2313,7.0395,-0.0167,10.9729,5.7509,3.1234,10.9729,4.2448

88.3250,-1.7165,0.7238,5.0460,6.5251,0.1067,10.8495,6.0082,2.7822,10.8495,3.9347

89.3250,-0.9449,0.2917,5.4782,7.0395,-0.0167,10.6642,5.7509,2.9331,10.6642,4.0376

90.3250,-0.9449,0.7856,5.3548,7.2968,-0.0167,11.0347,5.7509,3.0377,11.0347,4.1801

91.3260,0.3411,-0.0788,5.4165,7.8112,0.1067,10.6642,6.0082,3.2675,10.6642,4.3242

92.3250,-0.4305,0.7238,5.8487,7.8112,-0.0785,10.7260,6.2654,3.3567,10.7260,4.4094

93.3250,-0.4305,0.7238,5.0460,7.5540,-0.0167,10.6642,6.0082,3.1475,10.6642,4.2213

94.3250,-0.4305,0.9090,5.0460,7.8112,-0.2637,10.9112,5.7509,3.1372,10.9112,4.2477

95.3250,-0.4305,0.9708,5.3548,7.2968,0.0450,11.0964,5.4937,3.1217,11.0964,4.2610

96.3250,-0.9449,0.3534,5.6017,6.7823,0.1067,10.7877,6.2654,3.0274,10.7877,4.1361

97.3260,0.3411,0.8473,5.3548,7.8112,0.1067,10.7877,6.2654,3.4544,10.7877,4.5020

98.3250,-0.1733,1.0325,5.3548,6.7823,-0.1402,11.0964,5.2364,3.0154,11.0964,4.1698

99.3260,-0.6877,0.8473,5.2313,7.2968,-0.0167,10.9112,6.0082,3.1132,10.9112,4.2272

100.3250,-0.9449,0.6621,5.1695,7.2968,0.1685,10.8495,6.2654,3.1029,10.8495,4.2095

101.3250,-0.1733,0.6621,5.1695,7.0395,0.7859,10.6642,6.0082,3.2486,10.6642,4.3080

102.3250,-0.4305,0.7856,5.2313,8.5829,-0.0785,10.8495,6.0082,3.3498,10.8495,4.4212

103.3250,0.0839,0.7856,4.9226,7.8112,-0.0785,10.8495,4.4647,2.9982,10.8495,4.1198

104.3250,-0.4305,0.8473,5.1078,7.2968,0.0450,10.9729,5.2364,3.0171,10.9729,4.1537

105.3250,-0.4305,0.6621,5.3548,7.5540,-0.0785,10.8495,6.7799,3.3070,10.8495,4.3845

106.3250,-0.9449,0.9708,5.1078,6.7823,0.0450,10.8495,5.4937,2.9091,10.8495,4.0434

107.3250,-0.9449,0.9090,5.1078,7.0395,-0.0167,10.7260,6.2654,3.0600,10.7260,4.1552

108.3250,-0.6877,0.7856,5.0460,11.6696,0.0450,10.8495,5.7509,3.7682,10.8495,4.7798

109.3250,-0.1733,1.2177,5.2930,8.0684,0.1067,11.1581,6.0082,3.4201,11.1581,4.5256

110.3250,0.0839,0.6003,5.1078,7.8112,-0.3255,10.7877,6.2654,3.2572,10.7877,4.3330

111.3250,-0.6877,1.0942,4.9843,7.2968,0.1067,10.7260,5.4937,3.0480,10.7260,4.1449

112.3260,-1.2021,0.6003,5.2930,7.8112,-0.0167,10.9729,5.7509,3.0394,10.9729,4.1728

113.3250,0.0839,0.9708,5.2313,7.8112,-0.0167,10.9112,5.4937,3.2623,10.9112,4.3550

114.3270,-0.1733,0.7856,4.9226,7.8112,-0.0785,10.9729,5.7509,3.1697,10.9729,4.2845

115.3250,-0.6877,0.9090,5.5400,7.5540,0.0450,10.7877,6.2654,3.2709,10.7877,4.3448

116.3250,-1.2021,0.9090,4.6756,8.0684,0.2302,10.9729,6.5227,3.2006,10.9729,4.3110

117.3250,-0.1733,0.6621,4.8608,6.5251,0.1067,10.7877,4.4647,2.7410,10.7877,3.8905

118.3270,-0.6877,0.9708,4.8608,6.7823,0.1067,11.0347,5.4937,2.9211,11.0347,4.0802

119.3260,-0.4305,0.7856,5.4165,7.8112,0.2302,10.9729,5.7509,3.2606,10.9729,4.3624

120.3260,-0.1733,0.6621,5.0460,7.8112,-0.2020,10.9112,5.7509,3.1492,10.9112,4.2580

121.3260,-0.4305,0.8473,5.4782,7.2968,0.0450,11.0964,5.7509,3.1646,11.0964,4.2977

122.3250,-0.1733,0.9708,5.4165,7.2968,0.1067,10.9112,6.0082,3.2709,10.9112,4.3624

123.3250,-0.1733,0.8473,4.9843,7.8112,-0.0785,10.8495,4.7219,3.0188,10.8495,4.1375

124.3250,-1.2021,0.8473,4.8608,7.2968,0.0450,10.6025,5.2364,2.8474,10.6025,3.9552

125.3250,-0.4305,0.6003,4.6756,7.5540,1.0329,10.6025,6.0082,3.2401,10.6025,4.2919

126.3250,-0.1733,0.6621,5.1078,8.5829,-0.0167,10.7877,5.2364,3.2332,10.7877,4.3124

127.3260,-0.9449,0.9090,5.0460,7.2968,-0.0167,10.7877,4.7219,2.8353,10.7877,3.9714

128.3250,0.0839,1.1560,5.4782,10.8980,0.1067,10.7877,6.2654,3.9980,10.7877,4.9680

129.3250,-1.2021,0.8473,4.7373,7.2968,0.9711,10.4173,6.7799,3.2384,10.4173,4.2639

130.3250,-0.6877,1.0942,5.3548,7.2968,0.1067,11.0964,4.2074,2.8954,11.0964,4.0669

131.3250,-1.4593,0.6621,5.1695,8.0684,-0.1402,11.2199,6.2654,3.0943,11.2199,4.2551

132.3250,2.3987,1.0325,5.2930,6.7823,0.0450,10.7260,6.2654,3.6361,10.7260,4.6490

133.3250,-0.4305,0.9708,4.9226,8.0684,0.2302,10.3556,6.2654,3.3378,10.3556,4.3404

134.3250,0.0839,0.7856,4.9843,8.5829,0.2302,10.6642,6.0082,3.4458,10.6642,4.4770

135.3250,-1.7165,0.7238,5.5400,6.0106,0.5389,10.6642,5.4937,2.7651,10.6642,3.8935

136.3250,0.0839,0.7856,5.4782,8.0684,-0.0785,11.0347,5.7509,3.3481,11.0347,4.4462

137.3250,-1.7165,0.6621,5.1695,7.5540,0.1067,10.9729,6.0082,2.9640,10.9729,4.1081

138.3250,-0.6877,0.8473,5.1695,7.2968,0.0450,10.6642,5.7509,3.0703,10.6642,4.1551

139.3250,-1.2021,0.7856,5.4165,7.2968,-0.0167,10.9112,6.7799,3.1766,10.9112,4.2816

140.3250,-0.4305,0.5386,5.4165,7.8112,0.0450,10.8495,4.9792,3.0600,10.8495,4.1728

141.3250,-0.1733,0.6621,5.1695,7.2968,0.1067,10.7260,5.4937,3.0926,10.7260,4.1831

142.3250,-0.6877,0.8473,4.6139,8.3257,-0.0167,10.9112,6.0082,3.1818,10.9112,4.2860

143.3250,-0.6877,0.8473,4.9843,8.3257,0.1685,10.8495,5.2364,3.1457,10.8495,4.2463

144.3260,-0.6877,1.0325,5.4782,7.2968,0.1067,10.9729,6.7799,3.3344,10.9729,4.4256

145.3250,0.8555,1.0325,5.1695,7.2968,0.1067,10.7260,5.2364,3.2829,10.7260,4.3462

146.3250,0.0839,0.8473,4.9843,8.0684,0.1067,10.6642,5.7509,3.3069,10.6642,4.3580

147.3260,0.8555,0.7238,5.1078,8.0684,-0.0167,10.7877,5.7509,3.4149,10.7877,4.4682

148.3250,0.3411,0.6621,5.1078,8.8401,0.2302,10.7260,6.7799,3.6602,10.7260,4.6696

149.3250,-0.6877,0.7856,5.1695,8.0684,0.2302,10.8495,7.0372,3.4339,10.8495,4.4932

150.3260,-0.9449,0.7238,4.7991,7.2968,0.2302,10.9729,5.2364,2.8902,10.9729,4.0449

151.3260,0.0839,0.9090,5.6017,6.5251,0.0450,10.8495,5.7509,3.1526,10.8495,4.2521

152.3270,0.0839,0.8473,4.7991,8.0684,0.1067,10.7877,5.7509,3.2761,10.7877,4.3492

153.3250,-0.1733,0.4151,4.8608,7.5540,-0.0167,11.0347,5.7509,3.0651,11.0347,4.2036

154.3250,-0.6877,0.7856,4.6139,7.2968,0.0450,10.6642,5.7509,2.9674,10.6642,4.0669

155.3280,-1.9737,0.8473,5.2930,7.5540,-0.0167,11.0347,6.0082,2.9520,11.0347,4.1067

156.3250,0.0839,0.6621,5.1078,8.0684,-0.0167,10.7260,6.2654,3.3618,10.7260,4.4138

157.3250,-0.6877,0.7238,4.9843,7.2968,0.1067,10.7877,4.7219,2.8576,10.7877,3.9905

158.3250,-1.2021,0.7238,5.2930,6.2678,0.0450,10.8495,4.7219,2.6416,10.8495,3.8141

159.3250,-0.4305,0.7856,4.9226,8.0684,-0.1402,10.5408,5.7509,3.1595,10.5408,4.2139

160.3250,-0.1733,0.7238,4.9226,7.0395,0.0450,10.7260,5.7509,3.0514,10.7260,4.1478

161.3260,-0.1733,0.6003,4.9843,7.8112,-0.0785,10.8495,6.7799,3.3207,10.8495,4.3962

162.3250,-0.6877,0.6621,4.7991,6.5251,0.1067,10.7877,4.9792,2.7307,10.7877,3.8817

163.3250,-0.4305,0.6621,4.6139,7.5540,0.1685,10.7260,6.2654,3.1389,10.7260,4.2228

164.3260,-0.6877,0.8473,4.5521,7.2968,-0.1402,10.9112,5.7509,2.9365,10.9112,4.0758

165.3260,-0.4305,0.9090,4.7991,8.0684,0.2302,10.7877,6.0082,3.2641,10.7877,4.3389

166.3250,-0.9449,1.1560,5.3548,7.5540,0.1067,10.9729,5.4937,3.1200,10.9729,4.2419

167.3260,-0.6877,0.7238,5.1695,7.5540,0.1067,10.7260,6.2654,3.1886,10.7260,4.2654

168.3250,-0.6877,1.2794,4.9226,7.8112,0.1685,10.8495,5.7509,3.2075,10.8495,4.2992

169.3250,-0.6877,0.9708,4.7991,7.5540,0.1685,10.7877,6.5227,3.2212,10.7877,4.3021

170.3260,-3.0025,0.6621,5.6017,7.2968,0.0450,10.7877,5.2364,2.6399,10.7877,3.8039

171.3250,-0.6877,0.9090,4.7373,8.5829,-0.0785,10.8495,6.0082,3.2452,10.8495,4.3315

172.3250,0.3411,0.9090,5.1078,7.8112,-0.0785,10.9729,6.2654,3.3927,10.9729,4.4756

173.3250,-0.4305,0.8473,4.7991,7.8112,0.1067,10.7260,6.0082,3.1903,10.7260,4.2669

174.3250,-0.1733,0.8473,4.9226,7.2968,0.0450,10.7877,5.4937,3.0720,10.7877,4.1742

175.3250,-0.1733,0.9090,5.6017,7.8112,-0.0167,10.6642,6.2654,3.3996,10.6642,4.4374

176.3260,-0.4305,0.6003,5.4165,8.0684,-0.0167,10.8495,4.9792,3.1029,10.8495,4.2095

177.3250,-0.1733,1.2177,5.2930,7.2968,0.0450,10.6025,7.0372,3.4527,10.6025,4.4741

178.3250,-0.4305,0.7238,5.0460,7.5540,-0.2020,11.0347,5.4937,3.0308,11.0347,4.1742

