Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2240,29.9606,29.7645,29.8402,29.9065,30.0584,25.9848,29.1140,28.4912,29.9061,27.2380,29.1400

1.5790,29.9602,29.7605,29.8399,29.8945,30.0511,25.9570,29.1083,28.5040,29.9012,27.2305,29.1344

2.3250,29.9564,29.7528,29.8304,29.8920,30.0410,25.9475,29.1144,28.4846,29.8945,27.2161,29.1274

3.3250,29.9543,29.7564,29.8157,29.9177,30.0578,25.9747,29.0987,28.4665,29.9004,27.2206,29.1302

4.3250,29.9636,29.7667,29.8354,29.9036,30.0761,25.9750,29.1305,28.4730,29.9091,27.2240,29.1405

5.3260,29.9883,29.7448,29.8642,29.9343,30.0791,25.9800,29.1087,28.4751,29.9221,27.2276,29.1468

6.3250,29.9969,29.7736,29.8714,29.9283,30.0962,25.9815,29.1295,28.4701,29.9333,27.2258,29.1559

7.3250,30.0061,29.7613,29.8497,29.9438,30.0844,25.9734,29.0974,28.4793,29.9291,27.2264,29.1494

8.3250,30.0053,29.7986,29.8668,29.9684,30.1033,25.9679,29.1093,28.4743,29.9485,27.2211,29.1617

9.3260,30.0046,29.7615,29.8715,29.9416,30.1052,25.9766,29.1058,28.4859,29.9369,27.2312,29.1566

10.3250,29.9988,29.7892,29.8846,29.9678,30.1047,25.9670,29.0868,28.4805,29.9490,27.2238,29.1599

11.3260,30.0301,29.8089,29.8809,29.9378,30.1310,25.9748,29.1218,28.4915,29.9577,27.2332,29.1721

12.3250,30.0268,29.8041,29.8774,29.9621,30.1417,25.9635,29.1176,28.4634,29.9624,27.2134,29.1696

13.3250,30.0301,29.8130,29.8662,29.9649,30.1154,25.9720,29.1101,28.4780,29.9579,27.2250,29.1687

14.3250,30.0443,29.8147,29.9182,29.9816,30.1391,25.9636,29.0965,28.4931,29.9796,27.2283,29.1814

15.3250,30.0375,29.8381,29.9189,29.9711,30.1263,25.9841,29.0977,28.4542,29.9784,27.2192,29.1785

16.3250,30.0429,29.8234,29.9170,29.9838,30.1441,25.9631,29.0956,28.4987,29.9822,27.2309,29.1836

17.3250,30.0466,29.8502,29.9254,30.0007,30.1549,25.9828,29.0941,28.4596,29.9955,27.2212,29.1893

18.3250,30.0592,29.8781,29.9120,29.9830,30.1673,25.9918,29.0992,28.4821,29.9999,27.2370,29.1966

19.3250,30.0670,29.8521,29.9367,30.0049,30.1558,25.9685,29.1169,28.4716,30.0033,27.2200,29.1967

20.3250,30.0695,29.8642,29.9380,29.9977,30.1632,25.9799,29.1081,28.4736,30.0065,27.2268,29.1993

21.3250,30.0869,29.8667,29.9485,30.0346,30.1874,25.9553,29.1071,28.4378,30.0248,27.1965,29.2030

22.3260,30.0852,29.8596,29.9503,30.0293,30.1896,25.9701,29.1285,28.4460,30.0228,27.2080,29.2073

23.3250,30.0911,29.8689,29.9686,30.0241,30.1915,25.9643,29.1057,28.4764,30.0288,27.2203,29.2113

24.3250,30.1063,29.8809,29.9806,30.0271,30.2100,25.9479,29.1195,28.4685,30.0410,27.2082,29.2176

25.3250,30.1030,29.8802,29.9776,30.0453,30.2009,25.9493,29.1148,28.4741,30.0414,27.2117,29.2181

26.3250,30.0957,29.8845,29.9673,30.0392,30.2000,25.9642,29.1071,28.4598,30.0373,27.2120,29.2147

27.3250,30.1090,29.8917,29.9787,30.0576,30.2264,25.9563,29.1190,28.4661,30.0527,27.2112,29.2256

28.3250,30.1096,29.9013,29.9916,30.0386,30.1895,25.9668,29.1087,28.4600,30.0461,27.2134,29.2208

29.3250,30.1365,29.9161,29.9833,30.0731,30.2203,25.9622,29.0862,28.4503,30.0659,27.2062,29.2285

30.3250,30.1367,29.9277,29.9936,30.0585,30.2272,25.9506,29.0818,28.4562,30.0687,27.2034,29.2290

31.3250,30.1258,29.9180,29.9711,30.0727,30.2292,25.9505,29.0840,28.4579,30.0633,27.2042,29.2261

