Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9200,0.3536,-0.0788,0.2303,1.8364,1.7738,10.9112,0.1677,0.7138,10.9112,2.1706

2.3010,0.1067,-0.2022,0.1068,1.8364,1.8355,10.9729,0.2912,0.6624,10.9729,2.1353

3.3010,0.1067,0.0447,0.4155,1.4660,1.7738,11.2816,0.2294,0.6727,11.2816,2.1883

4.3000,0.0450,0.2299,0.1068,1.2191,2.2060,10.9112,0.5381,0.7242,10.9112,2.1794

5.3010,0.1067,-0.3257,0.5390,1.5895,1.7738,11.0964,0.4147,0.6830,11.0964,2.1706

6.3010,0.1067,0.3534,0.1686,1.9599,1.8355,11.2199,0.1060,0.7550,11.2199,2.2500

7.3000,0.0450,0.1065,-0.3254,2.0216,1.8355,11.6520,0.5999,0.7138,11.6520,2.2764

8.3000,0.1067,-0.0788,1.2799,1.9599,1.7121,11.1581,0.3529,0.8888,11.1581,2.3558

9.3000,0.0450,0.0447,0.1686,1.8981,1.7738,11.0347,0.2294,0.6933,11.0347,2.1706

10.3000,0.2302,-0.1405,-0.2636,1.7129,1.8355,10.7877,0.6616,0.6727,10.7877,2.1177

11.3000,-0.0168,-0.4492,-0.3254,1.9599,1.7121,11.2816,0.6616,0.5904,11.2816,2.1177

12.3000,0.2302,-0.0170,0.3538,1.9599,1.7121,10.9112,0.2912,0.7550,10.9112,2.2059

13.3000,-0.2019,-0.0170,0.0451,2.1451,1.7738,11.0964,0.7234,0.7447,11.0964,2.2235

14.3000,0.4153,-0.5109,-0.2019,1.8364,1.8973,11.2199,0.3529,0.6315,11.2199,2.1441

15.3000,0.1684,-0.0788,-0.2019,1.8364,1.7121,11.2816,0.4147,0.6418,11.2816,2.1618

16.3000,0.1684,-0.0788,0.1068,1.8981,2.1443,11.0964,0.3529,0.7653,11.0964,2.2412

17.3000,0.1684,0.1065,-0.0784,2.0834,1.8355,11.0347,0.4147,0.7550,11.0347,2.2235

18.3000,-0.1402,0.3534,-0.3254,1.7747,1.9590,11.3433,0.6616,0.7139,11.3433,2.2324

19.3010,-0.2019,-0.1405,0.1068,1.8981,1.8355,11.0347,0.8468,0.7242,11.0347,2.1971

20.3000,0.2302,-0.0788,0.1686,1.9599,1.7738,10.8495,0.2912,0.7241,10.8495,2.1706

21.3000,0.7240,0.0447,-0.1401,1.6512,1.8355,11.3433,-0.0175,0.6830,11.3433,2.2059

22.3000,-0.1402,0.1682,-0.9428,1.7129,2.0825,11.0964,0.6616,0.5904,11.0964,2.0912

23.3010,-1.1279,0.4151,0.1068,1.7129,1.7738,10.9729,0.5381,0.5698,10.9729,2.0560

24.3000,-0.5723,-0.2022,0.1068,1.6512,1.8355,11.3433,0.6616,0.5801,11.3433,2.1177

25.3000,-0.2019,0.7238,0.0451,1.6512,1.7738,11.1581,0.5999,0.7653,11.1581,2.2500

26.3000,-0.0168,-0.2022,-0.4489,1.8981,1.7121,11.0347,0.6616,0.6007,11.0347,2.0912

27.3010,-0.1402,-0.1405,0.3538,1.5895,1.7121,10.9729,0.4147,0.6315,10.9729,2.1089

28.3000,0.0450,0.2299,-1.0663,1.4660,2.3295,11.2816,0.4147,0.5698,11.2816,2.1001

29.3000,0.2919,0.0447,-0.5106,2.7007,2.8852,11.4668,0.3529,0.9608,11.4668,2.4617

30.3000,-0.2019,0.1065,-0.2636,1.8981,1.4651,11.3433,0.6616,0.6110,11.3433,2.1442

31.3010,0.1684,0.2299,-0.2636,1.8981,1.7738,11.6520,0.5999,0.7344,11.6520,2.2941

32.3000,-0.2019,0.1065,-0.2636,1.5895,1.4651,11.1581,0.4764,0.5286,11.1581,2.0471

33.3000,0.1067,0.1682,0.2920,1.4660,1.8355,11.2816,0.3529,0.7036,11.2816,2.2147

34.3000,-0.8192,0.4769,-0.2636,1.6512,1.4651,11.1581,0.4764,0.4978,11.1581,2.0207

35.3000,0.2302,0.1065,-0.1401,1.5895,1.6503,11.4668,0.1060,0.5904,11.4668,2.1441

36.3000,0.2302,0.1682,0.4773,1.7747,1.5886,11.3433,0.4147,0.7756,11.3433,2.2853

37.3000,0.4153,0.2299,-0.2636,1.6512,1.5886,11.2199,0.4764,0.6830,11.2199,2.1882

38.3000,0.1067,-0.2640,-0.1401,1.4660,1.8355,11.2199,0.4147,0.5698,11.2199,2.0912

39.3000,0.1684,-0.3257,-0.2636,1.9599,1.7738,11.2199,-0.4497,0.4772,11.2199,2.0118

40.3010,-0.0785,0.0447,-0.2019,1.9599,1.7738,11.7138,0.7234,0.7036,11.7138,2.2764

41.3000,-0.0168,0.6621,-0.0167,1.7747,1.7121,11.0347,0.4764,0.7653,11.0347,2.2323

42.3000,0.3536,-0.0788,-0.2636,1.8364,1.7121,10.7260,0.2912,0.6418,10.7260,2.0824

43.3010,0.1067,0.0447,0.0451,2.1451,1.7738,10.9729,0.2912,0.7344,10.9729,2.1971

44.3000,0.5388,0.0447,-0.4489,1.7747,1.7738,11.3433,0.5381,0.7035,11.3433,2.2235

45.3000,0.2919,0.0447,0.1068,1.7129,1.6503,11.2816,0.0442,0.6418,11.2816,2.1618

46.3000,0.1067,0.4151,-0.1401,1.7129,2.2677,11.1581,0.4764,0.8065,11.1581,2.2853

