Elapsed Time (s), Rod voltage (V)
1.9200,NaN

2.3010,0.0015

3.3010,0.0015

4.3000,0.0015

5.3010,0.0015

6.3010,0.0015

7.3000,0.0015

8.3000,0.0015

9.3000,0.0015

10.3000,0.0015

11.3000,0.0015

12.3000,0.0015

13.3000,0.0015

14.3000,0.0015

15.3000,0.0015

16.3000,0.0015

17.3000,0.0016

18.3000,0.0016

19.3010,0.0015

20.3000,0.0015

21.3000,0.0015

22.3000,0.0016

23.3010,0.0016

24.3000,0.0016

25.3000,0.0015

26.3000,0.0015

27.3010,0.0016

28.3000,0.0015

29.3000,0.0015

30.3000,0.0015

31.3010,0.0016

32.3000,0.0015

33.3000,0.0015

34.3000,0.0015

35.3000,0.0015

36.3000,0.0015

37.3000,0.0015

38.3000,0.0015

39.3000,0.0015

40.3010,0.0015

41.3000,0.0015

42.3000,0.0015

43.3010,0.0015

44.3000,0.0016

45.3000,0.0015

46.3000,0.0015

47.3000,0.0015

48.3000,0.0016

49.3010,0.0016

50.3000,0.0015

51.3000,0.0016

52.3000,0.0015

53.3000,0.0015

54.3000,0.0016

55.3000,0.0016

56.3010,0.0015

57.3000,0.0015

58.3000,0.0015

59.3000,0.0015

60.3000,0.0015

61.3010,0.0015

62.3000,0.0015

63.3010,0.0015

64.3000,0.0015

65.3000,0.0015

66.3000,0.0015

67.3000,0.0015

68.3000,0.0015

69.3000,0.0015

70.3010,0.0015

71.3000,0.0015

72.3000,0.0015

73.3000,0.0015

74.3000,0.0015

75.3000,0.0015

76.3000,0.0015

77.3010,0.0015

78.3000,0.0015

79.3000,0.0015

80.3000,0.0015

81.3000,0.0015

82.3000,0.0015

83.3000,0.0015

84.3000,0.0016

85.3000,0.0015

86.3000,0.0015

87.3000,0.0015

88.3000,0.0015

89.3000,0.0015

90.3000,0.0015

91.3000,0.0015

92.3000,0.0015

93.3000,0.0015

94.3000,0.0015

95.3000,0.0015

96.3000,0.0015

97.3000,0.0015

98.3010,0.0015

99.3000,0.0016

100.3000,0.0015

101.3000,0.0015

102.3010,0.0015

103.3000,0.0015

104.3010,0.0015

105.3010,0.0015

106.3000,0.0015

107.3000,0.0015

108.3000,0.0015

109.3000,0.0015

110.3000,0.0015

111.3000,0.0015

112.3000,0.0015

113.3000,0.0015

114.3000,0.0015

115.3000,0.0015

116.3000,0.0015

117.3000,0.0015

118.3000,0.0015

119.3000,0.0016

120.3000,0.0016

121.3010,0.0016

122.3000,0.0015

123.3000,0.0015

124.3000,0.0015

125.3000,0.0015

126.3000,0.0016

127.3010,0.0016

128.3000,0.0016

129.3000,0.0016

130.3000,0.0016

131.3000,0.0015

132.3000,0.0015

133.3000,0.0016

134.3010,0.0015

135.3000,0.0015

136.3000,0.0015

137.3010,0.0015

138.3000,0.0015

139.3010,0.0015

140.3010,0.0015

141.3010,0.0016

142.3010,0.0015

143.3000,0.0015

144.3010,0.0015

145.3000,0.0016

146.3000,0.0015

147.3000,0.0015

148.3000,0.0015

149.3010,0.0015

150.3000,0.0015

151.3000,0.0015

152.3000,0.0015

153.3000,0.0015

154.3000,0.0015

155.3000,0.0015

156.3010,0.0015

157.3000,0.0015

158.3000,0.0015

159.3020,0.0015

160.3000,0.0015

161.3000,0.0015

162.3000,0.0015

163.3010,0.0015

164.3000,0.0015

165.3000,0.0015

166.3010,0.0015

167.3000,0.0015

168.3000,0.0015

169.3010,0.0015

170.3010,0.0015

171.3010,0.0015

172.3010,0.0015

173.3010,0.0016

174.3000,0.0015

175.3000,0.0015

176.3000,0.0016

177.3000,0.0016

178.3000,0.0016

179.3000,0.0016

180.3000,0.0015

181.3000,0.0015

182.3000,0.0015

183.3000,0.0016

184.3000,0.0016

185.3000,0.0016

186.3000,0.0016

187.3000,0.0016

188.3000,0.0015

189.3000,0.0016

190.3000,0.0016

191.3000,0.0015

192.3000,0.0015

193.3000,0.0015

194.3000,0.0016

195.3000,0.0015

196.3000,0.0016

197.3000,0.0015

198.3000,0.0015

199.3000,0.0015

200.3000,0.0015

201.3000,0.0015

202.3000,0.0015

203.3000,0.0015

204.3000,0.0015

205.3000,0.0015

206.3000,0.0015

207.3000,0.0015

208.3000,0.0015

209.3000,0.0015

210.3000,0.0015

211.3010,0.0015

212.3000,0.0015

213.3000,0.0015

214.3000,0.0015

215.3000,0.0015

216.3000,0.0015

217.3000,0.0015

218.3000,0.0015

219.3000,0.0015

220.3010,0.0015

221.3010,0.0015

222.3000,0.0015

223.3000,0.0015

224.3000,0.0015

225.3000,0.0015

226.3000,0.0015

227.3000,0.0015

228.3000,0.0015

229.3000,0.0015

230.3010,0.0015

231.3010,0.0015

232.3000,0.0015

233.3000,0.0015

234.3010,0.0015

235.3000,0.0015

236.3000,0.0015

237.3000,0.0015

238.3000,0.0015

239.3000,0.0015

240.3000,0.0015

241.3010,0.0015

242.3000,0.0015

243.3000,0.0015

244.3010,0.0015

245.3000,0.0015

246.3010,0.0015

247.3000,0.0015

248.3000,0.0015

249.3010,0.0015

250.3020,0.0015

251.3000,0.0015

252.3000,0.0015

253.3010,0.0015

254.3000,0.0015

255.3000,0.0015

256.3000,0.0015

257.3010,0.0015

258.3000,0.0015

259.3010,0.0015

260.3000,0.0015

261.3000,0.0015

262.3000,0.0015

263.3000,0.0015

264.3000,0.0016

265.3000,0.0015

266.3000,0.0015

267.3000,0.0015

268.3000,0.0015

269.3000,0.0015

270.3000,0.0016

