Elapsed Time (s), Rod voltage (V)
1.9250,NaN

2.7620,0.0016

3.7630,0.0016

4.7620,0.0016

5.7620,0.0017

6.7620,0.0017

7.7620,0.0017

8.7620,0.0016

9.7630,0.0016

10.7620,0.0016

11.7620,0.0016

12.7620,0.0016

13.7620,0.0016

14.7620,0.0016

15.7620,0.0016

16.7620,0.0017

17.7630,0.0016

18.7620,0.0016

19.7620,0.0016

20.7620,0.0016

21.7620,0.0016

22.7620,0.0016

23.7620,0.0016

24.7620,0.0016

25.7620,0.0016

26.7620,0.0016

27.7620,0.0016

28.7620,0.0016

29.7630,0.0016

30.7630,0.0016

31.7630,0.0016

32.7620,0.0016

33.7620,0.0016

34.7630,0.0016

35.7620,0.0017

36.7620,0.0016

37.7620,0.0016

38.7620,0.0017

39.7630,0.0016

40.7630,0.0017

41.7620,0.0017

42.7620,0.0017

43.7620,0.0016

44.7620,0.0016

45.7630,0.0016

46.7620,0.0016

47.7630,0.0017

48.7620,0.0016

49.7620,0.0016

50.7630,0.0016

51.7620,0.0017

52.7630,0.0017

53.7620,0.0017

54.7620,0.0017

55.7620,0.0016

56.7620,0.0016

57.7630,0.0016

58.7620,0.0016

59.7620,0.0016

60.7620,0.0017

61.7620,0.0016

62.7620,0.0016

63.7620,0.0017

64.7620,0.0016

65.7630,0.0016

66.7620,0.0016

67.7620,0.0016

68.7620,0.0016

69.7620,0.0016

70.7630,0.0016

71.7620,0.0016

72.7630,0.0017

73.7620,0.0016

74.7620,0.0016

75.7620,0.0017

76.7620,0.0017

77.7620,0.0017

78.7620,0.0017

79.7620,0.0017

