Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
0.8830,0.0839,0.2299,2.4529,2.9239,2.3912,-0.2013,1.3776,1.5766,-0.2013,1.3226

1.2360,-0.1733,-0.0170,2.5147,2.6666,2.0208,-0.2630,1.8921,1.4840,-0.2630,1.2344

1.9210,-1.4593,0.4151,2.3295,2.1522,2.3912,0.1692,0.6059,1.0724,0.1692,0.9434

2.9200,-0.1733,-0.2022,2.3912,2.4094,2.2060,0.1692,2.1494,1.4634,0.1692,1.2785

3.9210,-0.1733,0.4151,2.0825,2.4094,2.3295,0.0457,1.3776,1.4068,0.0457,1.2124

4.9200,-0.9449,0.2299,2.3295,2.6666,2.2677,-0.3247,0.6059,1.1925,-0.3247,0.9757

5.9200,-0.1733,0.1065,2.5147,1.8950,2.0825,-0.0160,1.6349,1.3434,-0.0160,1.1492

6.9200,-0.1733,0.1065,2.3912,2.6666,2.3912,-0.7569,0.3486,1.2885,-0.7569,0.9963

7.9200,-1.7165,0.7238,2.4529,3.4383,2.2677,-0.1395,1.8921,1.5097,-0.1395,1.2741

8.9210,-0.1733,-0.0788,2.5147,3.4383,2.2677,-0.0778,0.8631,1.4720,-0.0778,1.2506

9.9200,-0.6877,0.2299,2.4529,2.6666,2.1443,-0.0160,1.6349,1.4068,-0.0160,1.2036

10.9210,0.0839,0.2917,1.7121,2.9239,2.1443,-0.2630,1.6349,1.4651,-0.2630,1.2182

11.9200,0.3411,0.1682,2.4529,2.6666,2.5147,-0.0778,1.8921,1.6726,-0.0778,1.4226

12.9210,-0.1733,-0.0788,2.1442,-0.4201,1.8355,0.1692,1.8921,0.8666,0.1692,0.7670

13.9200,2.6559,0.2917,2.2060,2.9239,2.3295,-0.0778,0.3486,1.7926,-0.0778,1.5254

14.9200,-0.1733,0.0447,2.5147,3.6956,2.2677,-0.2013,0.8631,1.5354,-0.2013,1.2873

15.9200,0.3411,0.2299,2.5764,1.8950,2.3295,-0.1395,1.1204,1.4154,-0.1395,1.1932

16.9200,-0.1733,0.2917,2.3295,2.6666,2.3912,-0.2013,1.1204,1.4377,-0.2013,1.2035

17.9200,-0.9449,0.1065,2.3912,3.4383,2.2060,-0.3247,1.8921,1.5149,-0.3247,1.2521

18.9220,0.0839,0.1682,2.5147,2.1522,2.1443,-0.2013,1.3776,1.4068,-0.2013,1.1771

19.9200,0.3411,0.1065,1.7738,1.8950,2.6382,-0.0160,1.1204,1.3125,-0.0160,1.1227

20.9200,-0.9449,0.2299,2.6999,3.1811,2.3295,0.0457,0.8631,1.3931,0.0457,1.2006

21.9200,-0.1733,-0.0170,2.4529,2.4094,2.2060,-0.0778,0.6059,1.2473,-0.0778,1.0580

22.9210,-0.1733,-0.0170,3.0086,1.3805,2.3912,-0.0160,1.6349,1.3708,-0.0160,1.1727

23.9200,-0.1733,-0.0170,2.6382,1.6377,2.2677,-0.1395,1.6349,1.3314,-0.1395,1.1212

24.9200,0.5983,0.1065,2.2677,3.1811,2.5147,-0.1395,1.3776,1.6743,-0.1395,1.4152

25.9200,-0.6877,-0.2022,2.6382,2.1522,2.2060,-0.0778,1.6349,1.2902,-0.0778,1.0948

26.9210,0.0839,0.0447,2.3295,3.9528,2.3295,-0.2630,2.6639,1.9007,-0.2630,1.5916

27.9200,0.3411,0.1682,2.4529,1.6377,2.4530,-0.0778,0.6059,1.2765,-0.0778,1.0830

28.9200,-0.4305,-0.0170,2.4529,2.6666,2.0825,-0.2013,1.8921,1.4411,-0.2013,1.2065

29.9210,-0.1733,0.1065,2.5147,2.1522,2.1443,-0.0778,1.8921,1.4394,-0.0778,1.2227

30.9200,0.0839,-0.0170,2.3912,3.1811,2.2677,-0.1395,1.8921,1.6332,-0.1395,1.3799

31.9200,-3.7741,0.0447,4.3669,7.2968,-0.0785,-0.0778,4.9792,2.1392,-0.0778,1.8225

