Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
0.8830,0.2359,0.0399

1.2360,0.2498,0.0553

1.9210,0.2359,0.0399

2.9200,0.2220,0.0244

3.9210,0.2359,0.0399

4.9200,0.2498,0.0553

5.9200,0.2266,0.0296

6.9200,0.2451,0.0501

7.9200,0.2359,0.0399

8.9210,0.2405,0.0450

9.9200,0.2405,0.0450

10.9210,0.2359,0.0399

11.9200,0.2868,0.0965

12.9210,0.2220,0.0244

13.9200,0.2451,0.0501

14.9200,0.2359,0.0399

15.9200,0.2266,0.0296

16.9200,0.2405,0.0450

17.9200,0.2498,0.0553

18.9220,0.2266,0.0296

19.9200,0.2220,0.0244

20.9200,0.2312,0.0347

21.9200,0.2683,0.0759

22.9210,0.2035,0.0038

23.9200,0.2683,0.0759

24.9200,0.2498,0.0553

25.9200,0.2405,0.0450

26.9210,0.2544,0.0604

27.9200,0.2359,0.0399

28.9200,0.2498,0.0553

29.9210,0.2359,0.0399

30.9200,0.2637,0.0707

31.9200,0.2359,0.0399

32.9210,0.2359,0.0399

33.9210,0.2405,0.0450

34.9200,0.2405,0.0450

35.9220,0.2405,0.0450

36.9200,0.2359,0.0399

37.9200,0.2451,0.0501

38.9200,0.2359,0.0399

39.9200,0.2868,0.0965

40.9210,0.2312,0.0347

41.9200,0.2451,0.0501

42.9200,0.2405,0.0450

43.9200,0.2405,0.0450

44.9210,0.2451,0.0501

45.9210,0.2266,0.0296

46.9200,0.2359,0.0399

47.9200,0.2035,0.0038

48.9210,0.2359,0.0399

49.9200,0.2359,0.0399

50.9200,0.2405,0.0450

51.9200,0.2359,0.0399

52.9200,0.2359,0.0399

53.9200,0.2405,0.0450

54.9200,0.2405,0.0450

55.9210,0.2359,0.0399

56.9200,0.2312,0.0347

57.9200,0.2451,0.0501

58.9200,0.2498,0.0553

59.9210,0.2405,0.0450

60.9200,0.2498,0.0553

61.9200,0.2498,0.0553

62.9210,0.2359,0.0399

63.9210,0.2405,0.0450

64.9210,0.2451,0.0501

65.9200,0.2312,0.0347

66.9200,0.2498,0.0553

67.9200,0.2359,0.0399

68.9200,0.2266,0.0296

69.9200,0.2451,0.0501

70.9210,0.2173,0.0193

71.9220,0.2266,0.0296

72.9200,0.2498,0.0553

73.9200,0.2590,0.0656

74.9200,0.2405,0.0450

75.9200,0.2405,0.0450

76.9200,0.2498,0.0553

77.9200,0.2359,0.0399

78.9200,0.2405,0.0450

79.9200,0.2359,0.0399

80.9200,0.2359,0.0399

81.9200,0.2220,0.0244

82.9200,0.2266,0.0296

83.9210,0.2359,0.0399

84.9200,0.2405,0.0450

85.9200,0.2127,0.0141

86.9210,0.2544,0.0604

87.9200,0.2729,0.0810

88.9200,0.2312,0.0347

89.9200,0.2405,0.0450

90.9200,0.2312,0.0347

91.9200,0.2359,0.0399

92.9200,0.2359,0.0399

93.9200,0.2359,0.0399

94.9200,0.2498,0.0553

95.9200,0.2359,0.0399

96.9200,0.2544,0.0604

97.9200,0.2498,0.0553

98.9200,0.2312,0.0347

99.9200,0.2775,0.0862

100.9200,0.2451,0.0501

101.9200,0.2405,0.0450

102.9210,0.2359,0.0399

103.9210,0.2451,0.0501

104.9200,0.2405,0.0450

105.9200,0.2405,0.0450

106.9200,0.2451,0.0501

107.9210,0.2544,0.0604

108.9200,0.2405,0.0450

109.9210,0.2405,0.0450

110.9200,0.2266,0.0296

111.9200,0.2359,0.0399

112.9200,0.2359,0.0399

113.9200,0.2498,0.0553

114.9210,0.2683,0.0759

115.9210,0.2498,0.0553

116.9200,0.2498,0.0553

117.9200,0.2590,0.0656

118.9200,0.2312,0.0347

119.9210,0.2405,0.0450

120.9200,0.2312,0.0347

121.9200,0.2405,0.0450

122.9200,0.2498,0.0553

123.9200,0.2498,0.0553

124.9200,0.2266,0.0296

125.9200,0.2405,0.0450

126.9200,0.2359,0.0399

127.9200,0.2637,0.0707

128.9210,0.2544,0.0604

129.9200,0.2359,0.0399

130.9210,0.2266,0.0296

131.9200,0.2405,0.0450

132.9200,0.2405,0.0450

133.9200,0.2451,0.0501

134.9210,0.2637,0.0707

135.9200,0.2359,0.0399

136.9200,0.2405,0.0450

137.9200,0.2312,0.0347

138.9200,0.2451,0.0501

139.9200,0.2498,0.0553

140.9210,0.2451,0.0501

141.9200,0.2266,0.0296

142.9210,0.2173,0.0193

143.9200,0.2405,0.0450

144.9200,0.2405,0.0450

145.9200,0.2359,0.0399

146.9210,0.2173,0.0193

147.9210,0.2405,0.0450

148.9200,0.2683,0.0759

149.9200,0.2451,0.0501

150.9200,0.2312,0.0347

151.9200,0.2359,0.0399

152.9210,0.2405,0.0450

153.9200,0.2729,0.0810

154.9210,0.2451,0.0501

155.9200,0.2451,0.0501

156.9200,0.2451,0.0501

157.9200,0.2359,0.0399

158.9200,0.1988,-0.0013

159.9200,0.2961,0.1067

160.9200,0.2498,0.0553

161.9210,0.2451,0.0501

162.9200,0.2405,0.0450

163.9200,0.2451,0.0501

164.9200,0.2451,0.0501

165.9200,0.2359,0.0399

166.9200,0.2405,0.0450

167.9200,0.2451,0.0501

168.9200,0.2451,0.0501

169.9200,0.2359,0.0399

170.9200,0.2359,0.0399

171.9200,0.2405,0.0450

172.9200,0.2359,0.0399

173.9200,0.2312,0.0347

174.9210,0.2451,0.0501

175.9210,0.2359,0.0399

176.9200,0.2544,0.0604

177.9200,0.2544,0.0604

178.9200,0.2405,0.0450

179.9200,0.2405,0.0450

180.9200,0.2405,0.0450

181.9210,0.2312,0.0347

182.9200,0.2451,0.0501

183.9200,0.1988,-0.0013

184.9200,0.2312,0.0347

185.9200,0.2405,0.0450

186.9220,0.2405,0.0450

187.9200,0.2451,0.0501

188.9210,0.2312,0.0347

189.9200,0.2359,0.0399

190.9200,0.2405,0.0450

191.9200,0.2405,0.0450

192.9210,0.1988,-0.0013

193.9210,0.2359,0.0399

194.9200,0.2359,0.0399

195.9210,0.2451,0.0501

196.9200,0.2266,0.0296

197.9200,0.2220,0.0244

198.9200,0.2359,0.0399

199.9200,0.2220,0.0244

200.9210,0.2498,0.0553

201.9200,0.2405,0.0450

202.9200,0.2359,0.0399

203.9210,0.2359,0.0399

204.9210,0.2405,0.0450

205.9200,0.2544,0.0604

206.9200,0.2359,0.0399

207.9200,0.2451,0.0501

208.9210,0.2266,0.0296

209.9200,0.2498,0.0553

210.9200,0.2868,0.0965

211.9210,0.2405,0.0450

212.9200,0.2498,0.0553

213.9210,0.2405,0.0450

214.9210,0.2451,0.0501

215.9200,0.2590,0.0656

216.9210,0.2451,0.0501

217.9210,0.2359,0.0399

218.9200,0.2590,0.0656

219.9200,0.2498,0.0553

220.9200,0.2312,0.0347

221.9200,0.2451,0.0501

222.9200,0.2127,0.0141

223.9200,0.2359,0.0399

224.9210,0.2312,0.0347

225.9200,0.2359,0.0399

226.9210,0.2637,0.0707

227.9200,0.2498,0.0553

228.9200,0.2359,0.0399

229.9200,0.2405,0.0450

230.9200,0.2683,0.0759

231.9200,0.2590,0.0656

232.9200,0.2266,0.0296

233.9200,0.2451,0.0501

234.9200,0.2220,0.0244

235.9200,0.2498,0.0553

236.9200,0.2451,0.0501

237.9200,0.2498,0.0553

238.9200,0.2590,0.0656

239.9200,0.2312,0.0347

240.9200,0.2544,0.0604

241.9210,0.2544,0.0604

242.9200,0.2220,0.0244

243.9200,0.2312,0.0347

244.9200,0.2359,0.0399

245.9200,0.2035,0.0038

246.9200,0.2544,0.0604

247.9210,0.2451,0.0501

248.9200,0.2405,0.0450

249.9200,0.2590,0.0656

250.9200,0.2498,0.0553

251.9200,0.2266,0.0296

252.9200,0.2359,0.0399

253.9200,0.2312,0.0347

254.9200,0.2405,0.0450

255.9200,0.2544,0.0604

256.9200,0.2359,0.0399

257.9210,0.2451,0.0501

258.9200,0.2359,0.0399

259.9210,0.2405,0.0450

260.9210,0.2544,0.0604

261.9210,0.2266,0.0296

262.9200,0.2220,0.0244

263.9210,0.2498,0.0553

264.9200,0.2312,0.0347

265.9200,0.2590,0.0656

266.9200,0.2266,0.0296

267.9200,0.2451,0.0501

268.9200,0.2405,0.0450

269.9210,0.2173,0.0193

270.9200,0.2127,0.0141

271.9200,0.2405,0.0450

272.9200,0.2451,0.0501

273.9200,0.1942,-0.0065

274.9200,0.2359,0.0399

275.9210,0.2312,0.0347

276.9200,0.2405,0.0450

277.9200,0.2683,0.0759

278.9200,0.2405,0.0450

279.9210,0.2081,0.0090

280.9210,0.2081,0.0090

281.9200,0.2637,0.0707

282.9200,0.2405,0.0450

283.9200,0.2451,0.0501

284.9200,0.2266,0.0296

285.9200,0.2729,0.0810

286.9200,0.2451,0.0501

287.9210,0.2498,0.0553

288.9200,0.2359,0.0399

289.9200,0.2312,0.0347

290.9200,0.2498,0.0553

291.9200,0.2405,0.0450

292.9200,0.2359,0.0399

293.9200,0.2312,0.0347

294.9200,0.2683,0.0759

295.9200,0.2822,0.0913

296.9200,0.2266,0.0296

297.9200,0.2590,0.0656

298.9200,0.2451,0.0501

299.9200,0.2451,0.0501

300.9200,0.2498,0.0553

301.9200,0.2498,0.0553

302.9200,0.2405,0.0450

303.9200,0.2312,0.0347

304.9200,0.2035,0.0038

305.9200,0.2312,0.0347

306.9200,0.2359,0.0399

