Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
0.8830,24.1419,24.1505,23.3844,23.4501,23.1019,23.7059,23.5976,23.7726,23.6377,23.7392,23.6631

1.2360,24.1497,24.1490,23.3786,23.4396,23.1018,23.6972,23.5970,23.8112,23.6359,23.7542,23.6655

1.9210,24.1405,24.1583,23.3822,23.4660,23.1140,23.6998,23.5967,23.7854,23.6430,23.7426,23.6679

2.9200,24.1443,24.1426,23.3864,23.4361,23.1030,23.7164,23.6010,23.7949,23.6356,23.7557,23.6656

3.9210,24.1474,24.1393,23.3874,23.4456,23.1087,23.6915,23.6083,23.7880,23.6395,23.7398,23.6645

4.9200,24.1572,24.1636,23.3847,23.4434,23.1122,23.7231,23.5741,23.8025,23.6392,23.7628,23.6701

5.9200,24.1653,24.1373,23.3825,23.4549,23.0892,23.7128,23.6021,23.8026,23.6385,23.7577,23.6683

6.9200,24.1346,24.1560,23.3932,23.4561,23.0890,23.7175,23.6045,23.7875,23.6389,23.7525,23.6673

7.9200,24.1519,24.1340,23.3854,23.4554,23.1086,23.6923,23.6010,23.7897,23.6394,23.7410,23.6648

8.9210,24.1544,24.1670,23.3933,23.4345,23.0990,23.7217,23.6030,23.7917,23.6418,23.7567,23.6706

9.9200,24.1649,24.1382,23.3958,23.4658,23.1114,23.7252,23.6145,23.8155,23.6484,23.7703,23.6789

10.9210,24.1433,24.1484,23.3894,23.4504,23.1320,23.7286,23.5901,23.7934,23.6423,23.7610,23.6719

11.9200,24.1692,24.1670,23.4080,23.4600,23.0877,23.7262,23.6041,23.7957,23.6493,23.7609,23.6772

12.9210,24.1384,24.1524,23.3910,23.4520,23.1081,23.7076,23.5856,23.7918,23.6379,23.7497,23.6659

13.9200,24.1650,24.1504,23.3891,23.4789,23.1061,23.7111,23.5971,23.8014,23.6478,23.7563,23.6749

14.9200,24.1623,24.1376,23.3838,23.4453,23.1330,23.7093,23.6014,23.7968,23.6439,23.7530,23.6712

15.9200,24.1603,24.1343,23.3824,23.4439,23.1056,23.7163,23.6090,23.8081,23.6393,23.7622,23.6700

16.9200,24.1620,24.1709,23.3982,23.4417,23.1219,23.7123,23.5978,23.7979,23.6487,23.7551,23.6753

17.9200,24.1542,24.1634,23.3836,23.4508,23.1168,23.7282,23.5934,23.8001,23.6437,23.7642,23.6738

18.9220,24.1586,24.1475,23.4046,23.4547,23.1056,23.7245,23.5973,23.8111,23.6447,23.7678,23.6755

19.9200,24.1745,24.1481,23.3919,23.4596,23.1161,23.7385,23.5952,23.7877,23.6476,23.7631,23.6765

20.9200,24.1450,24.1486,23.3853,23.4558,23.1133,23.7119,23.6003,23.8159,23.6414,23.7639,23.6720

21.9200,24.1535,24.1444,23.4010,23.4677,23.1019,23.7161,23.6102,23.7970,23.6464,23.7565,23.6740

22.9210,24.1607,24.1510,23.3920,23.4577,23.1091,23.6907,23.5980,23.7999,23.6447,23.7453,23.6699

23.9200,24.1684,24.1442,23.4117,23.4519,23.1079,23.7258,23.5849,23.7778,23.6448,23.7518,23.6716

24.9200,24.1713,24.1539,23.4034,23.4724,23.1285,23.7141,23.6029,23.8148,23.6554,23.7645,23.6827

25.9200,24.1695,24.1677,23.4102,23.4589,23.0917,23.7189,23.5893,23.8045,23.6479,23.7617,23.6763

26.9210,24.1854,24.1405,23.4066,23.4804,23.0971,23.7528,23.6000,23.7991,23.6517,23.7760,23.6827

27.9200,24.1587,24.1549,23.3831,23.4592,23.1167,23.7241,23.5955,23.7970,23.6447,23.7606,23.6737

28.9200,24.1589,24.1563,23.3930,23.4791,23.1167,23.7296,23.6071,23.8024,23.6519,23.7660,23.6804

29.9210,24.1593,24.1668,23.3907,23.4631,23.1177,23.7181,23.6008,23.8061,23.6497,23.7621,23.6778

30.9200,24.1542,24.1562,23.3735,23.4610,23.0996,23.7163,23.6113,23.8024,23.6426,23.7594,23.6718

31.9200,24.1603,24.0765,23.3855,23.4607,23.2114,23.6960,23.6066,23.7906,23.6502,23.7433,23.6735

32.9210,24.1381,23.4092,23.4205,23.4475,23.6064,23.7153,23.6534,23.8151,23.6125,23.7652,23.6507

33.9210,23.8664,23.3632,23.4328,23.5113,23.8055,23.7070,23.6800,23.8063,23.6099,23.7567,23.6466

34.9200,23.7358,23.4204,23.8720,23.7217,23.6909,23.7173,23.7060,23.7982,23.6911,23.7577,23.7078

35.9220,23.7177,23.7637,23.8053,23.7372,23.6426,23.7097,23.7385,23.8066,23.7342,23.7581,23.7402

36.9200,23.8215,23.6877,23.6290,23.6910,23.6560,23.7240,23.7491,23.7865,23.7057,23.7553,23.7181

37.9200,23.8383,23.5843,23.5664,23.6690,23.7612,23.7323,23.7782,23.7957,23.6996,23.7640,23.7157

38.9200,23.7793,23.5045,23.6842,23.6975,23.7845,23.7221,23.7770,23.7883,23.7045,23.7552,23.7172

39.9200,23.7515,23.6016,23.7869,23.7373,23.7439,23.7274,23.7766,23.7865,23.7330,23.7569,23.7390

40.9210,23.7467,23.6804,23.7031,23.7201,23.7177,23.7268,23.7897,23.7859,23.7263,23.7564,23.7338

41.9200,23.8017,23.6417,23.6563,23.7126,23.7462,23.7222,23.8012,23.8017,23.7266,23.7619,23.7354

42.9200,23.7673,23.6122,23.6789,23.6851,23.7820,23.7120,23.7975,23.7975,23.7205,23.7547,23.7291

43.9200,23.8040,23.6061,23.7182,23.7423,23.7698,23.7265,23.7879,23.7960,23.7381,23.7612,23.7439

44.9210,23.7735,23.6548,23.7286,23.7442,23.7763,23.7187,23.8147,23.7806,23.7487,23.7496,23.7489

45.9210,23.7707,23.6642,23.7210,23.7630,23.7749,23.7087,23.8189,23.7995,23.7521,23.7541,23.7526

46.9200,23.7817,23.6527,23.7237,23.7355,23.7771,23.7183,23.8096,23.7931,23.7467,23.7557,23.7490

47.9200,23.7896,23.6455,23.7377,23.7500,23.8129,23.7286,23.8085,23.7971,23.7573,23.7629,23.7587

48.9210,23.7959,23.6453,23.7437,23.7498,23.7910,23.7074,23.8081,23.7736,23.7556,23.7405,23.7519

49.9200,23.8014,23.6594,23.7450,23.7516,23.8036,23.7125,23.7985,23.8118,23.7599,23.7621,23.7605

50.9200,23.8163,23.6631,23.7316,23.7794,23.7907,23.7151,23.8088,23.7979,23.7650,23.7565,23.7629

51.9200,23.8241,23.6800,23.7533,23.7765,23.8006,23.7025,23.7829,23.7857,23.7696,23.7441,23.7632

52.9200,23.8115,23.6816,23.7336,23.7866,23.7961,23.7155,23.8077,23.8006,23.7695,23.7581,23.7667

53.9200,23.8094,23.6859,23.7531,23.7819,23.8221,23.7285,23.7857,23.7782,23.7730,23.7533,23.7681

54.9200,23.8056,23.6877,23.7577,23.8073,23.8305,23.7144,23.7858,23.7952,23.7791,23.7548,23.7730

55.9210,23.8242,23.6863,23.7705,23.8069,23.8452,23.7196,23.7906,23.7911,23.7873,23.7554,23.7793

56.9200,23.8158,23.6900,23.7742,23.7846,23.8210,23.7269,23.7813,23.7889,23.7778,23.7579,23.7728

57.9200,23.8092,23.6759,23.7828,23.8055,23.8395,23.7061,23.7959,23.8007,23.7848,23.7534,23.7769

58.9200,23.8498,23.6963,23.7829,23.8065,23.8236,23.7108,23.7832,23.7931,23.7904,23.7519,23.7808

59.9210,23.8206,23.7214,23.7729,23.8216,23.8637,23.7175,23.7898,23.7875,23.7983,23.7525,23.7869

60.9200,23.8543,23.6955,23.7953,23.8147,23.8312,23.7308,23.7772,23.7767,23.7947,23.7538,23.7845

61.9200,23.8319,23.7185,23.7918,23.8414,23.8565,23.7250,23.7695,23.7851,23.8016,23.7550,23.7900

62.9210,23.8262,23.7219,23.8051,23.8368,23.8689,23.7302,23.7699,23.7974,23.8048,23.7638,23.7945

63.9210,23.8467,23.7169,23.8020,23.8384,23.8796,23.7289,23.7937,23.7913,23.8129,23.7601,23.7997

64.9210,23.8359,23.7090,23.7984,23.8565,23.8579,23.6950,23.7895,23.7829,23.8079,23.7389,23.7906

65.9200,23.8729,23.7439,23.7940,23.8508,23.8810,23.7121,23.7864,23.7878,23.8215,23.7500,23.8036

66.9200,23.8619,23.7233,23.8032,23.8533,23.8642,23.7201,23.7678,23.7976,23.8123,23.7588,23.7989

67.9200,23.8639,23.7387,23.8205,23.8588,23.8654,23.7192,23.7741,23.7968,23.8202,23.7580,23.8047

68.9200,23.8750,23.7433,23.8209,23.8564,23.8790,23.7222,23.7624,23.7922,23.8228,23.7572,23.8064

69.9200,23.8546,23.7370,23.8221,23.8623,23.8670,23.7151,23.7666,23.7799,23.8183,23.7475,23.8006

70.9210,23.8699,23.7182,23.8313,23.8568,23.9074,23.7219,23.7810,23.7990,23.8274,23.7605,23.8107

71.9220,23.8747,23.7415,23.8479,23.8550,23.8876,23.7177,23.7546,23.8085,23.8269,23.7631,23.8109

72.9200,23.9029,23.7521,23.8268,23.8543,23.9068,23.7137,23.7667,23.7667,23.8349,23.7402,23.8113

73.9200,23.8969,23.7610,23.8508,23.8986,23.8929,23.7120,23.7555,23.7910,23.8426,23.7515,23.8198

74.9200,23.8849,23.7423,23.8473,23.8719,23.9054,23.7373,23.7553,23.7846,23.8345,23.7610,23.8161

75.9200,23.9058,23.7668,23.8756,23.8822,23.9191,23.7015,23.7559,23.7970,23.8509,23.7493,23.8255

76.9200,23.9056,23.7681,23.8570,23.8967,23.9137,23.7349,23.7708,23.7907,23.8520,23.7628,23.8297

77.9200,23.8868,23.7622,23.8422,23.9074,23.9429,23.7042,23.7397,23.7875,23.8469,23.7459,23.8216

78.9200,23.8901,23.7814,23.8703,23.9086,23.9294,23.7222,23.7473,23.7733,23.8545,23.7478,23.8278

79.9200,23.9091,23.7771,23.8575,23.8897,23.9426,23.6930,23.7228,23.7880,23.8498,23.7405,23.8225

80.9200,23.9125,23.7898,23.8802,23.8792,23.9175,23.7219,23.7428,23.7707,23.8537,23.7463,23.8268

81.9200,23.9211,23.7971,23.8785,23.9168,23.9447,23.7182,23.7447,23.7910,23.8671,23.7546,23.8390

82.9200,23.9319,23.7905,23.8615,23.8960,23.9584,23.7039,23.7512,23.7872,23.8649,23.7455,23.8351

83.9210,23.9139,23.8048,23.8871,23.9031,23.9580,23.7129,23.7427,23.7914,23.8682,23.7521,23.8392

84.9200,23.9364,23.8092,23.9076,23.9095,23.9478,23.7080,23.7184,23.7803,23.8715,23.7441,23.8396

85.9200,23.9357,23.8198,23.8893,23.9384,23.9588,23.7267,23.7513,23.7787,23.8822,23.7527,23.8498

86.9210,23.9247,23.8125,23.9009,23.9236,23.9572,23.7142,23.7204,23.7960,23.8732,23.7551,23.8437

