Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2490,4.1990,5.4158,7.5774,10.3835,0.0450,0.1692,6.7799,5.7334,0.1692,4.9385

1.9630,4.1990,5.2306,7.9478,9.0974,0.2302,0.1074,6.7799,5.5808,0.1074,4.7989

2.9620,3.9418,5.2306,8.0096,8.8401,0.6007,-0.0160,6.5227,5.5242,-0.0160,4.7328

3.9620,4.1990,5.2923,5.7252,10.8980,0.1067,0.1074,6.5227,5.4573,0.1074,4.6930

4.9630,4.9706,5.1071,8.1331,8.5829,0.3537,-0.0160,7.2944,5.7403,-0.0160,4.9180

5.9620,4.4562,5.2923,7.9478,8.0684,0.4155,-0.0778,6.5227,5.4505,-0.0778,4.6607

6.9630,4.4562,5.2923,8.0096,8.5829,-0.7577,-0.4482,8.5807,5.6940,-0.4482,4.8166

7.9620,3.9418,5.4775,7.9478,9.0974,0.6624,-0.0160,6.7799,5.6512,-0.0160,4.8416

8.9620,5.2278,4.9836,7.8244,8.3257,0.6007,-0.0778,7.0372,5.6666,-0.0778,4.8459

9.9630,4.4562,5.1688,8.0713,7.8112,0.4772,-0.0160,7.0372,5.5037,-0.0160,4.7151

10.9620,4.4562,5.6010,8.0713,8.5829,0.3537,-0.0160,6.7799,5.6408,-0.0160,4.8327

11.9620,5.7422,5.6010,7.9478,9.3546,0.6007,0.0457,7.2944,6.0901,0.0457,5.2266

12.9630,4.1990,5.2923,7.6391,8.0684,0.5389,0.2309,4.9792,5.1195,0.2309,4.4211

13.9620,4.7134,5.3540,7.8244,8.5829,0.2920,-0.1395,6.7799,5.5911,-0.1395,4.7724

14.9630,3.9418,5.3540,7.8861,8.5829,0.7859,-0.0160,6.7799,5.5551,-0.0160,4.7592

15.9620,4.7134,5.2923,7.8244,8.5829,0.9711,-0.1395,6.2654,5.6083,-0.1395,4.7872

16.9620,4.4562,5.4158,7.8244,8.5829,0.6624,0.0457,6.0082,5.4916,0.0457,4.7137

17.9620,4.4562,5.2923,7.8244,8.3257,0.4772,-0.0160,7.2944,5.6117,-0.0160,4.8077

18.9620,4.4562,5.0454,8.0096,8.3257,0.1685,-0.1395,6.7799,5.4642,-0.1395,4.6637

19.9620,4.4562,5.2306,8.0096,8.3257,0.2302,-0.0778,7.0372,5.5482,-0.0778,4.7445

20.9620,3.4275,5.5392,7.8244,9.0974,0.5389,-0.0778,6.7799,5.5345,-0.0778,4.7328

21.9620,3.6847,5.1688,8.5653,10.6407,0.4772,0.1074,6.5227,5.8432,0.1074,5.0238

22.9620,3.4275,5.2923,7.9478,8.5829,0.4155,0.4161,5.4937,5.1933,0.4161,4.5108

23.9620,4.1990,5.1688,7.8244,8.0684,0.4155,-0.0160,6.7799,5.4093,-0.0160,4.6343

24.9620,4.1990,5.1071,7.6391,8.8401,0.1067,-0.0778,6.7799,5.4453,-0.0778,4.6563

25.9620,4.1990,5.1688,7.7626,9.3546,0.5389,0.0457,7.0372,5.6769,0.0457,4.8724

26.9630,3.6847,5.4158,7.6391,9.6118,0.1685,0.0457,6.7799,5.5500,0.0457,4.7636

27.9620,4.1990,5.0454,7.8244,8.5829,0.1067,-0.0778,6.7799,5.4231,-0.0778,4.6372

28.9630,3.6847,5.0454,7.9478,7.8112,0.6007,-0.0778,7.0372,5.3545,-0.0778,4.5785

29.9630,4.1990,5.2306,8.0713,8.5829,0.4155,-0.2013,7.0372,5.5894,-0.2013,4.7622

30.9630,4.4562,5.1688,7.9478,8.8401,0.2302,-0.3247,6.7799,5.5705,-0.3247,4.7284

31.9630,4.7134,5.1688,8.0096,8.3257,0.6624,-0.3247,6.5227,5.5671,-0.3247,4.7254

32.9620,4.7134,5.0454,7.7626,8.8401,0.4772,-0.2013,7.0372,5.6460,-0.2013,4.8107

33.9630,3.9418,5.1688,7.8861,8.5829,0.4155,-0.2630,7.2944,5.5483,-0.2630,4.7181

34.9620,4.1990,5.1688,7.8861,8.5829,0.7242,-0.3865,6.5227,5.5140,-0.3865,4.6710

35.9630,3.9418,5.3540,7.8861,8.3257,0.2302,-0.2013,6.2654,5.3339,-0.2013,4.5432

36.9620,4.1990,5.2923,8.0096,8.8401,0.4772,-0.2013,7.0372,5.6426,-0.2013,4.8077

37.9630,4.4562,5.4158,7.8861,8.3257,0.5389,-0.0778,7.0372,5.6100,-0.0778,4.7974

38.9620,4.1990,5.2306,7.8861,8.5829,0.4772,0.0457,7.0372,5.5688,0.0457,4.7798

39.9630,3.6847,5.4158,8.0096,8.3257,0.6007,-0.1395,6.7799,5.4694,-0.1395,4.6681

40.9630,3.6847,5.4158,8.0713,8.3257,0.4155,-0.1395,7.0372,5.4917,-0.1395,4.6872

41.9620,4.1990,5.3540,7.8861,8.5829,0.4155,0.4778,8.3234,5.7935,0.4778,5.0341

