Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
156.9620,0.2498,0.0553

157.9620,0.2312,0.0347

158.9620,0.2544,0.0604

159.9620,0.2451,0.0501

160.9630,0.2451,0.0501

161.9620,0.2359,0.0399

162.9630,0.2359,0.0399

163.9620,0.2451,0.0501

164.9620,0.2359,0.0399

165.9620,0.2312,0.0347

166.9630,0.2359,0.0399

167.9620,0.2451,0.0501

168.9620,0.2405,0.0450

169.9620,0.2359,0.0399

170.9620,0.2498,0.0553

171.9630,0.2359,0.0399

172.9620,0.2359,0.0399

173.9620,0.2359,0.0399

174.9630,0.2405,0.0450

175.9620,0.2451,0.0501

176.9630,0.2312,0.0347

177.9620,0.2405,0.0450

178.9630,0.2405,0.0450

179.9630,0.2359,0.0399

180.9620,0.2312,0.0347

181.9630,0.2405,0.0450

182.9620,0.2451,0.0501

183.9620,0.2405,0.0450

184.9620,0.2405,0.0450

185.9620,0.2312,0.0347

186.9620,0.2405,0.0450

187.9620,0.2637,0.0707

188.9620,0.2359,0.0399

189.9620,0.2405,0.0450

190.9620,0.2405,0.0450

191.9620,0.2312,0.0347

192.9620,0.2405,0.0450

193.9620,0.2359,0.0399

194.9620,0.2498,0.0553

195.9630,0.2451,0.0501

196.9620,0.2451,0.0501

197.9620,0.2451,0.0501

198.9620,0.2127,0.0141

199.9630,0.2405,0.0450

200.9620,0.2868,0.0965

201.9620,0.2405,0.0450

202.9620,0.2498,0.0553

203.9620,0.2266,0.0296

204.9620,0.2312,0.0347

205.9630,0.2451,0.0501

206.9620,0.2451,0.0501

207.9630,0.2405,0.0450

208.9620,0.2961,0.1067

209.9620,0.2127,0.0141

210.9620,0.2359,0.0399

211.9620,0.2405,0.0450

212.9630,0.2405,0.0450

213.9620,0.2498,0.0553

214.9630,0.2312,0.0347

215.9630,0.2405,0.0450

216.9620,0.2359,0.0399

217.9620,0.2312,0.0347

218.9620,0.2312,0.0347

219.9620,0.2451,0.0501

220.9620,0.2498,0.0553

221.9630,0.2405,0.0450

222.9630,0.2359,0.0399

223.9620,0.2359,0.0399

224.9620,0.2822,0.0913

225.9620,0.2544,0.0604

226.9620,0.2359,0.0399

227.9620,0.2359,0.0399

228.9620,0.2451,0.0501

230.0230,0.2405,0.0450

230.9620,0.2544,0.0604

231.9620,0.2312,0.0347

232.9630,0.2405,0.0450

233.9620,0.2405,0.0450

234.9630,0.2405,0.0450

235.9630,0.2498,0.0553

236.9620,0.2451,0.0501

237.9630,0.2266,0.0296

238.9630,0.2405,0.0450

239.9620,0.2359,0.0399

240.9620,0.2498,0.0553

241.9630,0.2359,0.0399

242.9620,0.2359,0.0399

243.9620,0.2405,0.0450

244.9620,0.2405,0.0450

245.9630,0.2359,0.0399

246.9620,0.2451,0.0501

247.9620,0.2405,0.0450

248.9620,0.2405,0.0450

250.0060,0.2266,0.0296

250.9620,0.2359,0.0399

251.9620,0.2451,0.0501

252.9620,0.2405,0.0450

253.9620,0.2451,0.0501

254.9620,0.2405,0.0450

255.9620,0.2312,0.0347

256.9620,0.2451,0.0501

257.9620,0.2498,0.0553

258.9620,0.2451,0.0501

259.9620,0.2729,0.0810

260.9620,0.2451,0.0501

261.9620,0.2451,0.0501

262.9620,0.2405,0.0450

263.9620,0.2498,0.0553

264.9620,0.2405,0.0450

265.9620,0.2405,0.0450

266.9620,0.2405,0.0450

267.9620,0.2312,0.0347

268.9620,0.2405,0.0450

269.9620,0.2451,0.0501

270.9620,0.2359,0.0399

271.9620,0.2544,0.0604

272.9630,0.2405,0.0450

273.9630,0.2359,0.0399

274.9620,0.2359,0.0399

275.9630,0.2451,0.0501

276.9630,0.2498,0.0553

277.9630,0.2359,0.0399

278.9620,0.2359,0.0399

279.9630,0.1988,-0.0013

280.9630,0.2405,0.0450

281.9620,0.2498,0.0553

282.9620,0.2451,0.0501

283.9620,0.2405,0.0450

284.9630,0.2405,0.0450

285.9620,0.2405,0.0450

286.9620,0.2359,0.0399

287.9620,0.2451,0.0501

288.9620,0.2405,0.0450

289.9620,0.2451,0.0501

290.9630,0.2312,0.0347

291.9620,0.2266,0.0296

292.9630,0.2544,0.0604

293.9830,0.2498,0.0553

294.9620,0.2451,0.0501

295.9630,0.2405,0.0450

296.9620,0.2405,0.0450

297.9620,0.2451,0.0501

298.9630,0.2451,0.0501

299.9620,0.2359,0.0399

300.9630,0.2359,0.0399

301.9620,0.2405,0.0450

302.9620,0.2359,0.0399

303.9620,0.2359,0.0399

304.9620,0.2266,0.0296

305.9630,0.2359,0.0399

306.9630,0.2359,0.0399

307.9620,0.2359,0.0399

308.9620,0.2359,0.0399

309.9620,0.2359,0.0399

310.9620,0.2266,0.0296

311.9620,0.2451,0.0501

312.9630,0.2405,0.0450

313.9630,0.2405,0.0450

314.9620,0.2405,0.0450

315.9620,0.2451,0.0501

316.9630,0.2451,0.0501

317.9620,0.2405,0.0450

318.9620,0.2220,0.0244

319.9630,0.2405,0.0450

320.9620,0.2405,0.0450

321.9620,0.3007,0.1119

322.9620,0.2359,0.0399

323.9620,0.2451,0.0501

324.9620,0.2405,0.0450

325.9630,0.2359,0.0399

326.9620,0.2405,0.0450

327.9620,0.2405,0.0450

328.9620,0.2359,0.0399

329.9620,0.2451,0.0501

330.9630,0.2359,0.0399

331.9620,0.2451,0.0501

332.9620,0.2359,0.0399

333.9620,0.2359,0.0399

334.9620,0.2405,0.0450

335.9620,0.2312,0.0347

336.9620,0.2312,0.0347

337.9620,0.2266,0.0296

338.9620,0.2359,0.0399

339.9630,0.2405,0.0450

340.9620,0.2498,0.0553

341.9620,0.2359,0.0399

342.9620,0.2451,0.0501

343.9620,0.2359,0.0399

344.9620,0.2451,0.0501

345.9620,0.2451,0.0501

346.9620,0.2359,0.0399

347.9620,0.2498,0.0553

348.9620,0.2451,0.0501

349.9630,0.2405,0.0450

350.9620,0.2405,0.0450

351.9620,0.2451,0.0501

352.9620,0.2451,0.0501

353.9620,0.2405,0.0450

354.9620,0.2451,0.0501

355.9620,0.2312,0.0347

356.9620,0.2451,0.0501

357.9620,0.2451,0.0501

358.9620,0.2451,0.0501

359.9630,0.2266,0.0296

360.9630,0.2451,0.0501

361.9620,0.2312,0.0347

362.9620,0.2451,0.0501

363.9620,0.2127,0.0141

364.9630,0.2359,0.0399

365.9630,0.2173,0.0193

366.9620,0.2405,0.0450

367.9620,0.2405,0.0450

368.9620,0.2498,0.0553

369.9630,0.2405,0.0450

370.9620,0.2498,0.0553

371.9620,0.2359,0.0399

372.9620,0.2451,0.0501

373.9620,0.2220,0.0244

374.9620,0.2451,0.0501

375.9620,0.2451,0.0501

376.9620,0.2498,0.0553

377.9620,0.2451,0.0501

378.9620,0.2405,0.0450

379.9630,0.2451,0.0501

380.9620,0.2498,0.0553

381.9620,0.2451,0.0501

382.9620,0.2359,0.0399

383.9620,0.2405,0.0450

384.9630,0.2729,0.0810

385.9620,0.2359,0.0399

386.9630,0.2405,0.0450

387.9630,0.2359,0.0399

388.9630,0.2405,0.0450

389.9620,0.2405,0.0450

390.9620,0.2451,0.0501

391.9620,0.2266,0.0296

392.9620,0.2637,0.0707

393.9620,0.2498,0.0553

394.9620,0.2451,0.0501

395.9620,0.2266,0.0296

396.9620,0.2498,0.0553

397.9620,0.2359,0.0399

398.9630,0.2359,0.0399

399.9630,0.2451,0.0501

400.9620,0.2405,0.0450

401.9630,0.2312,0.0347

402.9620,0.1942,-0.0065

403.9630,0.2590,0.0656

404.9620,0.2405,0.0450

405.9630,0.2405,0.0450

406.9620,0.2359,0.0399

407.9620,0.2451,0.0501

408.9620,0.2451,0.0501

409.9620,0.2359,0.0399

410.9620,0.2405,0.0450

411.9620,0.2405,0.0450

412.9620,0.2405,0.0450

413.9630,0.2220,0.0244

414.9620,0.2312,0.0347

415.9630,0.2451,0.0501

416.9620,0.2359,0.0399

417.9620,0.2266,0.0296

418.9620,0.2405,0.0450

419.9630,0.2405,0.0450

420.9620,0.2868,0.0965

421.9620,0.2451,0.0501

422.9620,0.2405,0.0450

423.9620,0.2359,0.0399

424.9620,0.2405,0.0450

425.9620,0.1942,-0.0065

426.9620,0.2359,0.0399

427.9620,0.2451,0.0501

428.9620,0.2498,0.0553

429.9620,0.2451,0.0501

430.9630,0.2451,0.0501

431.9620,0.2359,0.0399

432.9630,0.2498,0.0553

433.9630,0.2405,0.0450

434.9620,0.2451,0.0501

435.9630,0.2405,0.0450

436.9620,0.2359,0.0399

437.9640,0.2312,0.0347

438.9620,0.2405,0.0450

439.9620,0.2451,0.0501

440.9630,0.2451,0.0501

441.9620,0.2451,0.0501

442.9620,0.2312,0.0347

443.9620,0.2359,0.0399

444.9620,0.2173,0.0193

445.9620,0.2359,0.0399

446.9620,0.2405,0.0450

447.9620,0.2312,0.0347

448.9620,0.2405,0.0450

449.9620,0.2498,0.0553

450.9620,0.2405,0.0450

451.9620,0.2359,0.0399

452.9620,0.2451,0.0501

453.9620,0.2405,0.0450

454.9620,0.2359,0.0399

455.9620,0.2220,0.0244

456.9630,0.2451,0.0501

457.9630,0.2498,0.0553

458.9620,0.2405,0.0450

459.9620,0.2359,0.0399

460.9630,0.2405,0.0450

461.9630,0.2312,0.0347

462.9630,0.2498,0.0553

463.9630,0.2498,0.0553

464.9620,0.2405,0.0450

465.9620,0.2266,0.0296

