Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
0.8910,-1.2021,0.1065,0.6625,0.8661,0.9094,-0.1395,-1.7094,-0.0612,-0.1395,-0.0724

1.2550,-1.7165,-0.1405,0.8477,0.8661,0.7859,0.0457,-0.1659,0.0795,0.0457,0.0746

2.2540,-1.4593,-0.0788,0.9712,1.1233,0.8477,-0.0778,-0.1659,0.2064,-0.0778,0.1658

3.2540,-1.2021,0.1065,0.9094,1.3805,0.8477,-0.1395,-0.9377,0.1840,-0.1395,0.1378

4.2540,-1.7165,0.0447,0.9094,1.6377,0.7242,-0.1395,-0.4232,0.1961,-0.1395,0.1481

5.2560,-0.9449,0.0447,0.7242,0.8661,1.0329,0.1074,-0.4232,0.2166,0.1074,0.2010

6.2540,-1.4593,0.2917,1.0329,1.3805,0.9094,-0.3247,-0.9377,0.2029,-0.3247,0.1275

7.2540,-0.9449,0.0447,0.9094,0.8661,0.9094,-0.2013,-0.4232,0.2269,-0.2013,0.1658

8.2540,-1.2021,0.2299,0.9094,1.3805,1.4033,-0.2013,0.0913,0.4687,-0.2013,0.3730

9.2540,-0.6877,-0.0170,0.9094,0.6088,0.9094,-0.3247,-0.9377,0.1309,-0.3247,0.0658

10.2550,-2.7453,0.0447,2.5764,2.4094,0.1067,-0.1395,0.6059,0.4996,-0.1395,0.4083

11.2560,-0.6877,-0.0170,0.6625,0.0944,0.0450,0.0457,-0.6804,-0.0972,0.0457,-0.0768

12.2550,-0.9449,0.0447,1.0947,0.8661,-0.4489,-0.2013,0.0913,0.1172,-0.2013,0.0717

13.2540,-0.1733,-0.0788,1.7738,1.6377,0.1685,-0.2630,-0.6804,0.4413,-0.2630,0.3406

14.2540,-1.7165,0.0447,1.5886,1.6377,-0.1402,-0.3865,0.0913,0.2509,-0.3865,0.1599

15.2560,-1.9737,-0.0170,1.8973,1.1233,-0.0167,-0.0160,-0.4232,0.0983,-0.0160,0.0820

16.2540,-0.6877,0.1065,1.5268,2.4094,0.1067,-0.2630,1.1204,0.7637,-0.2630,0.6170

17.2540,-1.7165,-0.0170,1.4651,1.1233,-0.0785,-0.0160,1.1204,0.3161,-0.0160,0.2687

18.2540,-2.2309,-0.0788,1.2799,1.6377,-0.0785,-0.2630,-0.1659,0.0606,-0.2630,0.0144

19.2560,-1.4593,-0.0788,1.6503,1.8950,0.1685,-0.0778,-0.1659,0.3350,-0.0778,0.2760

20.2540,-1.7165,-0.4492,1.6503,0.8661,0.1067,-0.2630,1.8921,0.3916,-0.2630,0.2981

21.2550,-0.9449,0.2299,0.9712,1.3805,0.1685,-0.5717,-0.1659,0.2732,-0.5717,0.1525

22.2540,-1.2021,-0.2022,1.7121,1.1233,-0.0167,-0.0160,-0.9377,0.0794,-0.0160,0.0658

23.2540,-1.7165,0.0447,0.9712,1.1233,0.1685,-0.2013,-0.1659,0.0709,-0.2013,0.0320

24.2540,-1.7165,-0.0788,1.3416,1.6377,0.1685,-0.0160,-0.1659,0.1978,-0.0160,0.1672

25.2540,-5.0601,0.4769,0.7242,1.8950,0.1067,0.0457,0.0913,-0.2943,0.0457,-0.2458

26.2540,-1.7165,-0.2640,1.5268,1.8950,0.0450,-0.1395,-0.4232,0.1772,-0.1395,0.1320

27.2540,-2.4881,0.9090,1.5886,2.4094,-0.0785,-0.2013,-0.4232,0.3195,-0.2013,0.2451

28.2540,-2.2309,0.2299,1.5886,1.3805,-0.0167,-0.1395,-0.4232,0.0880,-0.1395,0.0555

29.2540,-3.2597,0.0447,1.6503,1.8950,0.0450,-0.0778,-0.4232,-0.0080,-0.0778,-0.0179

30.2540,-1.4593,-0.0170,1.9590,1.8950,-0.0785,0.0457,0.3486,0.4413,0.0457,0.3848

31.2540,-0.9449,0.1065,1.3416,1.8950,-0.0167,-0.5099,-0.1659,0.3692,-0.5099,0.2436

32.2540,-3.2597,0.4769,1.7738,1.8950,-0.0167,-0.1395,0.0913,0.1601,-0.1395,0.1173

33.2540,-1.4593,0.2299,1.6503,2.1522,-0.2020,0.2309,0.0913,0.4104,0.2309,0.3848

34.2540,-2.4881,-0.0170,1.8973,1.6377,-0.0785,0.1074,0.3486,0.2167,0.1074,0.2011

35.2540,-2.4881,0.1065,1.3416,1.6377,-0.0785,-0.0778,0.0913,0.1018,-0.0778,0.0761

36.2540,-2.2309,-0.0170,1.4651,1.1233,-0.0785,-0.2013,0.6059,0.1446,-0.2013,0.0952

37.2540,-2.4881,0.1682,1.5886,1.8950,-0.0167,-0.6334,-0.4232,0.1206,-0.6334,0.0129

38.2540,-2.4881,0.1065,2.3295,1.8950,0.1685,-0.0778,-1.9667,0.0074,-0.0778,-0.0047

39.2540,-2.4881,0.1065,1.6503,1.8950,-0.3255,-0.0160,0.3486,0.1978,-0.0160,0.1672

40.2540,-1.4593,-0.3257,1.4651,2.1522,0.0450,-0.5099,0.6059,0.4139,-0.5099,0.2819

41.2540,-1.9737,0.1065,1.7738,1.8950,0.0450,-0.1395,-0.1659,0.2801,-0.1395,0.2202

42.2550,-1.9737,-0.0170,1.6503,3.4383,0.4772,-0.0778,-0.1659,0.5682,-0.0778,0.4759

43.2550,-1.9737,0.0447,1.1564,2.9239,0.0450,-0.3247,0.0913,0.3813,-0.3247,0.2804

44.2550,-1.9737,-0.0788,1.4651,2.4094,0.0450,-0.2630,-0.1659,0.2835,-0.2630,0.2055

45.2550,-1.9737,0.0447,1.5886,1.1233,0.0450,-0.3247,2.4066,0.5391,-0.3247,0.4157

46.2550,-2.2309,0.1682,1.6503,0.8661,0.2302,-0.1395,-0.4232,0.0435,-0.1395,0.0173

47.2540,-1.9737,-0.1405,1.7121,2.1522,0.0450,-0.0160,0.0913,0.3144,-0.0160,0.2672

