Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
0.9520,24.0455,24.1016,23.3061,23.3416,22.9980,23.5982,23.5495,23.7174,23.5570,23.6578,23.5822

1.3050,24.0473,24.0922,23.3052,23.3369,22.9991,23.6269,23.5474,23.7338,23.5547,23.6803,23.5861

2.1760,24.0335,24.0911,23.2980,23.3566,22.9923,23.6453,23.5573,23.7304,23.5548,23.6879,23.5881

3.1760,24.0621,24.0884,23.3109,23.3398,22.9740,23.6327,23.5504,23.7183,23.5543,23.6755,23.5846

4.1770,24.0665,24.1011,23.2971,23.3321,23.0037,23.6092,23.5624,23.7194,23.5605,23.6643,23.5864

