Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2480,38.1876,38.2427,38.2417,38.1657,38.2800,28.7836,37.9603,35.5121,38.2235,32.1479,36.6717

1.9760,38.2029,38.2421,38.2613,38.1628,38.2823,28.7807,37.9379,35.5107,38.2303,32.1457,36.6726

2.9760,38.1975,38.2608,38.2724,38.1772,38.2771,28.7777,37.9801,35.5357,38.2370,32.1567,36.6848

3.9770,38.2098,38.2527,38.2807,38.1733,38.2844,28.7980,37.9652,35.5246,38.2402,32.1613,36.6861

4.9770,38.2174,38.2601,38.2923,38.1883,38.2988,28.7803,37.9766,35.5303,38.2514,32.1553,36.6930

5.9760,38.2091,38.2860,38.3065,38.1978,38.3149,28.7775,37.9786,35.5412,38.2629,32.1594,36.7015

6.9760,38.2419,38.3061,38.2883,38.1983,38.2986,28.7739,37.9820,35.5479,38.2666,32.1609,36.7046

7.9770,38.2335,38.3027,38.3283,38.1986,38.3008,28.8060,37.9960,35.5685,38.2728,32.1872,36.7168

8.9760,38.2468,38.3090,38.3123,38.2237,38.3277,28.7888,38.0089,35.5669,38.2839,32.1778,36.7230

9.9770,38.2465,38.3087,38.3124,38.2219,38.3297,28.7992,38.0178,35.5492,38.2838,32.1742,36.7232

10.9760,38.2610,38.3097,38.3143,38.2289,38.3283,28.7838,38.0086,35.5792,38.2884,32.1815,36.7267

11.9770,38.2640,38.3208,38.3413,38.2322,38.3469,28.7939,38.0181,35.5831,38.3011,32.1885,36.7375

12.9760,38.2756,38.3355,38.3425,38.2403,38.3537,28.7947,38.0278,35.5891,38.3095,32.1919,36.7449

13.9770,38.2903,38.3379,38.3337,38.2343,38.3425,28.7841,38.0439,35.5908,38.3077,32.1875,36.7447

14.9770,38.2753,38.3398,38.3668,38.2474,38.3500,28.8001,38.0420,35.5959,38.3159,32.1980,36.7522

