Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.1890,25.2385,24.9518,24.2642,24.5095,24.6456,24.6891,24.6357,24.7415,24.7219,24.7153,24.7095

2.1800,25.2300,24.9617,24.2505,24.5189,24.6380,24.6901,24.6140,24.7288,24.7198,24.7094,24.7040

3.1800,25.2535,24.9606,24.2749,24.5150,24.6171,24.6914,24.6328,24.7211,24.7242,24.7062,24.7083

4.1800,25.2611,24.9740,24.2576,24.5053,24.6513,24.7098,24.6172,24.7150,24.7298,24.7124,24.7114

5.1800,25.2481,24.9572,24.2507,24.4837,24.6316,24.7124,24.6543,24.7115,24.7143,24.7120,24.7062

6.1800,25.2313,24.9686,24.2612,24.5089,24.6365,24.6866,24.6295,24.7070,24.7213,24.6968,24.7037

7.1800,25.2322,24.9699,24.2753,24.5026,24.6491,24.6809,24.6143,24.7159,24.7258,24.6984,24.7050

8.1800,25.2599,24.9566,24.2563,24.5087,24.6519,24.6935,24.6117,24.6968,24.7267,24.6951,24.7044

9.1800,25.2528,24.9625,24.2575,24.5439,24.6583,24.6797,24.6339,24.7062,24.7350,24.6930,24.7119

10.1810,25.2484,24.9629,24.2479,24.4913,24.6525,24.6957,24.6395,24.6754,24.7206,24.6856,24.7017

11.1800,25.2498,24.9704,24.2583,24.5097,24.6373,24.7000,24.6480,24.6447,24.7251,24.6723,24.7023

12.1800,25.2670,24.9622,24.2685,24.5086,24.6258,24.6878,24.6382,24.6373,24.7264,24.6625,24.6994

13.1800,25.2450,24.9502,24.2712,24.5155,24.6530,24.6871,24.6087,24.6115,24.7270,24.6493,24.6928

14.1800,25.2378,24.9559,24.2934,24.5103,24.6403,24.6969,24.6246,24.6171,24.7275,24.6570,24.6970

15.1800,25.2378,24.9851,24.2697,24.5192,24.6430,24.6874,24.6269,24.6109,24.7310,24.6491,24.6975

16.1810,25.2587,24.9447,24.2765,24.5133,24.6342,24.6857,24.6101,24.5964,24.7255,24.6410,24.6899

17.1800,25.2460,24.9839,24.2368,24.5100,24.6409,24.6905,24.6328,24.6125,24.7235,24.6515,24.6942

18.1800,25.2415,24.9608,24.2713,24.5275,24.6461,24.6992,24.6250,24.5574,24.7294,24.6283,24.6911

19.1810,25.2361,24.9759,24.2600,24.5082,24.6504,24.6995,24.6272,24.5416,24.7261,24.6205,24.6874

20.1800,25.2450,24.9576,24.2710,24.5239,24.6463,24.6904,24.6474,24.5005,24.7288,24.5954,24.6853

21.1800,25.2478,24.9467,24.2493,24.5163,24.6562,24.6885,24.6332,24.4953,24.7233,24.5919,24.6792

22.1810,25.2276,24.9642,24.2587,24.4922,24.6335,24.6924,24.6295,24.5000,24.7152,24.5962,24.6748

23.1800,25.2391,24.9618,24.2539,24.5148,24.6179,24.6803,24.6467,24.5125,24.7175,24.5964,24.6784

24.1810,25.2396,24.9578,24.2665,24.4967,24.6351,24.6780,24.6255,24.4984,24.7191,24.5882,24.6747

25.1800,25.2398,24.9549,24.2499,24.5221,24.6360,24.6928,24.6295,24.4452,24.7206,24.5690,24.6713

26.1800,25.2458,24.9655,24.2562,24.5138,24.6400,24.6850,24.6373,24.4157,24.7243,24.5503,24.6699

27.1800,25.2545,24.9608,24.2590,24.5109,24.6286,24.6852,24.6215,24.4008,24.7228,24.5430,24.6652

28.1800,25.2494,24.9545,24.2442,24.5080,24.6521,24.6754,24.6102,24.3891,24.7217,24.5322,24.6604

29.1800,25.2375,24.9610,24.2527,24.4928,24.6332,24.6886,24.6371,24.3932,24.7154,24.5409,24.6620

30.1800,25.2427,24.9760,24.2559,24.5116,24.6491,24.7013,24.6295,24.3828,24.7271,24.5421,24.6686

31.1800,25.2432,24.9478,24.2616,24.5240,24.6388,24.6849,24.6130,24.3852,24.7231,24.5351,24.6623

32.1800,25.2528,24.9430,24.2389,24.4923,24.6303,24.6836,24.6463,24.3793,24.7115,24.5314,24.6583

33.1800,25.2320,24.9758,24.2514,24.5086,24.6253,24.6660,24.6311,24.3910,24.7186,24.5285,24.6601

34.1800,25.2367,24.9775,24.2748,24.4998,24.6345,24.6773,24.6424,24.3446,24.7246,24.5110,24.6609

35.1800,25.2380,24.9777,24.2740,24.5132,24.6474,24.6957,24.6111,24.3276,24.7301,24.5117,24.6606

36.1800,25.2137,24.9390,24.2699,24.4911,24.6291,24.6931,24.6350,24.3325,24.7085,24.5128,24.6504

37.1800,25.2387,24.9746,24.2521,24.4945,24.6358,24.6685,24.6175,24.3438,24.7191,24.5062,24.6532

38.1800,25.2363,24.9502,24.2660,24.4820,24.6493,24.6874,24.6312,24.3079,24.7167,24.4977,24.6513

39.1800,25.2406,24.9675,24.2251,24.5040,24.6339,24.7044,24.6222,24.3235,24.7142,24.5140,24.6527

40.1810,25.2442,24.9372,24.2477,24.5049,24.6514,24.6972,24.6221,24.3376,24.7171,24.5174,24.6553

41.1800,25.2317,24.9536,24.2405,24.5137,24.6281,24.6705,24.6119,24.3411,24.7135,24.5058,24.6489

42.1800,25.2387,24.9562,24.2583,24.5112,24.6180,24.6714,24.6038,24.3600,24.7165,24.5157,24.6522

43.1810,25.2392,24.9647,24.2465,24.5012,24.6350,24.6770,24.6189,24.3155,24.7173,24.4962,24.6497

44.1800,25.2338,24.9664,24.2618,24.4958,24.6276,24.6924,24.6211,24.2747,24.7171,24.4835,24.6467

45.1800,25.2133,24.9446,24.2396,24.4906,24.6163,24.7036,24.6128,24.2867,24.7009,24.4952,24.6384

46.1800,25.2370,24.9699,24.2507,24.5045,24.6231,24.6872,24.6154,24.3001,24.7170,24.4937,24.6485

47.1800,25.2203,24.9568,24.2291,24.4909,24.6195,24.6921,24.6241,24.2781,24.7033,24.4851,24.6389

48.1810,25.2198,24.9607,24.2429,24.4868,24.6148,24.6803,24.6302,24.2379,24.7050,24.4591,24.6342

49.1800,25.2364,24.9697,24.2613,24.4660,24.6305,24.6672,24.6100,24.2806,24.7128,24.4739,24.6402

50.1800,25.2203,24.9597,24.2348,24.5023,24.6262,24.6690,24.6132,24.2512,24.7087,24.4601,24.6346

51.1800,25.2277,24.9582,24.2404,24.4966,24.6142,24.6958,24.6098,24.2520,24.7074,24.4739,24.6368

52.1800,25.2039,24.9629,24.2177,24.4852,24.6053,24.6744,24.6186,24.2235,24.6950,24.4489,24.6239

53.1800,25.2213,24.9639,24.2172,24.4866,24.6261,24.6724,24.5987,24.2347,24.7030,24.4536,24.6276

54.1800,25.2310,24.9504,24.2448,24.4953,24.6135,24.7033,24.6017,24.2080,24.7070,24.4557,24.6310

