Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
84.1800,1.4908,1.4342

85.1800,1.4861,1.4290

86.1800,1.4861,1.4290

87.1800,1.4630,1.4033

88.1800,1.4861,1.4290

89.1810,1.5371,1.4856

90.1800,1.4537,1.3930

91.1800,1.4908,1.4342

92.1800,1.5185,1.4650

93.1800,1.4537,1.3930

94.1810,1.4676,1.4085

95.1800,1.4583,1.3982

96.1820,1.4676,1.4085

97.1800,1.4537,1.3930

98.1810,1.4537,1.3930

99.1800,1.4722,1.4136

100.1800,1.4445,1.3827

101.1810,1.4630,1.4033

102.1800,1.4583,1.3982

103.1800,1.4722,1.4136

104.1810,1.5047,1.4496

105.1810,1.4445,1.3827

106.1810,1.4630,1.4033

107.1800,1.4445,1.3827

108.1800,1.4630,1.4033

109.1810,1.4167,1.3519

110.1810,1.4722,1.4136

111.1800,1.4537,1.3930

112.1810,1.4398,1.3776

113.1800,1.4630,1.4033

114.1800,1.4583,1.3982

115.1800,1.4815,1.4239

116.1800,1.4537,1.3930

117.1800,1.4537,1.3930

118.1800,1.4676,1.4085

119.1800,1.4583,1.3982

120.1800,1.4398,1.3776

121.1800,1.4908,1.4342

122.1800,1.4676,1.4085

123.1800,1.4722,1.4136

124.1800,1.4676,1.4085

125.1800,1.4722,1.4136

126.1800,1.4630,1.4033

127.1810,1.4398,1.3776

128.1800,1.4491,1.3879

129.1810,1.4908,1.4342

130.1810,1.4537,1.3930

131.1800,1.4769,1.4187

132.1800,1.4722,1.4136

133.1800,1.4908,1.4342

134.1800,1.4583,1.3982

135.1800,1.4630,1.4033

136.1810,1.4676,1.4085

137.1800,1.4491,1.3879

138.1810,1.4722,1.4136

139.1810,1.4769,1.4187

140.1800,1.4722,1.4136

141.1800,1.4398,1.3776

142.1800,1.4676,1.4085

143.1810,1.4722,1.4136

144.1800,1.4583,1.3982

145.1800,1.4583,1.3982

146.1800,1.4676,1.4085

147.1800,1.4583,1.3982

148.1800,1.4491,1.3879

149.1800,1.4537,1.3930

150.1800,1.4537,1.3930

151.1800,1.4583,1.3982

152.1800,1.4630,1.4033

153.1800,1.4583,1.3982

154.1800,1.4769,1.4187

155.1810,1.4630,1.4033

156.1800,1.4722,1.4136

157.1800,1.4722,1.4136

158.1810,1.4908,1.4342

159.1800,1.4583,1.3982

160.1800,1.4676,1.4085

161.1800,1.4722,1.4136

162.1800,1.6204,1.5782

163.1800,2.4122,2.4581

164.1800,2.5697,2.6330

165.1800,2.5928,2.6587

166.1800,2.6021,2.6690

167.1800,2.6114,2.6793

168.1800,2.5882,2.6536

169.1800,2.5836,2.6484

170.1800,2.5975,2.6639

171.1800,2.6160,2.6844

172.1800,2.6855,2.7616

173.1800,2.6160,2.6844

174.1800,2.6067,2.6741

175.1800,2.6253,2.6947

176.1800,2.6114,2.6793

177.1810,2.6114,2.6793

178.1800,2.6206,2.6896

179.1800,2.5882,2.6536

180.1810,2.6160,2.6844

181.1800,2.5836,2.6484

182.1800,2.5789,2.6433

183.1800,2.5975,2.6639

184.1810,2.6067,2.6741

185.1800,2.6114,2.6793

186.1800,2.6067,2.6741

187.1800,2.6206,2.6896

188.1800,2.6206,2.6896

189.1800,2.6206,2.6896

190.1800,2.6114,2.6793

191.1800,2.6299,2.6999

192.1800,2.6206,2.6896

193.1800,2.6206,2.6896

194.1810,2.6391,2.7102

195.1800,2.6299,2.6999

196.1800,2.6530,2.7256

197.1800,2.6021,2.6690

198.1810,2.6345,2.7050

199.1800,2.6206,2.6896

200.1800,2.6391,2.7102

201.1800,2.6530,2.7256

202.1800,2.6391,2.7102

203.1800,2.6114,2.6793

204.1800,2.6299,2.6999

205.1800,2.6299,2.6999

206.1800,2.6530,2.7256

207.1800,2.6438,2.7153

208.1800,2.6484,2.7205

209.1800,2.6206,2.6896

210.1800,2.6438,2.7153

211.1810,2.6299,2.6999

212.1800,2.6299,2.6999

213.1800,2.6160,2.6844

214.1800,2.6160,2.6844

215.1800,2.6206,2.6896

216.1800,2.6345,2.7050

217.1800,2.6345,2.7050

218.1800,2.6345,2.7050

219.1800,2.6299,2.6999

220.1800,2.6114,2.6793

221.1810,2.6345,2.7050

222.1800,2.6391,2.7102

223.1800,2.6299,2.6999

224.1800,2.6299,2.6999

225.1800,2.6114,2.6793

226.1800,2.6299,2.6999

227.1810,2.5928,2.6587

228.1800,2.6299,2.6999

229.1800,2.6299,2.6999

230.1800,2.6160,2.6844

231.1800,2.6299,2.6999

232.1800,2.6299,2.6999

233.1810,2.6206,2.6896

234.1800,2.6438,2.7153

235.1800,2.6253,2.6947

236.1800,2.6114,2.6793

237.1800,2.6160,2.6844

238.1800,2.6345,2.7050

239.1800,2.6206,2.6896

240.1800,2.6391,2.7102

241.1800,2.6299,2.6999

242.1800,2.6299,2.6999

243.1800,2.5928,2.6587

244.1800,2.6484,2.7205

245.1800,2.6253,2.6947

246.1800,2.6253,2.6947

247.1810,2.6253,2.6947

248.1800,2.6206,2.6896

249.1800,2.6299,2.6999

250.1800,2.6206,2.6896

251.1800,2.6299,2.6999

252.1800,2.6484,2.7205

253.1800,2.6299,2.6999

254.1800,2.6160,2.6844

255.1800,2.6206,2.6896

256.1800,2.6253,2.6947

257.1810,2.6345,2.7050

258.1800,2.6438,2.7153

259.1800,2.6067,2.6741

260.1810,2.6438,2.7153

261.1800,2.6160,2.6844

262.1800,2.6253,2.6947

263.1800,2.6206,2.6896

264.1800,2.6160,2.6844

265.1800,2.6345,2.7050

266.1800,2.5234,2.5815

267.1800,2.6345,2.7050

268.1800,2.6206,2.6896

269.1810,2.6391,2.7102

270.1800,2.6299,2.6999

271.1800,2.6345,2.7050

272.1800,2.6484,2.7205

273.1800,2.6253,2.6947

274.1800,2.6253,2.6947

275.1800,2.6530,2.7256

276.1800,2.6299,2.6999

277.1810,2.6484,2.7205

278.1800,2.6299,2.6999

279.1800,2.6299,2.6999

280.1800,2.6299,2.6999

281.1800,2.6299,2.6999

282.1810,2.6160,2.6844

283.1800,2.6299,2.6999

284.1800,2.6160,2.6844

285.1800,2.6206,2.6896

286.1800,2.6114,2.6793

287.1800,2.6253,2.6947

288.1810,2.6345,2.7050

289.1810,2.6206,2.6896

290.1810,2.6253,2.6947

291.1810,2.6391,2.7102

292.1800,2.6530,2.7256

293.1810,2.6067,2.6741

294.1800,2.6345,2.7050

295.1800,2.6067,2.6741

296.1800,2.6623,2.7359

297.1800,2.6345,2.7050

298.1800,2.6391,2.7102

299.1800,2.6299,2.6999

300.1810,2.6438,2.7153

301.1800,2.6160,2.6844

302.1800,2.6345,2.7050

303.1800,2.6345,2.7050

304.1800,2.6206,2.6896

305.1800,2.6160,2.6844

306.1800,2.6716,2.7462

307.1800,2.6253,2.6947

308.1800,2.6299,2.6999

309.1810,2.6253,2.6947

310.1810,2.6021,2.6690

311.1800,2.6114,2.6793

312.1800,2.6114,2.6793

313.1800,2.6206,2.6896

314.1800,2.6114,2.6793

315.1800,2.6299,2.6999

316.1800,2.6253,2.6947

317.1800,2.6067,2.6741

318.1800,2.6206,2.6896

319.1800,2.6391,2.7102

320.1800,2.6021,2.6690

321.1800,2.6206,2.6896

322.1820,2.6484,2.7205

323.1800,2.7040,2.7822

324.1800,2.6160,2.6844

325.1810,2.6160,2.6844

326.1800,2.6067,2.6741

327.1800,2.6299,2.6999

328.1800,2.6669,2.7410

329.1800,2.6484,2.7205

330.1800,2.6299,2.6999

331.1800,2.6484,2.7205

332.1800,2.6253,2.6947

333.1800,2.6206,2.6896

334.1800,2.6484,2.7205

335.1800,2.6021,2.6690

336.1800,2.6160,2.6844

337.1800,2.6438,2.7153

338.1800,2.6299,2.6999

339.1810,2.6391,2.7102

340.1800,2.6345,2.7050

341.1800,2.6530,2.7256

342.1800,2.6345,2.7050

343.1800,2.6299,2.6999

344.1810,2.6345,2.7050

345.1800,2.6253,2.6947

346.1800,2.6114,2.6793

347.1800,2.6253,2.6947

348.1800,2.6253,2.6947

349.1800,2.6299,2.6999

350.1810,2.6623,2.7359

351.1800,2.6160,2.6844

352.1800,2.6160,2.6844

353.1800,2.6206,2.6896

354.1800,2.6299,2.6999

355.1800,2.6623,2.7359

356.1800,2.6067,2.6741

357.1800,2.6391,2.7102

358.1810,2.6345,2.7050

359.1800,2.6253,2.6947

360.1800,2.6299,2.6999

361.1800,2.6206,2.6896

362.1800,2.6067,2.6741

363.1800,2.6438,2.7153

364.1800,2.6484,2.7205

365.1800,2.6530,2.7256

366.1800,2.6206,2.6896

367.1800,2.6114,2.6793

368.1800,2.6345,2.7050

369.1800,2.6947,2.7719

370.1800,2.6345,2.7050

371.1800,2.6206,2.6896

372.1800,2.6206,2.6896

373.1800,2.6206,2.6896

374.1810,2.6206,2.6896

375.1800,2.6206,2.6896

376.1810,2.6253,2.6947

377.1800,2.6253,2.6947

378.1800,2.6345,2.7050

379.1800,2.6206,2.6896

380.1800,2.6160,2.6844

381.1800,2.6299,2.6999

382.1800,2.6299,2.6999

383.1800,2.5928,2.6587

384.1810,2.6391,2.7102

385.1800,2.6391,2.7102

386.1800,2.6206,2.6896

387.1820,2.6253,2.6947

388.1800,2.6299,2.6999

389.1800,2.6253,2.6947

390.1810,2.6253,2.6947

391.1800,2.6253,2.6947

392.1800,2.6299,2.6999

393.1800,2.6253,2.6947

394.1800,2.6160,2.6844

395.1800,2.6206,2.6896

396.1810,2.6206,2.6896

397.1800,2.6299,2.6999

398.1800,2.6530,2.7256

399.1800,2.6391,2.7102

400.1800,2.6438,2.7153

401.1800,2.6253,2.6947

402.1800,2.6114,2.6793

403.1800,2.6021,2.6690

404.1800,2.6206,2.6896

405.1800,2.6299,2.6999

406.1810,2.6345,2.7050

407.1800,2.6114,2.6793

408.1800,2.6253,2.6947

409.1800,2.6114,2.6793

410.1800,2.6160,2.6844

411.1810,2.6206,2.6896

412.1800,2.6345,2.7050

413.1810,2.6253,2.6947

414.1800,2.6253,2.6947

415.1810,2.6345,2.7050

416.1800,2.6345,2.7050

417.1800,2.6206,2.6896

418.1810,2.6253,2.6947

419.1800,2.6253,2.6947

420.1800,2.6021,2.6690

421.1810,2.6299,2.6999

422.1810,2.6299,2.6999

423.1800,2.6206,2.6896

424.1800,2.6299,2.6999

425.1810,2.6160,2.6844

426.1810,2.6206,2.6896

427.1800,2.6253,2.6947

428.1800,2.6345,2.7050

429.1800,2.6253,2.6947

430.1810,2.6114,2.6793

431.1800,2.6299,2.6999

432.1800,2.6345,2.7050

433.1800,2.6114,2.6793

434.1800,2.6438,2.7153

435.1800,2.6391,2.7102

436.1800,2.6299,2.6999

437.1810,2.6114,2.6793

438.1800,2.6206,2.6896

439.1810,2.6716,2.7462

440.1800,2.6253,2.6947

441.1800,2.6299,2.6999

442.1800,2.6391,2.7102

443.1800,2.6253,2.6947

444.1800,2.6206,2.6896

445.1800,2.6206,2.6896

446.1810,2.6299,2.6999

447.1800,2.6299,2.6999

448.1800,2.5512,2.6124

449.1800,2.6299,2.6999

450.1800,2.6299,2.6999

451.1800,2.6067,2.6741

452.1800,2.6206,2.6896

453.1800,2.6345,2.7050

454.1810,2.6345,2.7050

455.1800,2.6253,2.6947

456.1800,2.6530,2.7256

457.1800,2.6299,2.6999

458.1800,2.6345,2.7050

459.1800,2.6206,2.6896

460.1800,2.6253,2.6947

461.1800,2.6623,2.7359

462.1800,2.6484,2.7205

463.1810,2.6577,2.7307

464.1800,2.6345,2.7050

465.1800,2.6762,2.7513

466.1800,2.7040,2.7822

467.1800,2.6993,2.7770

468.1800,2.7271,2.8079

469.1800,2.7132,2.7925

470.1810,2.6901,2.7668

471.1800,2.6901,2.7668

472.1810,2.7132,2.7925

473.1800,2.7086,2.7873

474.1810,2.7040,2.7822

475.1800,2.6901,2.7668

476.1800,2.6993,2.7770

477.1800,2.7040,2.7822

478.1800,2.7086,2.7873

479.1800,2.7225,2.8028

480.1800,2.7132,2.7925

481.1800,2.7040,2.7822

482.1800,2.7040,2.7822

483.1800,2.7132,2.7925

484.1800,2.6901,2.7668

485.1800,2.7132,2.7925

486.1800,2.7225,2.8028

487.1810,2.6993,2.7770

488.1800,2.6947,2.7719

489.1800,2.7179,2.7976

490.1810,2.6762,2.7513

491.1800,2.7086,2.7873

492.1800,2.7132,2.7925

493.1800,2.7225,2.8028

494.1800,2.7179,2.7976

495.1800,2.6993,2.7770

496.1810,2.7086,2.7873

497.1800,2.6993,2.7770

498.1800,2.7086,2.7873

499.1800,2.7040,2.7822

500.1800,2.6855,2.7616

501.1810,2.7132,2.7925

502.1800,2.7040,2.7822

503.1810,2.7132,2.7925

504.1800,2.6762,2.7513

505.1800,2.7132,2.7925

506.1800,2.7132,2.7925

507.1800,2.6993,2.7770

508.1810,2.7086,2.7873

509.1800,2.6993,2.7770

510.1800,2.6993,2.7770

511.1800,2.6947,2.7719

512.1800,2.7086,2.7873

513.1810,2.7179,2.7976

514.1800,2.7132,2.7925

515.1800,2.6947,2.7719

516.1800,2.6993,2.7770

517.1800,2.6762,2.7513

518.1800,2.6855,2.7616

519.1800,2.7040,2.7822

520.1800,2.7132,2.7925

521.1800,2.6993,2.7770

522.1800,2.7040,2.7822

523.1800,2.7086,2.7873

524.1800,2.6901,2.7668

525.1800,2.7086,2.7873

526.1810,2.7225,2.8028

527.1800,2.7179,2.7976

528.1800,2.6901,2.7668

529.1810,2.7132,2.7925

530.1800,2.7271,2.8079

531.1800,2.7132,2.7925

532.1800,2.7086,2.7873

533.1800,2.6947,2.7719

534.1800,2.7179,2.7976

535.1800,2.7132,2.7925

536.1800,2.7318,2.8131

537.1800,2.7040,2.7822

538.1800,2.7040,2.7822

539.1810,2.7086,2.7873

540.1810,2.6855,2.7616

541.1810,2.7040,2.7822

542.1800,2.7086,2.7873

543.1810,2.7040,2.7822

544.1800,2.7040,2.7822

545.1800,2.6947,2.7719

546.1800,2.7132,2.7925

547.1800,2.6993,2.7770

548.1800,2.7132,2.7925

549.1800,2.7086,2.7873

550.1800,2.6993,2.7770

551.1800,2.6947,2.7719

552.1800,2.7132,2.7925

553.1810,2.7086,2.7873

554.1800,2.7040,2.7822

555.1800,2.6993,2.7770

556.1800,2.7132,2.7925

557.1800,2.7040,2.7822

558.1800,2.7271,2.8079

559.1800,2.6993,2.7770

560.1800,2.6993,2.7770

561.1800,2.7132,2.7925

562.1800,2.7132,2.7925

563.1800,2.7040,2.7822

564.1800,2.7456,2.8285

565.1800,2.7132,2.7925

566.1800,2.7086,2.7873

567.1800,2.7271,2.8079

568.1800,2.6623,2.7359

569.1810,2.7318,2.8131

570.1800,2.7132,2.7925

571.1800,2.7132,2.7925

572.1800,2.7132,2.7925

573.1800,2.7132,2.7925

574.1800,2.7132,2.7925

575.1800,2.6947,2.7719

576.1810,2.7086,2.7873

577.1800,2.7179,2.7976

578.1800,2.7132,2.7925

579.1810,2.7086,2.7873

580.1800,2.7086,2.7873

581.1800,2.7132,2.7925

582.1810,2.7086,2.7873

583.1800,2.7086,2.7873

584.1800,2.7179,2.7976

585.1810,2.7040,2.7822

586.1800,2.6762,2.7513

587.1800,2.7225,2.8028

588.1800,2.6716,2.7462

589.1800,2.7179,2.7976

590.1800,2.7225,2.8028

591.1800,2.6993,2.7770

592.1800,2.7040,2.7822

593.1810,2.7086,2.7873

594.1800,2.6993,2.7770

595.1800,2.7179,2.7976

596.1800,2.7179,2.7976

597.1800,2.6993,2.7770

598.1800,2.7225,2.8028

599.1800,2.7132,2.7925

600.1800,2.7179,2.7976

601.1800,2.6947,2.7719

602.1810,2.7040,2.7822

603.1800,2.7271,2.8079

604.1800,2.7040,2.7822

605.1800,2.7086,2.7873

606.1810,2.7225,2.8028

607.1810,2.7086,2.7873

608.1800,2.7179,2.7976

609.1810,2.7132,2.7925

610.1800,2.7086,2.7873

611.1810,2.6993,2.7770

612.1800,2.7179,2.7976

613.1800,2.7086,2.7873

614.1800,2.7086,2.7873

615.1800,2.6947,2.7719

616.1810,2.7086,2.7873

617.1800,2.7179,2.7976

618.1800,2.6993,2.7770

619.1820,2.7132,2.7925

620.1800,2.7225,2.8028

621.1800,2.7179,2.7976

622.1800,2.7271,2.8079

623.1800,2.7086,2.7873

624.1800,2.7132,2.7925

625.1800,2.7132,2.7925

626.1800,2.7040,2.7822

627.1800,2.7410,2.8234

628.1800,2.7132,2.7925

629.1800,2.7040,2.7822

630.1810,2.7086,2.7873

631.1800,2.6901,2.7668

632.1800,2.7225,2.8028

633.1800,2.7086,2.7873

634.1800,2.7132,2.7925

635.1800,2.6947,2.7719

636.1800,2.7040,2.7822

637.1810,2.7086,2.7873

638.1800,2.7040,2.7822

639.1800,2.7179,2.7976

640.1810,2.7179,2.7976

641.1800,2.7271,2.8079

642.1800,2.6901,2.7668

643.1800,2.7132,2.7925

644.1810,2.6993,2.7770

645.1810,2.7364,2.8182

646.1800,2.7364,2.8182

647.1820,2.7364,2.8182

648.1800,2.7271,2.8079

649.1800,2.7410,2.8234

650.1800,2.7642,2.8491

651.1800,2.7642,2.8491

652.1800,2.7642,2.8491

653.1800,2.7549,2.8388

654.1810,2.7642,2.8491

655.1800,2.8058,2.8954

656.1800,2.7827,2.8697

657.1800,2.7827,2.8697

658.1800,2.7734,2.8594

659.1800,2.7642,2.8491

660.1810,2.7595,2.8439

661.1800,2.7781,2.8645

662.1800,2.7132,2.7925

663.1800,2.7595,2.8439

664.1810,2.7595,2.8439

665.1800,2.7827,2.8697

666.1800,2.7549,2.8388

667.1800,2.7688,2.8542

668.1810,2.7642,2.8491

669.1800,2.7827,2.8697

670.1800,2.7549,2.8388

671.1810,2.7734,2.8594

672.1800,2.7040,2.7822

673.1800,2.7642,2.8491

674.1800,2.7827,2.8697

675.1800,2.7781,2.8645

676.1800,2.7688,2.8542

677.1800,2.7456,2.8285

678.1800,2.7642,2.8491

679.1810,2.7642,2.8491

680.1800,2.7642,2.8491

681.1800,2.7642,2.8491

682.1810,2.7688,2.8542

683.1800,2.7595,2.8439

684.1800,2.7781,2.8645

685.1800,2.7642,2.8491

686.1800,2.7688,2.8542

687.1800,2.7642,2.8491

688.1800,2.7503,2.8336

689.1800,2.7688,2.8542

690.1800,2.7549,2.8388

691.1800,2.7642,2.8491

692.1810,2.7549,2.8388

693.1800,2.7688,2.8542

694.1800,2.7595,2.8439

695.1810,2.7734,2.8594

696.1800,2.7781,2.8645

697.1800,2.7688,2.8542

698.1810,2.7642,2.8491

699.1800,2.7456,2.8285

700.1800,2.7410,2.8234

701.1800,2.7642,2.8491

702.1800,2.7549,2.8388

703.1800,2.7688,2.8542

704.1800,2.7642,2.8491

705.1800,2.8058,2.8954

706.1800,2.8522,2.9468

707.1810,2.7827,2.8697

708.1800,2.7827,2.8697

709.1810,2.7642,2.8491

710.1800,2.7549,2.8388

711.1800,2.7734,2.8594

712.1800,2.7549,2.8388

713.1800,2.7688,2.8542

714.1810,2.7688,2.8542

715.1800,2.7734,2.8594

716.1800,2.7734,2.8594

717.1800,2.7734,2.8594

718.1800,2.7503,2.8336

719.1800,2.7595,2.8439

720.1800,2.7688,2.8542

721.1800,2.7688,2.8542

722.1800,2.7734,2.8594

723.1800,2.7595,2.8439

724.1800,2.7781,2.8645

725.1800,2.8012,2.8902

726.1800,2.7827,2.8697

727.1800,2.7595,2.8439

728.1800,2.7595,2.8439

729.1800,2.7873,2.8748

730.1800,2.7873,2.8748

731.1810,2.7781,2.8645

732.1810,2.7642,2.8491

733.1810,2.7503,2.8336

734.1810,2.7595,2.8439

735.1800,2.7688,2.8542

736.1810,2.7688,2.8542

737.1810,2.7549,2.8388

738.1800,2.8012,2.8902

739.1810,2.0140,2.0156

740.1800,0.6850,0.5389

741.1800,0.2405,0.0450

742.1800,0.2312,0.0347

743.1800,0.2451,0.0501

744.1810,0.2405,0.0450

745.1810,0.2405,0.0450

746.1810,0.2312,0.0347

747.1800,0.2359,0.0399

748.1800,0.2637,0.0707

749.1800,0.2498,0.0553

750.1800,0.2266,0.0296

751.1800,0.2312,0.0347

752.1800,0.2590,0.0656

753.1800,0.2405,0.0450

754.1800,0.2081,0.0090

755.1810,0.2312,0.0347

756.1800,0.2220,0.0244

757.1810,0.2220,0.0244

758.1800,0.2451,0.0501

759.1800,0.2220,0.0244

760.1800,0.2312,0.0347

761.1800,0.2359,0.0399

762.1810,0.2683,0.0759

763.1810,0.2405,0.0450

764.1800,0.2312,0.0347

765.1800,0.2544,0.0604

766.1800,0.2637,0.0707

767.1800,0.2312,0.0347

768.1800,0.2590,0.0656

769.1800,0.2405,0.0450

770.1800,0.2451,0.0501

771.1800,0.2359,0.0399

772.1800,0.2127,0.0141

773.1800,0.2544,0.0604

774.1810,0.2544,0.0604

775.1800,0.2359,0.0399

776.1800,0.2312,0.0347

777.1800,0.2498,0.0553

778.1800,0.2451,0.0501

779.1800,0.2359,0.0399

780.1800,0.2405,0.0450

781.1810,0.2359,0.0399

782.1800,0.2359,0.0399

783.1800,0.2451,0.0501

784.1800,0.2359,0.0399

785.1800,0.2266,0.0296

786.1800,0.2312,0.0347

787.1800,0.2359,0.0399

788.1800,0.2405,0.0450

789.1800,0.2220,0.0244

790.1810,0.2405,0.0450

791.1810,0.2405,0.0450

792.1810,0.2498,0.0553

793.1800,0.2498,0.0553

794.1800,0.2359,0.0399

795.1810,0.2359,0.0399

796.1800,0.2405,0.0450

797.1800,0.2312,0.0347

798.1800,0.2359,0.0399

799.1800,0.2775,0.0862

800.1800,0.2312,0.0347

801.1800,0.2451,0.0501

802.1800,0.2359,0.0399

803.1810,0.2359,0.0399

804.1800,0.2266,0.0296

805.1800,0.2312,0.0347

806.1800,0.2405,0.0450

807.1800,0.2405,0.0450

808.1800,0.2451,0.0501

809.1800,0.2498,0.0553

810.1800,0.2405,0.0450

811.1800,0.2035,0.0038

812.1800,0.2266,0.0296

813.1800,0.2359,0.0399

814.1800,0.2544,0.0604

815.1800,0.2359,0.0399

816.1800,0.2359,0.0399

817.1800,0.2359,0.0399

818.1800,0.2451,0.0501

819.1800,0.2544,0.0604

820.1800,0.2359,0.0399

821.1800,0.2173,0.0193

822.1800,0.2498,0.0553

823.1800,0.2637,0.0707

824.1800,0.2451,0.0501

825.1800,0.2405,0.0450

826.1800,0.2451,0.0501

827.1800,0.2312,0.0347

828.1800,0.2359,0.0399

829.1800,0.2359,0.0399

830.1800,0.2359,0.0399

831.1800,0.2359,0.0399

832.1800,0.2266,0.0296

833.1800,0.2590,0.0656

834.1800,0.2312,0.0347

835.1800,0.2266,0.0296

836.1810,0.2451,0.0501

837.1800,0.2544,0.0604

838.1800,0.2405,0.0450

839.1800,0.2266,0.0296

840.1800,0.2359,0.0399

841.1800,0.2961,0.1067

842.1800,0.2590,0.0656

843.1800,0.2266,0.0296

844.1800,0.2312,0.0347

845.1800,0.2405,0.0450

846.1800,0.2266,0.0296

847.1800,0.2405,0.0450

848.1800,0.2451,0.0501

849.1800,0.2405,0.0450

850.1810,0.2312,0.0347

851.1800,0.2451,0.0501

852.1800,0.2359,0.0399

853.1800,0.2451,0.0501

854.1800,0.2173,0.0193

855.1800,0.2405,0.0450

856.1800,0.2266,0.0296

857.1800,0.2359,0.0399

858.1800,0.2451,0.0501

859.1800,0.2498,0.0553

860.1800,0.2220,0.0244

861.1800,0.2637,0.0707

862.1800,0.2312,0.0347

863.1810,0.1988,-0.0013

864.1800,0.2405,0.0450

865.1800,2.3011,2.3346

866.1800,2.2317,2.2574

867.1800,2.2317,2.2574

868.1800,2.2131,2.2368

869.1810,2.2131,2.2368

