Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8710,0.1067,0.4151,2.7617,2.7624,2.6382,10.1704,1.3408,1.6708,10.1704,2.8850

2.6240,0.2302,0.4769,2.8234,2.7007,2.6382,3.3794,1.4025,1.7120,3.3794,1.9502

3.6240,0.2919,0.4769,2.8234,2.7624,2.6999,3.8733,1.3408,1.7325,3.8733,2.0384

4.6240,0.2919,0.4769,2.7617,2.7624,2.5765,3.6881,1.3408,1.7017,3.6881,1.9855

5.6240,0.3536,0.5386,2.7617,2.7624,2.6382,3.5029,1.2790,1.7223,3.5029,1.9766

6.6240,-0.3871,0.4769,2.8851,2.7624,2.6999,3.3794,1.3408,1.6297,3.3794,1.8796

